vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;5015;854.81;886.7;892.88;948.8;1432.06
0;001;2;128500;561.53;962.38;2340.39;3559.98;69340.52
0;001;3;558166;665.93;1542.63;3532.93;5508.76;22599.28
0;001;4;1749065;1342.91;4328.09;8614.7;17910;62814.52
0;002;2;56914;744.77;4227.56;5871.16;6707.68;11773.99
0;002;3;379287;2110.48;4555.58;5396.77;6763.42;11004.59
0;002;4;1483180;2394.94;5629.16;8371.52;14528.23;48717.61
0;003;1;1206881;33.16;1357.97;3530.64;5934.89;11749.79
0;003;2;2923010;1448.3;3235.34;4560.8;7216.01;19309.43
0;003;3;1108272;2847.07;6098.41;9601.74;15518.87;40360.03
0;003;4;2170264;2228.54;10560.61;20429.66;35047.83;91156.63
0;004;1;1026;46.24;46.24;512.96;979.68;979.68
0;004;2;40051;274.16;837;1312.6;2103.07;8285.54
0;004;3;433325;541.47;1301.14;2244.04;4126.48;9863.89
0;004;4;6750757;762.26;2624.49;5055.1;9003.32;21785.95
0;005;2;42527;171.04;1077.26;2242.19;3157.95;7429.35
0;005;3;346171;652.65;1303.38;1994.56;3530.89;8000.75
0;005;4;2272104;910.9;2145.35;3615.8;6101.23;13413.95
0;006;3;38506;2682.67;3873.31;6473.79;9443.61;16032.63
0;006;4;41413;8686.48;8686.48;10780.1;21946.53;21946.53
0;020;1;60515;32.04;72.48;126.88;249.68;787.34
0;020;2;32637;40.88;103.4;202.12;358;1062.56
0;020;3;191231;77.76;217.58;450.96;926.72;2399.15
0;020;4;410132;306.68;844.38;1696.64;2671.48;5092.33
0;021;1;411067;38.8;127.96;263.92;413.33;950.74
0;021;2;695994;70.56;215.4;355.25;534.92;1540.85
0;021;3;1027448;142.72;359.31;595.84;1120.12;2760.64
0;021;4;1004992;238.32;749.79;1513.73;2833.58;5919.26
0;022;1;17837;20.96;44.76;59.32;87.5;189.16
0;022;2;57543;22.92;49.32;75;135.04;531.69
0;022;3;159911;38.12;115.08;429.4;1000.24;2618.12
0;022;4;309294;100.36;654.79;1223.6;2744.92;7120.51
0;023;1;66464;5.32;28.56;46.06;69.82;245.81
