vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;2;338245;4947.49;6206.31;7769.62;9317.63;12629.26
0;001;3;1405919;5369.52;9042.24;11455.85;15823.92;34074
0;001;4;3825323;7457.45;16577.44;31482.4;46240.84;112444.2
0;002;1;15860;5371.4;5371.4;7930.1;10488.8;10488.8
0;002;2;83157;12948.12;15674.04;17489.5;18399.96;18645.5
0;002;3;1301274;11018.84;13766.55;16398.39;19010.95;28652.52
0;002;4;4586403;12266.64;18793.32;29082.4;49969.94;109134.48
0;003;1;4005564;4245.85;10695.42;15222.58;19400.46;29535.17
0;003;2;7668745;8082.6;11481.15;15823.92;20180.1;34529.96
0;003;3;3385366;8978.38;12594.75;18361.2;24262;53631.64
0;003;4;4381746;10762.72;20463.56;29908.28;44075.36;73250.4
0;004;1;70843;594.68;729.4;4087.16;12261.48;20388
0;004;2;493501;765.41;3977.82;10409.31;16447.47;28220.08
0;004;3;4017068;583.88;2610.76;12329.98;24270.7;56562.84
0;004;4;38516904;1358.7;14546.98;27912.56;46907.25;89663.86
0;005;2;120570;3803.66;5458.95;14448.24;31096.92;34870.94
0;005;3;1571658;5262.62;12862.74;19044;25690.72;45213.35
0;005;4;7178829;8495.2;14879.55;25042.98;40582.55;62696.16
0;006;2;17606;4334.7;4334.7;5736.5;7535.2;7535.2
0;006;3;53467;7278.6;8860.04;13398.5;17873.42;19391.32
0;006;4;93510;11892.86;16391.79;22005.57;30363.26;37606.1
0;020;1;1067065;1184.43;2593;4019.76;6346.38;16471.58
0;020;2;975395;555.18;2535.24;5313.38;9499.2;29509.12
0;020;3;2708692;555.18;4529.88;9170.1;17383.68;38656.34
0;020;4;4761526;1719.08;8243.9;15789.14;28454.58;58352
0;021;1;4951788;1147.3;2442.15;3407.4;4869.13;11099.4
0;021;2;10510328;1574.12;2868.25;4075.6;6338.4;19721.62
0;021;3;13254123;2076.52;3701.04;6371.4;11410.23;35974.27
0;021;4;16011316;1458.8;6516.3;15584.91;29979.29;60784.04
0;022;1;698043;990.2;1616.52;2208.12;3373.84;7486.96
0;022;2;1008966;978.44;1968.8;2930.58;5198.64;17788.73
0;022;3;1132875;1557.39;3497.9;5736.24;15296.64;65325.61
0;022;4;501318;3639.3;7083.54;13629.6;26721.1;53546.32
0;023;1;1237724;449.51;528.14;1004.81;1966.65;5132.16
0;023;2;2525190;502.69;1895.72;3397.26;5451.84;21533.36
0;023;3;2620799;1828.88;4860.68;8003.58;16619.88;54988.91
0;023;4;1721795;3701.6;17718.48;28341.16;43073.8;83753.52
0;024;1;3321650;529.63;1037.98;1557.39;2098.74;3277.75
0;024;2;4777301;717.06;1302.16;1926.84;2760.15;7767.62
0;024;3;11855304;593.7;1673.04;4452.27;9170.1;28799.44
0;024;4;4678945;727.13;3061.64;9444.72;19228.95;48010.66
0;026;1;2127184;437.4;518.99;623.94;1167.76;3114.78
0;026;2;2782239;459.5;610.42;1362.96;3141.25;15488.55
0;026;3;3855283;720.37;3793.19;7529.24;14791.91;37928.46
0;026;4;2140404;3983.36;12081.51;25916.4;37328.92;60802.77
0;040;1;321821;464.08;688.28;1378.5;2754;8905.5
0;040;2;1301404;518.99;1451.68;3212.44;5951.78;38499.65
0;040;3;1029468;596.61;2397.54;5978.89;11994.16;48907.08
0;040;4;366988;679.6;2943.05;9418.82;18367;157956.2
0;041;1;827683;481.71;1073.56;1784.04;3398;11473
0;041;2;4484076;520.48;1491.64;2876.55;5192.66;13958.92
0;041;3;9278700;787.52;2778.35;5017.81;8693.88;23155.39
0;041;4;2927148;1265.19;4805.61;9124.76;14470.09;28390.34
0;042;1;6582283;462.63;734.68;1574.12;4282.08;11926.98
0;042;2;36303886;655.55;2544.48;5060.76;8454.88;17368.73
0;042;3;29919693;1520.67;4740.84;8031.1;12281.65;22408.26
0;042;4;5190293;1186.44;7221.24;12094.32;18003.48;35102.28
0;043;1;3328073;448.75;530.06;990.2;1860.6;4548.81
0;043;2;2557686;441.54;528.14;1008.7;2240.75;9449
0;043;3;1016651;511.19;1467.66;3419.01;7458.2;26177.68
0;043;4;313778;1799.72;5969.4;9593.46;16435.02;37481.4
0;044;1;1892413;465.15;925.4;2390.1;4269;15626.36
0;044;2;4746452;491.14;1652.52;3718.47;7327.77;21400.45
0;044;3;10438438;462.7;1399.68;4199.04;9179.71;27680.7
0;044;4;4694525;461.08;720.37;3929.36;14255.78;37966.34
