vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107b;1;11.1;11.1;11.1;11.1;11.1;11.1
0;001;1;B-110;1;0.4;0.4;0.4;0.4;0.4;0.4
0;001;1;B-120;1;0.7;0.7;0.7;0.7;0.7;0.7
0;001;1;B-134o;1;16;16;16;16;16;16
0;001;1;B-134p;1;8;8;8;8;8;8
0;001;2;B-106;1;3.8;3.8;3.8;3.8;3.8;3.8
0;001;2;B-107a;10;36.6;1.5;2.3;2.7;5;7.5
0;001;2;B-107b;1;10;10;10;10;10;10
0;001;2;B-108b;1;12.6;12.6;12.6;12.6;12.6;12.6
0;001;2;B-109;2;2.5;0.5;0.5;1.3;2;2
0;001;2;B-110;4;4.4;0.4;0.4;0.8;1.8;2.4
0;001;2;B-111;3;10;0.7;0.7;2;7.3;7.3
0;001;2;B-112ap;8;38.7;2.7;3.2;3.3;6.5;10
0;001;2;B-112b;1;0.4;0.4;0.4;0.4;0.4;0.4
0;001;2;B-114;2;2.3;0.3;0.3;1.2;2;2
0;001;2;B-116p;7;10.2;0.3;0.5;0.7;1.7;5.7
0;001;2;B-125o;2;11;1;1;5.5;10;10
0;001;2;B-125p;2;14;1;1;7;13;13
0;001;2;B-131;7;43.5;1.5;5;5;10;10
0;001;2;B-132;1;1;1;1;1;1;1
0;001;2;B-134o;12;196;1;6.8;13.5;30;32
0;001;2;B-134p;6;31;1;1;3;8;15
0;001;3;B-106;3;51.6;3.8;3.8;6.8;41.1;41.1
0;001;3;B-107a;29;95.3;0.5;2.3;2.6;3.7;7.3
0;001;3;B-107b;5;31.1;0.3;0.3;0.6;8.6;21.4
0;001;3;B-108b;15;87.1;1.4;3.4;5.4;7.7;12.3
0;001;3;B-110;12;8.4;0.4;0.4;0.4;1;1.6
0;001;3;B-111;16;46.3;0.3;1.2;1.5;2.8;19
0;001;3;B-112ap;31;101.7;0.7;2.3;3;4;7
0;001;3;B-112b;5;34.8;3.6;5.6;6;6.4;13.2
0;001;3;B-114;6;42;1;3.3;5.3;13;14
0;001;3;B-116p;21;21.5;0.3;0.5;0.7;1.3;2.3
0;001;3;B-119a;2;7.2;3.2;3.2;3.6;4;4
0;001;3;B-121;3;3.3;0.7;0.7;0.7;2;2
0;001;3;B-124p;12;56.3;0.5;1.6;2.8;7.8;13.3
0;001;3;B-125o;6;79;3;7;10;20;29
0;001;3;B-125p;3;6;1;1;2;3;3
0;001;3;B-126b;1;10;10;10;10;10;10
0;001;3;B-131;31;199;2.5;5;5;8;13
0;001;3;B-132;5;11.7;0.3;1;1.7;2;6.7
0;001;3;B-134o;39;907.8;3.3;6;15;30;72.5
0;001;3;B-134p;24;92;1;1;3;6;10
0;001;4;B-106;12;123;0.8;3.4;6.5;10.9;38.5
0;001;4;B-107a;70;377.5;0.3;2.3;2.9;6.5;19
0;001;4;B-107b;33;298.3;0.6;1.7;5.7;13.1;24.9
0;001;4;B-108b;43;433.7;1.1;3.4;7.1;13.4;25.4
0;001;4;B-109;13;81.5;0.5;2.5;5.5;8;17.5
0;001;4;B-110;30;54.8;0.4;0.8;1.2;2.4;7.6
0;001;4;B-111;39;143.3;0.3;0.7;2;5;15
0;001;4;B-112ap;60;304;1.2;2.7;3.3;6.3;15.2
0;001;4;B-112b;28;261.2;0.8;2.8;4;8.6;34.8
0;001;4;B-112c;5;60.5;5.5;6.5;12.5;13.5;22.5
0;001;4;B-114;54;756;1.3;4;8.7;14.7;61.7
0;001;4;B-116p;63;277.5;0.3;0.5;2;5;16.7
0;001;4;B-118;3;27.5;6.5;6.5;9;12;12
0;001;4;B-119a;14;150.2;0.8;2.4;3.8;12;53
0;001;4;B-119b;8;177.3;0.3;3.3;6.2;18.9;120.2
0;001;4;B-120;7;45;1.7;3.3;5;11.3;12
0;001;4;B-121;22;425.3;0.7;1.3;2.7;16;84.7
0;001;4;B-123;1;1;1;1;1;1;1
0;001;4;B-124p;67;598;1.5;2.8;5.8;10.5;23.8
0;001;4;B-125bis;1;4;4;4;4;4;4
0;001;4;B-125o;50;627;1;4;8.5;16;33
0;001;4;B-125p;37;359;1;2;4.5;13;46
0;001;4;B-126b;9;99.5;2;4;5;8;41.5
0;001;4;B-127;4;50.9;5.7;6.6;8.9;18.9;27.4
0;001;4;B-131;78;870.5;2;5.5;8.8;14.5;27
0;001;4;B-132;33;169.7;0.3;1;2;6;19.3
0;001;4;B-134o;88;4743.5;4;12.8;36.3;68.3;148.5
0;001;4;B-134p;81;1708.3;1;3;7;20;80
0;001;4;B-259;4;72;4;6.8;17.8;29.3;32.5
0;002;2;B-107b;2;16.9;4.9;4.9;8.4;12;12
0;002;2;B-108b;2;20;5.7;5.7;10;14.3;14.3
0;002;2;B-110;7;14.8;1.6;1.6;2;2.4;3.2
0;002;2;B-111;3;11.7;0.7;0.7;1;10;10
0;002;2;B-116p;2;7.7;1;1;3.8;6.7;6.7
0;002;2;B-119a;1;6;6;6;6;6;6
0;002;2;B-120;1;0.3;0.3;0.3;0.3;0.3;0.3
0;002;2;B-121;2;2.7;1.3;1.3;1.3;1.3;1.3
0;002;2;B-124p;1;12.5;12.5;12.5;12.5;12.5;12.5
0;002;2;B-125o;1;12;12;12;12;12;12
0;002;2;B-131;4;27;3.5;4.3;5.3;9.3;13
0;002;2;B-134o;3;160;30;30;40;90;90
0;002;2;B-134p;2;17;6;6;8.5;11;11
0;002;3;B-106;2;27.3;13.3;13.3;13.6;14;14
0;002;3;B-107b;5;29.7;1.1;1.7;1.7;10.6;14.6
0;002;3;B-108b;11;123.4;3.4;4.9;10.6;15.1;24.3
0;002;3;B-110;19;50;1.6;2;2.8;3.2;3.6
0;002;3;B-111;3;5.3;1;1;1.7;2.7;2.7
0;002;3;B-112b;4;50.8;2;2.6;10.2;22.8;28.4
0;002;3;B-112c;1;9;9;9;9;9;9
0;002;3;B-114;6;80;5.7;6;10.2;12.3;35.7
0;002;3;B-116p;13;100;1.7;4.3;5.7;7.7;31.7
0;002;3;B-119a;8;82;3;6;12;13.5;16
0;002;3;B-119b;3;7.7;0.3;0.3;3;4.3;4.3
0;002;3;B-120;2;1;0.3;0.3;0.5;0.7;0.7
0;002;3;B-121;17;111.3;0.7;1.3;1.3;2;57.3
0;002;3;B-124p;6;31.5;1;1.3;4.6;7.8;12.3
0;002;3;B-125o;1;11;11;11;11;11;11
0;002;3;B-131;28;208.5;2.5;5;7.5;10;13.5
0;002;3;B-132;3;24;4;4;10;10;10
0;002;3;B-134o;20;1779;15.8;39;97.5;131.3;156
0;002;3;B-134p;7;100;4;4;13;21;35
0;002;4;B-106;14;155.3;0.3;2.5;8.6;15;29.5
0;002;4;B-107a;9;94.5;1.7;6;8.3;15.1;26
0;002;4;B-107b;37;189.4;0.6;1.7;2.3;6.6;18
0;002;4;B-108b;31;396.9;2;4.9;11.1;18.3;32
0;002;4;B-109;1;16.5;16.5;16.5;16.5;16.5;16.5
0;002;4;B-110;71;209.2;0.8;2;3.2;3.6;4.8
0;002;4;B-111;8;51;1;1.8;4.8;11.3;14.2
0;002;4;B-112ap;11;70.7;1.7;2;6;10.3;13.3
0;002;4;B-112b;35;299.6;0.4;3.2;4.4;10.8;22.4
0;002;4;B-112c;13;155;0.5;6.5;11.5;13.5;36.5
0;002;4;B-114;64;877.7;1;5.7;10.5;16.7;38.7
