vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;25;10;14;19;28;64
0;002;34;6;21;29;44;76
0;003;26;3;18;23;30;51
0;004;58;12;29;49;75;144
0;005;31;7;15;23;37;80
0;020;21;1;6;12;26;66
0;021;20;3;8;13;22;62
0;022;17;2;6;11;21;55
0;023;15;2;4;8;15;53
0;024;10;3;5;6;10;30
0;025;3;1;2;2;3;9
0;026;15;1;3;6;17;58
0;040;13;1;2;7;15;43
0;041;15;2;5;10;19;45
0;042;18;2;6;12;22;53
0;043;8;1;3;5;8;24
0;044;17;1;2;10;21;60
0;045;21;3;7;13;25;66
0;046;17;2;5;11;20;58
0;047;11;2;5;8;13;30
0;048;9;1;3;6;11;26
0;049;12;1;5;9;14;38
0;050;9;1;4;6;11;29
0;051;4;2;3;4;5;9
0;052;11;1;2;6;12;36
0;053;7;1;2;4;7;21
0;054;4;1;2;3;5;12
0;055;11;1;2;7;14;35
0;056;6;1;2;3;7;21
0;057;2;1;1;1;2;7
0;058;6;1;1;1;5;27
0;070;5;1;2;3;5;14
0;071;4;1;2;3;4;8
0;072;3;1;1;2;2;6
0;073;2;1;2;2;2;4
0;080;7;2;3;6;8;17
0;081;6;1;2;4;7;15
0;082;7;1;3;5;9;22
0;090;19;1;3;16;28;55
0;091;10;2;4;6;11;30
0;092;4;1;2;3;4;8
0;093;3;1;2;3;3;6
0;094;3;1;1;2;3;10
0;095;4;1;2;3;5;7
0;096;4;2;2;3;4;8
0;097;2;1;1;2;3;4
0;098;3;1;2;3;3;6
0;110;10;1;3;5;10;37
0;111;7;1;3;5;9;18
0;112;4;1;2;3;5;10
0;113;4;1;2;3;5;11
0;114;3;1;1;2;3;7
0;115;4;1;1;2;4;11
0;120;17;7;11;13;19;38
0;121;14;2;5;10;18;40
0;122;17;1;3;10;22;56
0;130;25;4;12;19;31;60
0;131;11;2;4;10;14;22
0;132;12;1;4;7;12;45
0;133;13;1;5;10;16;35
0;134;14;2;8;11;16;33
0;135;9;1;3;6;12;29
0;136;11;1;3;6;13;34
0;137;18;2;8;14;23;47
0;138;7;2;4;6;8;13
0;139;12;3;5;9;14;32
0;140;13;2;7;10;16;33
0;141;7;1;3;5;8;15
0;142;12;1;4;8;15;34
0;143;10;2;4;7;11;27
0;144;8;1;2;5;10;24
0;160;14;6;9;11;15;28
0;161;12;2;4;8;16;34
0;162;25;9;14;20;30;59
0;163;16;7;10;13;17;33
0;164;20;13;13;20;26;26
0;165;18;8;12;15;21;38
0;166;13;7;9;11;14;25
0;167;9;2;2;6;11;26
0;168;16;3;9;12;18;42
0;169;16;3;9;12;18;40
0;170;20;5;11;17;25;46
0;171;10;2;4;6;11;27
0;172;47;8;20;36;63;126
0;173;11;2;3;7;12;34
0;174;8;1;3;7;10;19
0;175;4;1;2;2;4;11
0;176;6;1;2;3;7;19
0;177;6;1;2;3;6;18
0;178;21;2;7;15;26;63
0;179;3;1;2;2;3;5
0;180;19;1;6;11;24;63
0;190;10;1;4;8;12;24
0;191;6;1;2;3;7;20
0;192;3;1;2;2;3;10
0;193;29;2;11;28;43;60
0;194;15;2;7;11;17;38
0;195;11;2;6;9;14;26
0;196;5;1;1;1;6;24
0;197;7;1;2;3;8;24
0;198;7;1;2;5;9;21
0;199;8;1;3;6;10;20
0;200;9;1;3;6;11;27
0;201;7;1;2;4;9;21
0;202;6;1;2;4;8;16
0;203;4;1;2;3;5;12
0;204;6;1;2;4;8;18
0;205;10;1;4;8;13;26
0;206;7;1;2;4;9;25
0;207;8;1;3;6;10;24
0;220;14;3;4;8;17;42
0;221;20;7;11;16;23;48
0;222;9;2;4;6;10;30
0;223;12;3;7;10;15;30
0;224;10;2;4;8;13;29
0;225;5;2;3;4;5;10
0;226;4;1;2;3;4;11
0;227;6;2;3;4;7;13
0;228;4;1;2;3;4;8
0;229;13;2;4;9;15;42
0;240;10;1;3;5;12;33
0;241;8;1;3;6;10;23
0;242;8;1;3;5;9;23
0;243;6;1;2;4;7;19
0;244;8;1;4;6;10;20
0;245;9;1;3;7;11;24
0;246;12;1;5;9;15;33
0;247;8;1;3;6;10;24
0;248;11;2;4;8;14;28
0;249;4;1;2;3;5;11
0;250;6;1;2;4;7;17
0;260;19;3;9;14;23;50
0;261;17;2;7;14;22;44
0;262;12;3;5;9;14;30
0;263;6;2;3;4;6;15
0;264;14;2;4;9;17;42
0;280;13;1;5;10;16;37
0;281;11;1;3;7;14;34
0;282;10;2;4;7;12;25
0;283;8;1;2;5;10;27
0;284;9;1;3;6;11;23
0;300;42;10;18;29;55;117
0;301;26;9;15;20;30;66
0;302;18;8;12;15;19;36
0;303;15;6;9;11;15;35
0;304;12;5;7;9;13;26
0;305;34;4;12;23;43;105
0;306;16;3;6;10;18;50
0;307;9;2;3;5;10;32
0;308;26;6;13;19;31;71
0;309;19;2;5;10;23;66
0;310;9;2;5;7;10;20
0;311;7;1;1;3;6;25
0;312;21;1;4;12;28;72
0;313;5;1;2;3;5;17
0;314;5;2;2;4;5;12
0;315;5;1;2;3;5;17
0;316;3;1;1;2;3;8
0;317;4;1;2;3;4;11
0;318;4;1;2;2;4;9
0;319;4;1;2;2;4;12
0;320;7;1;2;3;7;24
0;340;17;1;5;11;23;56
0;341;19;2;6;14;26;51
0;342;7;1;1;2;6;30
0;343;16;2;5;11;21;46
0;344;14;1;6;10;19;40
0;345;13;2;5;9;17;38
0;346;9;1;3;5;12;28
0;347;7;1;2;4;8;22
0;348;11;1;3;7;13;34
0;349;9;1;2;5;10;30
0;350;8;1;2;4;9;24
0;351;7;1;2;4;8;25
0;360;27;2;7;18;35;86
0;361;7;1;2;3;7;24
0;362;9;3;6;8;10;17
0;363;4;1;2;3;5;10
0;364;6;1;2;3;5;18
0;380;25;3;10;18;31;68
0;381;10;2;5;7;11;28
0;382;11;1;3;6;13;38
0;383;9;2;4;6;10;24
0;384;6;1;1;2;6;24
0;385;6;1;2;4;8;19
0;400;34;5;16;28;45;83
0;401;13;4;8;10;13;31
0;402;23;2;5;13;31;83
0;403;6;2;3;5;7;11
0;404;5;2;3;4;5;8
0;405;12;2;4;7;12;40
0;420;10;2;4;7;12;27
0;421;8;1;2;5;9;25
0;422;9;1;3;6;11;29
0;423;7;1;2;3;7;22
0;424;9;2;3;5;11;30
0;440;21;11;14;17;25;42
0;441;22;4;12;18;25;51
0;442;15;6;9;12;16;39
0;443;10;2;5;8;12;27
0;444;3;1;2;3;3;4
0;445;8;2;3;5;10;27
0;446;5;1;2;3;5;12
