vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;8898117;24803.01;31457.47;39198.51;60949.14;111212.62
0;002;8348102;31040.55;37549.16;43217.31;59299.49;164920.05
0;003;22155731;5163.62;17379.39;23923.57;38211.22;81110.03
0;004;100197219;10270.01;23546.35;36503.32;53749.66;96582.09
0;005;9423524;3733.33;9159.46;14432.81;23109.61;49419.27
0;020;8353028;2916.7;5509.69;8434.07;14895.84;34640.78
0;021;55530271;3141.01;6938.09;9806.39;15365.93;34830.89
0;022;6218730;2359.8;4523.11;6314.57;10588.03;29249.02
0;023;9171790;1061.03;2596.59;5055.94;8490.56;24894.79
0;024;21740869;2368.92;2894.17;3479.93;4762.63;12696.25
0;025;5582904;677.14;937.17;1178.97;1679.64;7663.46
0;026;15169762;1223.66;3591.04;6506.42;10732.58;25945.07
0;040;3062130;762.69;1466.49;2770.25;5640.44;20296.03
0;041;19581659;1000.91;2491.69;4370.85;8184.24;18788.97
0;042;81045193;923.02;2709.19;4952.13;8562.35;19145.7
0;043;6752810;660.25;1353.15;2168.59;3306;8284.65
0;044;21316822;655.83;1768.69;4169.47;8479.12;22843.63
0;045;107716894;1421.88;2965.36;4866.72;8781.42;23820.41
0;046;13213145;932.92;1910.33;3324.6;5609.58;13926.72
0;047;28372274;918.36;1881.75;2846.05;4287.16;9574.78
0;048;24211535;679.55;1634.24;2706.73;4599.86;9578.79
0;049;6225357;901.07;3210.97;5707.07;10186.89;23369.51
0;050;3900315;896.23;2129.36;3495.5;6745.2;16823.7
0;051;2235820;764.09;1294.66;1745.4;2630.03;6242.23
0;052;8628586;632.24;1135;2432.68;4969.96;12866.82
0;053;37891454;559.32;872.64;1454.44;2899.17;8328.22
0;054;7657955;526.05;789.27;1204.79;2023.96;4254.84
0;055;10168119;690.73;1598.49;3278.53;6434.63;16886.2
0;056;4079570;568.13;981.3;1615.44;3405.97;9674.92
0;057;9486441;463.66;583.24;729.03;1024.07;2352.7
0;058;41019423;467.18;657.31;799.55;1182.65;6439.22
0;070;1675051;984.63;1443.46;2069.74;3173.38;8666.12
0;071;15306164;1382.04;2153.01;2602.51;3171.49;4637.21
0;072;4321107;783.34;1127.75;1538.13;2230.96;4223.73
0;073;9420260;1208.52;1349.41;1545.18;1754.03;2983.28
0;080;934211;722.29;1478.69;2076.5;2964.18;5781.04
0;081;2022774;716.22;1391.98;2045.93;3155.24;5976.87
0;082;8038490;617.16;1251.3;2142.85;3539.25;8122.41
0;090;2943858;1058.22;1689.5;8532.17;14722.85;40136.73
0;091;6959526;1753.75;3374.33;8003.53;23370.76;24518.95
0;092;9939660;1153.01;1771.1;2438.78;3270.09;4876.89
0;093;14583135;1105.72;1533.18;1981.75;2384.25;3520
0;094;3760898;702.09;1055.43;1436.45;2120.07;6215.56
0;095;1154489;966.78;1310.32;1702.64;2378.44;3713.68
0;096;2236601;1009.33;1535.59;1915.39;2517.85;3735.28
0;097;10158370;676.68;796.26;1013.57;1234.21;2094.32
0;098;23587666;840.69;1129.18;1459.88;2037.34;3146.75
0;110;9238753;761.98;1495.17;2535.84;5102.31;17474.88
0;111;11159479;619.6;1216.61;1959.69;3138.88;6592.95
0;112;1877532;465.04;768.04;1262.42;1967.74;4675.36
0;113;20381080;520.9;895.95;1289.56;1848.41;3549.33
0;114;8759395;590.76;949.3;1283.57;1939.25;5955.05
0;115;8359319;467.26;655.21;801.13;1329.95;3564.44
0;120;16314808;4305.68;6432.43;7838.19;10411.46;21492.29
