vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;504;504.07;504.07;504.07;504.07;504.07
0;001;2;18;13036;148.66;555.76;699.2;822.02;1928.04
0;001;3;57;49402;478.82;693.06;854.4;935.86;1624.13
0;001;4;127;303313;665.48;1106.09;1784.36;2666.36;6383.37
0;002;2;11;8065;0;617.69;769.25;937.63;1105.53
0;002;3;35;33209;490.34;780.89;939;1116;1383.9
0;002;4;118;246425;876.63;1214.18;1579.38;2229.82;5379.73
0;003;1;71;11814;0;0;43.75;272.89;641.88
0;003;2;190;80593;36.84;228.53;421.21;593.98;875.47
0;003;3;278;164643;171.13;342.57;552.62;734.22;1167.89
0;003;4;243;304088;329.3;599.76;939.07;1416.04;3429.5
0;004;1;11;1933;0;5.36;31.38;128.59;886.63
0;004;2;59;21075;6.72;64.45;185.52;438.73;1373.24
0;004;3;221;206748;83.09;321.08;748.32;1250.87;2471.58
0;004;4;1940;4072847;428.87;1015.94;1669.63;2639.24;5277.77
0;005;1;34;3674;1.17;43.67;110.51;160.33;247.7
0;005;2;134;18878;0;39.37;102.59;206.62;353.77
0;005;3;122;27256;24.07;77.53;174.1;294.34;751.14
0;005;4;174;121992;71.49;207.28;532.12;920.76;1864.91
0;020;1;132;6409;0;9.78;28.06;65.06;159.08
0;020;2;223;23442;6.22;39.28;73.97;124.32;278.74
0;020;3;190;37365;35.37;93.63;156.04;254.95;491.38
0;020;4;270;149706;109.74;244.08;385.11;654.76;1686.08
0;021;1;1211;80827;3.11;27.1;54.6;92.1;165.89
0;021;2;1935;182115;11.26;48.51;78.99;117.1;230.27
0;021;3;700;139862;49.79;98.49;153.12;238.54;525.72
0;021;4;686;429003;94.47;243.96;461.34;811.74;1702.04
0;022;1;174;3584;0;3.11;13.08;26.59;61.42
0;022;2;346;14329;0;11.28;22.54;45.81;147.53
0;022;3;120;18815;8.72;40.61;96.6;185.46;549.55
0;022;4;123;65957;55.97;185.03;377.27;741.51;1435.53
0;023;1;566;7359;0;0;5.44;15.55;49.71
0;023;2;404;18334;0;8.69;27.82;64.4;160.86
0;023;3;192;27033;3.81;50.14;107.14;189.68;446.9
0;023;4;55;21718;55.27;167.77;286.26;570.97;1268.91
