vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;-p;001;2;A;A02BA;9;26.04
0;-p;001;2;A;A02BC;38;227
0;-p;001;2;A;A03FA;16;20.48
0;-p;001;2;A;A04AA;5;29.76
0;-p;001;2;A;A05AA;8;27.92
0;-p;001;2;A;A06AD;1;32.84
0;-p;001;2;A;A07AA;12;166.44
0;-p;001;2;A;A10AB;37;542.96
0;-p;001;2;A;A10AC;5;23.52
0;-p;001;2;A;A10AD;1;30.76
0;-p;001;2;A;A10AE;2;24.6
0;-p;001;2;A;A10BA;6;2.16
0;-p;001;2;A;A10BB;1;0.68
0;-p;001;2;A;A10BX;1;40.08
0;-p;001;2;B;B01AA;1;0.04
0;-p;001;2;B;B01AB;40;2126.82
0;-p;001;2;B;B01AC;14;3.16
0;-p;001;2;B;B02AA;21;124.8
0;-p;001;2;B;B02BC;15;9853.85
0;-p;001;2;B;B02BD;4;2670.21
0;-p;001;2;B;B03AC;1;146.4
0;-p;001;2;B;B05AA;33;8450.24
0;-p;001;2;B;B05BA;40;898.4
0;-p;001;2;B;B05BB;40;3090.12
0;-p;001;2;B;B05BC;15;73.6
0;-p;001;2;B;B05CA;1;1.44
0;-p;001;2;B;B05CB;12;104.8
0;-p;001;2;B;B05XA;12;169.4
0;-p;001;2;C;C01CA;8;58.72
0;-p;001;2;C;C01DA;2;1.36
0;-p;001;2;C;C02AC;13;43.6
0;-p;001;2;C;C03CA;23;15.72
0;-p;001;2;C;C03DA;7;4.44
0;-p;001;2;C;C07AA;4;1.04
0;-p;001;2;C;C07AB;12;6.56
0;-p;001;2;C;C07AG;4;1.92
0;-p;001;2;C;C07BB;1;0.36
0;-p;001;2;C;C08CA;22;452.56
0;-p;001;2;C;C09AA;8;9.56
0;-p;001;2;C;C09BB;1;3.04
0;-p;001;2;C;C09CA;1;2.28
0;-p;001;2;C;C10AA;5;5.52
0;-p;001;2;D;D01AC;7;17.6
0;-p;001;2;G;G04BD;1;0.04
0;-p;001;2;H;H02AB;40;1455.72
0;-p;001;2;H;H03AA;2;1.12
0;-p;001;2;J;J01CA;16;197.84
0;-p;001;2;J;J01CF;1;101.4
0;-p;001;2;J;J01CR;17;1290.52
0;-p;001;2;J;J01DB;12;126.36
0;-p;001;2;J;J01DC;2;28.12
0;-p;001;2;J;J01DD;19;838.16
0;-p;001;2;J;J01DH;1;202.16
0;-p;001;2;J;J01EE;20;20.76
0;-p;001;2;J;J01FA;1;17.08
0;-p;001;2;J;J01GB;7;40.28
0;-p;001;2;J;J01MA;3;29.04
0;-p;001;2;J;J01XA;1;70.24
0;-p;001;2;J;J01XB;1;18.8
0;-p;001;2;J;J01XD;1;30.72
0;-p;001;2;J;J01XX;1;136.36
0;-p;001;2;J;J02AC;6;109.32
0;-p;001;2;J;J05AB;29;11331.45
0;-p;001;2;J;J05AF;4;144.59
0;-p;001;2;J;J06BB;6;58573.2
0;-p;001;2;L;L01DB;1;52.28
0;-p;001;2;L;L04AA;39;2006.8
0;-p;001;2;L;L04AC;20;38566.8
