vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;2;13;8567;369.27;541.12;644.82;754.56;1142.47
0;001;3;34;29350;483.29;658.71;767.63;888.06;1032.35
0;001;4;153;259001;604.98;855.97;1104.94;1907.89;4227.58
0;002;2;4;3885;515.35;734.07;1022.2;1208.28;1324.95
0;002;3;24;26234;477.92;764.11;1028.68;1360.4;1892.02
0;002;4;109;233483;740.77;1019.92;1487.2;2586.4;6130.75
0;003;1;66;13245;0;10.49;53.49;429.22;768.91
0;003;2;82;26061;10.48;42.31;235.12;538.54;817.23
0;003;3;140;76956;163.45;355.51;513.26;686.65;1118.24
0;003;4;463;387384;211.24;444.01;656.2;989.6;2096.87
0;004;1;9;947;0;5.17;56.08;79.72;614.42
0;004;2;58;13767;13.97;64.43;108.67;239.59;918.88
0;004;3;189;144421;24.82;229.63;584.31;1077.04;2129.98
0;004;4;2123;4032828;378.81;914.94;1514.05;2455.85;4735.74
0;005;1;39;2260;8.06;17.2;36.79;93.34;194.68
0;005;2;145;16041;3.47;34.14;86.37;141.06;302.38
0;005;3;104;23056;20.25;85.34;142.71;255.52;488.83
0;005;4;154;120159;102.11;267.29;529.97;913.01;2267.15
0;020;1;118;8775;0;14.3;36.7;73.24;201.95
0;020;2;188;22742;12.55;45.19;86.98;157.07;358.77
0;020;3;188;32013;36.39;87.91;140.71;205.84;407.67
0;020;4;301;183090;92.18;231.35;440.75;808.34;1545.72
0;021;1;1170;70651;0;21.05;49.79;87.07;150.61
0;021;2;1678;150324;8.62;44.05;76.71;113.11;208.92
0;021;3;716;138212;33.48;88.27;140.88;239.8;500.23
0;021;4;783;443943;101.57;210.22;392;726.46;1660.46
0;022;1;160;3106;0;2.66;12.31;26.12;66.45
0;022;2;311;11592;0;9.96;23.54;45.98;113.4
0;022;3;111;13795;8.77;35.42;78.09;142.67;397.99
0;022;4;76;36347;19.36;129.18;274.77;566.32;1848.85
0;023;1;734;7411;0;0;2.95;13.29;42.17
0;023;2;401;15363;0;6.15;18.55;47.78;131.86
0;023;3;207;24672;12.21;39.34;84.78;161.64;328.8
0;023;4;66;27188;26.23;161.17;304.12;580.02;979.22
0;024;1;1154;39452;0;12.88;26.67;48.03;91.91
0;024;2;2319;118889;5.26;20.84;39.89;70.46;134.31
0;024;3;634;65843;14.36;42.36;75.32;125.17;266.85
0;024;4;112;60626;38;172.56;289.97;543.09;1945.49
0;025;1;2284;10064;0;0;0;2.95;24.57
0;025;2;297;3889;0;0;1.33;14.08;64
0;025;3;43;2426;0;4.06;37.65;90.1;166.36
0;025;4;5;2410;2.95;43.73;326.31;367.34;1669.31
0;026;1;730;13926;0;0;9.33;23.45;69.19
0;026;2;474;18379;0;7.71;24.63;52.1;126.92
0;026;3;269;31530;11.57;49.01;77.55;139.08;356.47
0;026;4;115;51402;25.59;116.75;238.54;386.86;1780.04
0;040;1;153;2968;0;0;10.92;25.55;82.14
0;040;2;199;7125;0;5.08;23.59;45.34;135.89
0;040;3;133;8800;0;16.73;41.03;89.61;215.3
0;040;4;45;8674;2.22;46.62;107.62;228.57;407.56
0;041;1;345;8164;0;2.58;17.1;32.79;75.51
0;041;2;1297;46572;0;12.39;24.57;48.61;107.94
0;041;3;1048;63833;0.37;21.55;42.91;80.99;161.92
0;041;4;242;34666;13.42;42.76;87.17;158.3;432.64
0;042;1;2417;66455;0;2.95;21.93;39.01;82.21
0;042;2;5988;283929;0;23.67;40.51;62.72;115.59
0;042;3;3086;247761;12.16;41.73;67.41;101.08;188.19
0;042;4;485;85469;28.49;73.19;126.85;211.46;447.24
0;043;1;1216;47523;0;12.31;29.6;55.34;111.28
0;043;2;750;35316;0;18.73;35.84;65.83;128.77
0;043;3;182;11702;0;24.87;45.93;84.37;158.03
0;043;4;23;3610;23.12;34.9;58.64;115.91;880.16
0;044;1;362;11363;0;11.51;24.79;41.81;88.59
0;044;2;987;53353;0;17.91;34.98;66.27;167.01
0;044;3;1216;93195;0;21.79;49.48;99.22;229.24
0;044;4;514;126928;25.7;80.71;156.15;315.6;737.61
0;045;1;830;30394;0;18.8;31.71;47.39;87.43
0;045;2;7798;402436;3.01;25.95;42.94;65.53;125.63
0;045;3;3976;353410;15.04;42.56;70.91;113.5;225.89
0;045;4;2142;417370;31.61;76.67;130.19;228.02;590.68
0;046;1;238;5671;0;6.93;20.7;35.93;68.11
0;046;2;948;37080;0;17.07;31.68;53.32;101
0;046;3;358;25812;8.7;35.79;59.81;96.86;167.85
0;046;4;87;14918;18.46;66.35;129.17;206.09;489.42
0;047;1;1526;45480;0;15.17;26.79;40.93;72.54
0;047;2;4601;188274;0.59;21.41;35.85;53.72;94.01
0;047;3;1187;86281;13.69;39.76;61.82;90.47;165.61
0;047;4;112;19461;36.76;83.83;138.53;214.22;479.52
0;048;1;1463;32980;0;0;12.35;35.09;84.91
0;048;2;1541;79289;0;24.62;45.38;68.91;116.42
0;048;3;1881;91708;0;9.8;32.81;71.15;144.19
0;048;4;80;25150;28.26;85.64;178.4;314.9;1421.09
0;049;1;107;7731;3.53;30.27;58.05;93.9;172.35
0;049;2;357;29792;0;32.74;71.67;116.85;213.7
0;049;3;133;20315;18.21;59.7;126.09;222.58;378.35
0;049;4;114;52808;68.53;158.65;280.78;549.23;1465.3
0;050;1;206;7888;0;14.53;27.63;58.1;102.84
0;050;2;330;28023;8.43;36.32;70.16;110.03;220.99
0;050;3;111;15042;12.75;58.86;114.08;195.75;323.42
0;050;4;72;33677;55.69;148.04;282.07;585.04;1415.88
0;051;1;596;22739;0;16.7;31.58;52.38;102.59
0;051;2;251;17352;2.37;29.43;53.64;89.57;190.99
0;051;3;27;3571;4.21;53.64;92.88;164.57;360.59
0;051;4;6;1416;101.3;137.12;160.28;287.2;569.87
0;052;1;750;18432;0;1.85;18.82;33.08;69.93
0;052;2;672;30646;0;18.73;35;62.09;121.64
0;052;3;709;59930;3.78;33.88;63.4;109.26;220.65
0;052;4;244;82630;28.31;102.18;204.84;392.94;1135.77
0;053;1;6631;142840;0;0;15.86;29.63;70.77
0;053;2;4738;185666;0;12.91;29.97;54.14;113.35
0;053;3;2661;164496;0;10.32;37.4;84.56;208.36
0;053;4;520;172883;25.42;95.26;199.29;407.2;1066.6
0;054;1;3104;64693;0;0;15.39;28.9;65.85
0;054;2;1684;50819;0;9.19;22.12;41.37;91.08
0;054;3;185;7706;0;9.67;30.07;55.42;127.35
0;054;4;7;1994;16.38;39.86;299.77;495.97;762.07
0;055;1;707;17940;0;0.66;16.74;33.81;78.88
0;055;2;802;45572;0;18.91;41.2;74.83;145.99
0;055;3;475;42963;5.64;33.5;74.32;119.62;241.93
0;055;4;240;74603;24.85;102.77;197.09;404.13;954.14
0;056;1;797;9468;0;0;4.82;17.7;46.3
0;056;2;491;18553;0;9.91;23.07;48.93;123.96
0;056;3;145;14947;7.42;50.95;84.25;135.62;248.23
0;056;4;31;10411;29.12;76.32;184.09;282.36;1569.01
0;057;1;7889;42977;0;0;0;8.78;25.16
0;057;2;1087;20981;0;0;12.79;25.93;69.45
0;057;3;143;7970;0;12.83;38;73.29;181.91
0;057;4;16;3362;0;35.02;191.21;299.22;725.64
0;058;1;18087;85018;0;0;0;0;34.69
0;058;2;9418;141041;0;0;0;21.14;70.29
0;058;3;1483;91580;0;15.05;47.47;86.89;180.06
0;058;4;245;45097;18.3;74.03;136.92;239.2;527.42
0;070;1;275;1269;0;0;0;2.58;18.74
0;070;2;194;2744;0;0;2.44;18.07;60.53
0;070;3;20;1026;0.89;13.91;19.06;68.45;225
0;071;1;2975;8903;0;0;0;4.43;12.75
0;071;2;2595;12655;0;0;0;7.68;17.41
0;071;3;95;2700;0;0;5.9;33.26;139.96
0;071;4;4;2250;92.26;105.33;119.41;1019.89;1919.37
0;072;1;1512;2899;0;0;0;0;11.44
0;072;2;527;3175;0;0;0;5.63;30.82
0;072;3;40;1525;0;1.85;17.88;57.9;126.41
0;072;4;7;1071;0.74;36.17;59.39;234.02;482.52
0;073;1;3406;4218;0;0;0;0;8.29
0;073;2;1503;4746;0;0;0;1.11;14.67
0;073;3;120;2127;0;0;0;15.51;97.98
0;073;4;6;266;0;0;57.72;74.82;75.26
0;080;1;250;3631;0;3.54;10.99;20.06;41.51
0;080;2;121;2914;0;7.75;16.16;26.5;75.68
