vrai_hop;rmdc;rdrg;SI;ATC1;Nfarm;Sum;p5;p25;p50;p75;p95
0;-p;001;3;H;92;13224.52;10.76;19;41.8;69.1;631.33
0;-p;001;3;J;97;150316.62;31.92;91.19;255.56;710.2;11782.6
0;-p;001;3;L;97;45498.18;74.75;138.97;269.6;428.49;2127.67
0;-p;001;3;M;90;2067.84;3.64;12.52;18.44;28.2;58.36
0;-p;001;3;N;97;13586.84;8.4;69.96;111.68;163.92;393.4
0;-p;001;3;P;3;40.36;10.04;10.04;10.24;20.08;20.08
0;-p;001;3;R;49;718.2;0.2;3.88;8.88;14.8;46.98
0;-p;001;3;S;5;17.04;2.08;2.08;3.28;4.16;5.44
0;-p;001;3;V;66;32173;4.84;14.64;170.51;833.3;1751.28
0;-p;001;4;A;107;15865.04;22.96;52.12;88.32;175.92;522.96
0;-p;001;4;B;107;508039.72;620.92;1813.62;3613.84;6339.38;12182.96
0;-p;001;4;C;105;6957.68;1.52;4.84;16.24;49.72;306.72
0;-p;001;4;D;22;115.56;1.72;1.72;3.06;6.12;17.04
0;-p;001;4;G;9;790.37;0.16;1.52;5.72;25.04;684.33
0;-p;001;4;H;104;65604.9;16.88;57.54;129.36;516.34;2837.3
0;-p;001;4;J;106;666049.11;128.92;447.64;2632.34;8674;21097.12
0;-p;001;4;L;105;124797.81;78.51;235.73;548.35;1525;4563.95
0;-p;001;4;M;104;6047.52;7.76;19.94;34.18;63.18;148.76
0;-p;001;4;N;107;43441.8;48.16;140.92;236.72;543.32;1350
0;-p;001;4;P;7;218.56;10.04;10.04;18.88;58.32;60.12
0;-p;001;4;R;69;2280.91;0.36;2.36;13.18;38.28;168.16
0;-p;001;4;S;3;43.36;5.68;5.68;6.6;31.08;31.08
0;-p;001;4;V;94;53847.17;6.04;68.56;198.9;834.9;2381.8
0;-p;002;2;A;8;353.2;22.68;25.64;36.42;62.22;81.96
0;-p;002;2;B;8;7102.74;133.83;493.74;793.04;1239.1;1917.14
0;-p;002;2;C;8;745.04;6.6;14.92;33.2;130.04;382.12
0;-p;002;2;D;3;6.88;1.72;1.72;1.72;3.44;3.44
0;-p;002;2;H;8;740.6;35.28;64.76;77;94.14;233.52
0;-p;002;2;J;8;14644.55;42.54;208.53;985.92;2449.15;7314.8
0;-p;002;2;L;8;21614.25;1049.81;2277.19;2818.51;3061.35;4250.33
0;-p;002;2;M;8;145.92;7.32;11.74;15.66;27.12;29.56
0;-p;002;2;N;8;1571.4;44.24;82.54;137.04;192.78;702.44
0;-p;002;2;R;7;141.45;0.4;0.4;23.07;28.44;64.24
0;-p;002;2;S;1;6.24;6.24;6.24;6.24;6.24;6.24
0;-p;002;2;V;6;1275.94;1.76;3.96;135.36;332.58;666.92
0;-p;002;3;A;68;5438.72;7.52;46.88;74.98;105.44;170.4
0;-p;002;3;B;68;66836.09;251.4;558.3;886.03;1303.63;1871.57
0;-p;002;3;C;68;10057.08;9.08;26.34;57.34;156.2;534.72
0;-p;002;3;D;45;114.4;1.72;1.72;1.72;3.44;5.16
0;-p;002;3;H;68;7223.92;51.4;72.28;87.16;109.22;252.24
0;-p;002;3;J;68;143300.98;11.76;244.59;1135.61;2442.58;8386.45
0;-p;002;3;L;68;161247.21;830.9;1753.89;2260.24;2958.71;4140.55
0;-p;002;3;M;63;1257.28;7.32;12.4;18.28;25.96;38.32
0;-p;002;3;N;68;10879.08;60.08;101.72;143.1;188.82;333.6
0;-p;002;3;P;2;90.2;40.08;40.08;45.1;50.12;50.12
0;-p;002;3;R;41;372.26;0.28;1.88;3.76;6.72;39.41
0;-p;002;3;S;7;38.4;2.08;2.12;5.08;8.32;10.4
0;-p;002;3;V;54;34434.71;4.28;332.58;666.92;748.33;1332.36
0;-p;002;4;A;119;20713.52;22;56.72;106.84;224.24;598.36
0;-p;002;4;B;119;329069.25;413.3;893.68;1637.42;2861.23;11376.52
0;-p;002;4;C;119;33717.72;7.8;35.36;103.52;353.88;868.88
0;-p;002;4;D;55;210.72;1.72;1.72;3.44;5.12;10.2
0;-p;002;4;G;7;1419.5;0.8;1.88;5.72;336.47;1066.43
0;-p;002;4;H;119;25001.79;64.8;106.76;148.56;286.72;503.92
0;-p;002;4;J;119;795292.99;573.92;1575.46;3725.47;7705.5;23467.62
0;-p;002;4;L;118;351681.39;1187.24;2167.26;2566.48;3341.7;5536.83
0;-p;002;4;M;118;6636.24;8.36;18.08;29.26;53.08;193.48
0;-p;002;4;N;119;60173.62;71.68;166.24;292.2;507.68;1531.12
0;-p;002;4;P;2;37.76;18.88;18.88;18.88;18.88;18.88
0;-p;002;4;R;93;4188.52;0.32;2.92;10.96;34.02;178.08
0;-p;002;4;S;32;277.2;0.8;3.42;5.82;10.84;20.88
0;-p;002;4;V;104;67959.57;7.72;90.51;413.3;763.08;2256.31
0;-p;003;1;A;309;59707.97;0.44;86.52;174.4;289.12;459.86
0;-p;003;1;B;340;133006.31;7.66;75.1;262.06;581.4;1112.16
0;-p;003;1;C;262;13838.88;0.2;0.6;2.16;6.04;301.96
0;-p;003;1;D;15;82.24;1.72;2.88;3.24;8.2;11.6
0;-p;003;1;G;14;56.56;0.08;0.36;1.32;3.52;34.28
0;-p;003;1;H;232;7398.66;1.76;4.56;8.8;27.36;131.64
0;-p;003;1;J;323;451531.04;3.88;191.16;801.98;1439.05;5020.13
0;-p;003;1;L;272;549296.75;34.88;806.43;1281.05;2357.18;6259.36
0;-p;003;1;M;182;1346.6;0.16;0.4;0.8;3.92;12.4
0;-p;003;1;N;300;9891.2;1.74;7.18;18.22;39.86;112.76
0;-p;003;1;P;41;1330.07;10.04;18.88;18.88;37.8;56.68
0;-p;003;1;R;174;836.12;0.12;0.2;0.64;4.2;23.2
0;-p;003;1;S;22;155.68;1.64;3.24;3.52;7.04;15.52
0;-p;003;1;V;93;10694.17;2.04;8.16;40.4;98.39;249.38
0;-p;003;2;A;384;97826.58;76.8;157.56;227.18;335.8;520.4
0;-p;003;2;B;388;280360.54;137.08;293.78;651.88;928.68;1568.69
0;-p;003;2;C;346;22738.96;0.32;1.2;3.46;11.4;297.88
0;-p;003;2;D;19;95.8;2.04;2.32;2.96;6.16;17.68
0;-p;003;2;G;32;290.56;0.36;0.94;2.32;7;55.96
0;-p;003;2;H;343;16612.58;2.12;4.56;10.52;33.68;148.28
0;-p;003;2;J;386;1230677.64;249.96;785.09;1304.57;2746.92;13558.33
0;-p;003;2;L;383;876875.04;320.88;873.35;1385.29;2727.02;7265.42
0;-p;003;2;M;212;7541.96;0.16;0.4;0.56;1.3;282.2
0;-p;003;2;N;363;17326.44;2.8;10.56;22.84;46.92;127.32
0;-p;003;2;P;50;1661.56;18.88;18.88;18.88;37.8;102.44
0;-p;003;2;R;258;1984.42;0.12;0.24;0.72;3.84;40.76
0;-p;003;2;S;60;393.2;1.64;2.84;3.52;5.72;17.64
0;-p;003;2;V;144;28850.7;3.52;32.84;74.38;160.98;632.38
0;-p;003;3;A;97;43246.97;44.84;167.4;301.12;470.8;835.12
0;-p;003;3;B;97;137831.9;170.92;610.6;922.6;1726;4149.64
0;-p;003;3;C;92;8568.28;0.4;3.04;7.38;21.28;592.56
0;-p;003;3;D;9;67.72;1.72;2.88;4.08;6.48;34.68
0;-p;003;3;G;7;91.56;1.56;2.28;5.64;17.16;55.96
0;-p;003;3;H;88;5775.8;2.8;8.5;23.64;90.8;216.6
0;-p;003;3;J;97;730689.47;453.76;1148.38;3777.39;11195.35;26195.89
0;-p;003;3;L;95;397198.03;202.38;1275.21;2243.79;6007.58;12375.41
0;-p;003;3;M;67;4221.04;0.12;0.4;0.84;8.28;282.52
0;-p;003;3;N;95;17054.4;8.56;32.84;55;143.64;616.72
0;-p;003;3;P;24;740.2;18.88;18.88;18.88;37.78;94.48
0;-p;003;3;R;75;1427.26;0.16;0.56;2.16;13.6;112.72
0;-p;003;3;S;15;65.76;2.08;2.64;3.24;6.96;9.68
0;-p;003;3;V;66;21800.91;2.04;34.8;98.83;177.68;2544.32
0;-p;003;4;A;89;39358.11;120.24;252.68;378.92;575.2;959.96
0;-p;003;4;B;89;214857.41;567.52;1109.12;1557.96;2589.14;7755.09
0;-p;003;4;C;87;21131.36;1;5.8;18.44;77.16;1342.24
0;-p;003;4;D;21;256.16;2.16;2.72;4.08;6.48;42.96
0;-p;003;4;G;17;1121.84;0.72;2.72;5.72;11.8;920.56
0;-p;003;4;H;88;39850.33;8.36;34.3;100.33;170.74;706.56
0;-p;003;4;J;89;1795741.1;1598.15;6437.18;15305.34;26205.61;65518.15
0;-p;003;4;L;89;591384.56;627.4;1960.94;4132.96;8692.66;19863.55
0;-p;003;4;M;51;4138.04;0.16;0.48;3.12;8.48;271.32
0;-p;003;4;N;89;27255.12;18.6;41.88;82.92;230.16;1688.76
0;-p;003;4;P;27;1189.76;18.88;18.88;37.76;56.68;122.28
0;-p;003;4;R;71;1516.09;0.36;1.88;5.28;18.67;73.76
0;-p;003;4;S;25;122.68;2.12;2.8;3.28;6.08;14.04
0;-p;003;4;V;72;25178.64;9.64;52.22;125.55;236.9;2790.18
0;-p;004;1;A;2;53.24;0.64;0.64;26.62;52.6;52.6
0;-p;004;1;B;2;1206.96;94.16;94.16;603.48;1112.8;1112.8
0;-p;004;1;C;2;1080.68;7.8;7.8;540.34;1072.88;1072.88
0;-p;004;1;D;1;1.72;1.72;1.72;1.72;1.72;1.72
0;-p;004;1;J;2;141.48;7.76;7.76;70.74;133.72;133.72
0;-p;004;1;M;2;140.76;6.2;6.2;70.38;134.56;134.56
0;-p;004;1;N;2;633.04;42.6;42.6;316.52;590.44;590.44
0;-p;004;1;R;1;59.96;59.96;59.96;59.96;59.96;59.96
0;-p;004;1;V;2;249.41;67;67;124.7;182.41;182.41
0;-p;004;2;A;22;865.2;5.56;15.68;31.18;52.2;100.88
0;-p;004;2;B;23;12729.36;89.86;162.92;237.4;438.24;1787.2
0;-p;004;2;C;19;3810.12;0.64;9.4;58.4;110.72;1752.88
0;-p;004;2;D;3;73.16;1.72;1.72;2.04;69.4;69.4
0;-p;004;2;G;1;1.44;1.44;1.44;1.44;1.44;1.44
0;-p;004;2;H;17;289.28;0.6;2.48;9.72;24;88.68
0;-p;004;2;J;23;12374.23;15.48;50.08;108.56;1111;2540.24
0;-p;004;2;M;22;1287.6;3.64;9.68;14.88;32.88;56.88
0;-p;004;2;N;23;8318.56;6.76;164.12;251.04;513.6;1030.8
0;-p;004;2;R;19;701.86;1.88;5.4;13.92;30.39;242.97
0;-p;004;2;S;5;95.32;1.04;2.64;4.4;38.92;48.32
0;-p;004;2;V;13;2186.15;3.2;56.16;135.57;219.12;498.87
0;-p;004;3;A;139;10725.86;6.96;25.36;56.44;102.52;200.8
0;-p;004;3;B;141;156924.11;158.94;364.32;778.2;1295.92;3850.28
0;-p;004;3;C;137;36532.56;0.84;21.88;71.44;337.84;1165.96
0;-p;004;3;D;15;569.44;0.08;1.72;3.44;27.68;281.56
0;-p;004;3;G;4;47.88;1.2;1.56;9.54;22.38;27.6
0;-p;004;3;H;88;7703.83;1.76;6;29.66;93.14;200.48
0;-p;004;3;J;136;155452.67;9.92;190.46;543.34;1061.2;2588.36
0;-p;004;3;L;2;1152.87;47.09;47.09;576.43;1105.78;1105.78
0;-p;004;3;M;140;6733.36;6.74;14.22;26.28;43.28;130.04
0;-p;004;3;N;141;131395.36;33.8;269.92;536.2;927.04;2739.8
0;-p;004;3;R;110;24981.81;0.58;6.44;21.43;62.36;265.09
0;-p;004;3;S;24;179.08;1.12;1.98;3.48;12.54;23.08
0;-p;004;3;V;110;15865.09;4.08;40.4;88.4;173.45;544.77
0;-p;004;4;A;966;130831.63;13.64;52.84;97.72;178.92;367.52
0;-p;004;4;B;974;2272193.88;297.92;853.88;1588.06;2984;6931.6
0;-p;004;4;C;951;351737.49;5.4;44.04;149.16;436.72;1439
0;-p;004;4;D;121;1998.72;1.72;2.08;3.48;10.36;52.84
0;-p;004;4;G;68;980.57;0.08;2.54;5.72;11.44;47.4
0;-p;004;4;H;783;265896.95;1.92;13.25;51;143.52;1105.74
0;-p;004;4;J;968;2855304.67;96.96;662.82;1401.12;3005.66;11359.8
0;-p;004;4;L;47;20295.65;2.06;11.35;100.36;385.26;1680.83
0;-p;004;4;M;963;98427.18;8.36;21.72;36.92;73.64;461
0;-p;004;4;N;971;1111724.79;90.32;382.84;806.32;1506.72;3361.96
0;-p;004;4;P;26;1707.12;4.64;10.24;40.08;90.2;204.4
0;-p;004;4;R;852;77734.62;1.56;13.69;40.46;100.42;300.36
0;-p;004;4;S;249;3321.06;1.04;2.44;5.12;11.52;54.96
0;-p;004;4;V;883;182888.75;12.56;58.2;129.12;232.2;604.2
0;-p;005;1;A;1;19.44;19.44;19.44;19.44;19.44;19.44
0;-p;005;1;B;1;197.4;197.4;197.4;197.4;197.4;197.4
0;-p;005;1;C;1;3.72;3.72;3.72;3.72;3.72;3.72
0;-p;005;1;H;1;92.8;92.8;92.8;92.8;92.8;92.8
0;-p;005;1;J;1;251.4;251.4;251.4;251.4;251.4;251.4
0;-p;005;1;L;1;5.98;5.98;5.98;5.98;5.98;5.98
0;-p;005;1;M;1;69.68;69.68;69.68;69.68;69.68;69.68
0;-p;005;1;N;1;407.36;407.36;407.36;407.36;407.36;407.36
0;-p;005;1;R;1;6.43;6.43;6.43;6.43;6.43;6.43
0;-p;005;1;S;1;2.64;2.64;2.64;2.64;2.64;2.64
0;-p;005;1;V;1;25.13;25.13;25.13;25.13;25.13;25.13
0;-p;005;2;A;19;1123;10.28;23.84;34.84;81.36;210.16
0;-p;005;2;B;19;13579.67;208.84;319.77;567.84;989.2;2175.7
0;-p;005;2;C;17;3114.36;1.08;5.64;70.68;200.96;802.24
0;-p;005;2;D;1;3.4;3.4;3.4;3.4;3.4;3.4
0;-p;005;2;G;1;3.44;3.44;3.44;3.44;3.44;3.44
0;-p;005;2;H;13;877.88;1.76;49.4;63.76;71.28;244.72
0;-p;005;2;J;19;22596.22;37.76;201.44;497.44;1170;8374.8
0;-p;005;2;M;18;995.28;0.28;9.84;15.08;31.36;409.48
0;-p;005;2;N;19;10625.8;67.68;259.16;458.6;716.72;2197.28
0;-p;005;2;R;16;1006.34;0.88;22.42;41.9;120.28;163.22
0;-p;005;2;S;4;24.24;1.64;2.46;4.86;9.66;12.88
0;-p;005;2;V;14;949.24;11.46;37.52;55.36;100.8;169.56
0;-p;005;3;A;164;10615.2;11.8;26.94;48.26;77.56;198.96
0;-p;005;3;B;166;138305.51;159.24;313.16;595.98;1023.72;2420.45
0;-p;005;3;C;156;23685.52;1.08;18.8;52.9;147.94;614.16
0;-p;005;3;D;13;49.96;1.72;1.72;1.72;5.16;17.68
0;-p;005;3;G;9;38.88;0.36;2.04;5.08;5.72;11.44
0;-p;005;3;H;121;8994.04;1.88;12.2;43.36;100.12;204.12
0;-p;005;3;J;166;183761.97;61.6;215.28;605.54;1106.84;5646.58
0;-p;005;3;L;9;9489.9;0.2;6.45;108.73;501.41;5494.23
0;-p;005;3;M;151;10330.69;3.64;7.76;15.08;36.56;395.36
0;-p;005;3;N;166;102548.26;50.36;171.84;418.82;846.16;1856.08
0;-p;005;3;P;1;140.32;140.32;140.32;140.32;140.32;140.32
0;-p;005;3;R;148;18112.85;2.92;11.72;36.34;108.2;257.8
0;-p;005;3;S;36;590.64;0.12;2.14;4.12;15.92;46.56
0;-p;005;3;V;117;7433.1;3.6;25.08;50.56;80.4;138.86
0;-p;005;4;A;592;71747.33;17;55.14;87.9;153.62;321.48
0;-p;005;4;B;592;1007242.35;271.6;571.72;1080.49;1873.79;4240.41
0;-p;005;4;C;584;138066.99;5.04;39.24;94.38;272.78;924.76
0;-p;005;4;D;58;1505.04;1.72;2.88;4.64;14.72;123.12
0;-p;005;4;G;25;197.04;0.44;2.76;5.72;11.08;23.32
0;-p;005;4;H;471;63257.53;2.36;19.84;53.04;122.68;371.48
0;-p;005;4;J;592;1313111.23;205.92;587.76;1107.7;2275.64;8646.74
0;-p;005;4;L;43;93532.92;4.52;37.9;308.62;1224.89;6966.38
0;-p;005;4;M;564;57885.17;3.88;10.44;20.64;54.56;440.48
0;-p;005;4;N;592;571495.13;93.68;328.02;709.36;1306.1;2763.96
0;-p;005;4;P;12;760.88;3.52;14.46;35.32;111.34;194.2
0;-p;005;4;R;557;53200.74;2.32;17.92;52.04;120.52;333.48
0;-p;005;4;S;169;3637.96;1.32;3.24;6.48;17.56;62.52
0;-p;005;4;V;466;44150.94;4.08;36.36;61.04;111.52;246.08
0;-p;006;2;A;3;90.8;10.44;10.44;36.2;44.16;44.16
0;-p;006;2;B;3;4284.56;97.66;97.66;1284.64;2902.26;2902.26
0;-p;006;2;C;2;18.64;3.88;3.88;9.32;14.76;14.76
0;-p;006;2;G;1;6.76;6.76;6.76;6.76;6.76;6.76
0;-p;006;2;H;3;1733.96;12.72;12.72;62.24;1659;1659
0;-p;006;2;J;3;1928.85;229.6;229.6;568.58;1130.67;1130.67
0;-p;006;2;L;3;6422.8;1079.89;1079.89;2524.72;2818.19;2818.19
0;-p;006;2;M;3;31.76;7.32;7.32;8.92;15.52;15.52
0;-p;006;2;N;3;194.52;37.4;37.4;45.84;111.28;111.28
0;-p;006;2;R;1;6.68;6.68;6.68;6.68;6.68;6.68
0;-p;006;2;V;3;794.82;67.52;67.52;344.96;382.34;382.34
0;-p;006;3;A;4;291.72;32.6;54.32;80.12;91.54;98.88
0;-p;006;3;B;4;3590.93;147.51;298.31;593.08;1497.15;2257.26
0;-p;006;3;C;4;109.08;0.2;1.76;5.4;52.78;98.08
0;-p;006;3;G;1;5.72;5.72;5.72;5.72;5.72;5.72
0;-p;006;3;H;4;2670.32;79.04;102.44;286.16;1232.72;2018.96
0;-p;006;3;J;4;8065.95;131.88;177.11;1654.82;3855.86;4624.43
0;-p;006;3;L;4;17188.75;1817.89;2541.61;3320.11;6052.76;8730.64
0;-p;006;3;M;4;47.92;8.36;9.3;12.02;14.66;15.52
0;-p;006;3;N;4;575.08;38.36;62.4;95;225.14;346.72
0;-p;006;3;R;1;6.04;6.04;6.04;6.04;6.04;6.04
0;-p;006;3;S;1;2.08;2.08;2.08;2.08;2.08;2.08
0;-p;006;3;V;3;498.88;79.6;79.6;137.2;282.08;282.08
0;-p;006;4;A;4;333.96;45.92;47.22;61.66;119.76;164.72
0;-p;006;4;B;4;10902.75;963.52;1291.95;2645.17;4159.42;4648.89
0;-p;006;4;C;4;476.2;22.88;28.92;102.22;209.18;248.88
0;-p;006;4;G;2;13.72;0.64;0.64;6.86;13.08;13.08
0;-p;006;4;H;4;9219.72;1387.85;1847.95;2363.4;2761.9;3105.06
0;-p;006;4;J;4;25161.4;1601.52;1744.41;6163.92;10836.29;11232.04
0;-p;006;4;L;4;17537.28;3212.34;3378.95;3989.57;5389.68;6345.79
0;-p;006;4;M;4;74.68;8.36;13.84;19.58;23.5;27.16
0;-p;006;4;N;4;564.36;90.76;105.06;139.86;177.12;193.88
0;-p;006;4;R;2;16.6;3;3;8.3;13.6;13.6
0;-p;006;4;V;4;2663.05;68.6;114.42;623.86;1217.1;1346.73
0;01;020;1;A;247;1930.92;0.44;1.76;4.92;11.32;23.68
0;01;020;1;B;282;27684.78;7.64;21.8;38;72.56;372.04
0;01;020;1;C;187;5749.12;0.28;1.8;5.44;35.36;145.32
0;01;020;1;D;6;15.12;1.72;1.72;2.22;3.44;3.8
0;01;020;1;G;8;17.64;0.24;0.46;1.78;3.98;4.96
0;01;020;1;H;79;938.05;0.28;1.76;3.32;8.36;82.9
0;01;020;1;J;249;6504.78;1.92;3.84;4.56;15.52;94.96
0;01;020;1;L;3;150.04;1.43;1.43;2.86;145.75;145.75
0;01;020;1;M;253;1844.68;2.44;3.64;4.84;8.36;18.72
0;01;020;1;N;281;22772.74;10.24;30.64;54.48;94;244.36
0;01;020;1;R;50;901.87;0.12;0.96;3.81;7.43;43.36
0;01;020;1;S;11;47.12;0.4;2.12;2.84;7.36;9.52
0;01;020;1;V;51;5716.15;1.8;24.48;81.96;166.29;332.58
0;01;020;2;A;99;1409;0.6;2.96;8.12;17.04;43.52
0;01;020;2;B;105;14748.72;14.92;36.52;62.88;108.04;645.22
0;01;020;2;C;69;3036.2;0.44;1.48;9.12;46.6;257.2
0;01;020;2;D;1;2.16;2.16;2.16;2.16;2.16;2.16
0;01;020;2;G;3;232.76;0.08;0.08;0.16;232.52;232.52
0;01;020;2;H;38;869.4;0.32;1.97;5.92;21;144.4
0;01;020;2;J;96;5715.94;3.4;3.96;19.32;47.1;156.44
0;01;020;2;M;93;668.12;2.08;3.64;4.72;8.72;15.64
0;01;020;2;N;105;13998.78;20.4;38.24;74.08;154.31;447.8
0;01;020;2;R;28;254.16;0.2;0.78;2.12;12.3;40.28
0;01;020;2;S;4;7.64;0.28;1.18;2.1;2.64;3.16
0;01;020;2;V;31;3892.73;1.8;31.52;57.04;166.29;498.87
0;01;020;3;A;220;5207.24;1.12;6.94;15.6;32.92;73.34
0;01;020;3;B;230;74765.58;30.32;72.12;138.16;289.2;1206.76
0;01;020;3;C;187;16081.2;0.48;6.6;24.24;91.4;401.56
0;01;020;3;D;6;15.6;1.72;1.72;1.72;3.24;5.48
0;01;020;3;G;11;133.09;0.8;2.04;5.8;16.32;43.68
0;01;020;3;H;87;2255.29;0.84;2.48;9.16;32.6;85.76
0;01;020;3;J;223;33831.91;3.4;7;38.2;114.24;744.24
0;01;020;3;L;9;595.87;0.2;1.17;26.97;34.72;411.86
0;01;020;3;M;212;2595.8;3.64;4.6;7.32;12.48;31
0;01;020;3;N;229;56981.78;21.76;62.84;125.56;256.2;858.64
0;01;020;3;R;106;2838.66;0.4;3.99;11.8;30.4;101.88
0;01;020;3;S;27;1272.7;1.04;2.28;4.28;13.92;67.08
0;01;020;3;V;89;8114.54;1.8;17.92;49.4;111.59;368.65
0;01;020;4;A;177;9130.52;4.64;17.2;37.64;64.76;161.88
0;01;020;4;B;179;111995.48;73.28;194.24;413.52;832.49;1764.16
0;01;020;4;C;161;30517.6;0.72;13.16;57.4;232.52;773.8
0;01;020;4;D;11;29.12;1.72;1.72;2.6;3.4;5.44
0;01;020;4;G;10;322.45;4.28;5.72;8;16.2;182.88
0;01;020;4;H;89;2751.84;0.52;2.8;9.76;33.52;153.28
0;01;020;4;J;176;88554.48;3.88;57.56;321.46;806.82;1504.28
0;01;020;4;L;2;1335.63;15.84;15.84;667.81;1319.79;1319.79
0;01;020;4;M;170;4709.68;3.64;6.36;11.38;22.16;70.48
0;01;020;4;N;179;113858.99;51.96;188;341.56;708.68;1977.16
0;01;020;4;P;1;14.08;14.08;14.08;14.08;14.08;14.08
0;01;020;4;R;131;5807.85;0.4;3.56;18.2;44.45;165.83
0;01;020;4;S;32;126.72;0.4;1.78;2.68;4.42;11.44
0;01;020;4;V;104;10632.67;3.16;32.47;54.58;146.26;332.58
0;01;021;1;A;1031;8570.92;0.44;2.12;4.68;9.72;25.52
0;01;021;1;B;1164;76054.86;9.2;26.94;44.34;65.74;139.5
0;01;021;1;C;744;20793.4;0.2;1.32;5.38;22.74;93.24
0;01;021;1;D;10;29.16;1.72;2.04;2.84;3.2;6.28
0;01;021;1;G;19;58.56;0.2;0.36;1.08;4.8;18.28
0;01;021;1;H;673;21324.25;1.76;7.8;19.72;39.4;89.4
0;01;021;1;J;1079;17073.98;3.4;3.88;5.76;11.64;44.56
0;01;021;1;L;60;65457.83;2.07;1038.8;1038.8;1372.98;2077.6
0;01;021;1;M;1045;8831.58;2.44;3.64;6.2;9.84;23.24
0;01;021;1;N;1163;96395.68;15.76;37.12;63.44;100.56;213.16
0;01;021;1;P;2;2.88;0.44;0.44;1.44;2.44;2.44
0;01;021;1;R;204;2056.09;0.2;0.76;2.38;9.44;47.04
0;01;021;1;S;36;212.04;1.04;2.38;3.4;7.58;20.48
0;01;021;1;V;757;132570.41;36.04;82.68;166.29;230.83;372.98
0;01;021;2;A;1168;15875.04;0.64;3.3;7.4;14.92;40.6
0;01;021;2;B;1257;120980.92;18.2;39;58.84;87.6;260.73
0;01;021;2;C;897;39636.57;0.2;1.88;7.64;44.16;203
0;01;021;2;D;11;39.88;0.64;1.72;1.72;2.96;19.6
0;01;021;2;G;31;241.08;0.16;0.72;4;7.24;50.76
0;01;021;2;H;931;41008.54;1.76;12.24;28.56;57.56;123.84
0;01;021;2;J;1187;40054.46;3.4;3.88;6.76;13.6;106.72
0;01;021;2;L;126;144314.64;2.15;1038.8;1038.8;1038.8;2932.36
0;01;021;2;M;1164;14112.45;3.64;4.16;7.32;12.4;28.16
0;01;021;2;N;1258;152067.49;22.96;52.12;83.06;135.6;323
0;01;021;2;P;1;23.48;23.48;23.48;23.48;23.48;23.48
0;01;021;2;R;261;3866.11;0.2;0.96;3.48;10.96;53.76
0;01;021;2;S;51;408.56;0.4;2.08;3.28;9.04;28.4
0;01;021;2;V;994;196268.14;37.52;98.04;190.78;265.45;425.84
0;01;021;3;A;822;23288.36;1.16;5.88;13.98;30.32;92.36
0;01;021;3;B;850;195048.96;31.83;62.56;104.1;225.34;882
0;01;021;3;C;655;77285.22;0.2;4.4;20.68;100.08;635.48
0;01;021;3;D;25;256.04;1.72;1.72;2.72;6.48;41.76
0;01;021;3;G;24;288.93;0.2;1.74;3.88;11.8;69.92
0;01;021;3;H;623;37436.85;1.76;13.92;34;72.04;205.12
0;01;021;3;J;819;131392.37;3.4;5.56;11.84;83.08;885.48
0;01;021;3;L;77;102354.91;2.15;68.61;1038.8;1983.96;4766.6
0;01;021;3;M;785;11440;3.64;4.84;9.08;16.16;36.56
0;01;021;3;N;847;177867.29;29.2;69.68;124.32;232.8;719.44
