vrai_hop;rdrg;N;moy_gemid
0;421;5998;11.53
0;422;11430;3.99
0;423;563;8.04
0;424;2868;5.72
0;440;397;132.89
0;441;1157;839.09
0;442;1773;300.99
0;443;2913;197.98
0;444;589;222.83
0;445;1614;144.5
0;446;16269;76.37
0;447;2308;410.24
0;460;4650;34.35
0;461;1164;33.96
0;462;693;7.38
0;463;17195;6.83
0;464;1674;30.99
0;465;9972;43.04
0;466;2372;23.84
0;467;3077;6.01
0;468;6652;30.68
0;480;4252;482.32
0;481;1249;342.65
0;482;8482;27.82
0;483;3064;16.18
0;484;1843;14.94
0;500;1012;31.24
0;501;3906;3.49
0;510;2022;213.95
0;511;489;119.24
0;512;726;167.22
0;513;20695;131.7
0;514;8487;297.52
0;515;1572;37.83
0;516;1192;61.36
0;517;1190;16.66
0;518;890;130.33
0;530;954;44.09
0;531;907;1.97
0;532;1843;17.75
0;540;24319;1.73
0;541;377;7.68
0;542;747;10.4
0;543;406;57.2
0;544;1831;3.88
0;560;96032;0.11
0;561;1529;3.49
0;562;1457;135.45
0;563;6441;0.34
0;564;1134;1.73
0;565;839;0.51
0;566;11525;3.11
0;580;204;5.81
0;581;36;0
0;583;7;2544.76
0;590;10;480.07
0;591;73;14.4
0;592;32;371.06
0;593;161;11.54
0;600;20;413.6
0;601;126;14.32
0;602;286;10.27
0;603;295;2.67
0;610;26;579.77
0;611;158;15.96
0;612;275;6.68
0;613;40;9.81
0;614;695;0.62
0;620;36;606.96
0;621;128;8.89
0;622;178;5.32
0;623;46;0
0;624;393;1.04
0;625;168;0
0;626;220;0.43
0;630;95;1400.31
0;631;126;335.4
0;632;218;31.62
0;633;494;6.22
0;634;287;10.02
0;635;16;1.35
0;636;411;0.3
0;637;1668;1.82
0;638;2396;0.76
0;639;212;1.03
0;640;220;0
0;650;228;423.68
0;651;845;69.49
0;660;7;0
0;661;1468;3.94
0;662;497;1.74
0;663;9140;13.57
0;664;4264;7.23
0;680;421;308.93
0;681;1101;156.23
0;682;1338;133.13
0;683;1078;146.14
0;690;1089;45.72
0;691;2889;41.04
0;692;823;15.2
0;693;29411;32.4
0;694;1960;32.37
0;710;1157;518.17
0;711;1451;99.76
0;720;7869;27.94
0;721;2871;15.83
0;722;2876;3.26
0;723;6455;1.43
0;724;2541;6.07
0;740;383;583.28
0;750;344;0.41
0;751;3717;3.75
0;752;541;0.88
0;753;703;3.8
0;754;4416;1.83
0;755;1367;0.78
0;756;2772;1.31
0;757;4614;2.91
0;758;1095;0.7
0;759;316;5.23
0;760;3721;0.82
0;770;805;0.88
0;771;1145;8.41
0;772;220;0.71
0;773;415;0.6
0;774;130;0.94
0;775;8631;2.53
0;776;1310;0.97
0;790;1279;43.16
0;791;3979;345.46
0;792;1028;215.5
0;810;1304;2.7
0;811;934;2.74
0;812;12229;1.74
0;813;4851;90.59
0;814;504;1.78
0;815;1843;7.43
0;830;37;157.03
0;831;14;26.48
0;832;252;35.27
0;833;35;4.57
0;840;689;4.56
0;850;3824;1878.01
0;860;3927;14.47
0;861;9345;4.92
0;862;32882;17.64
0;870;2;143.92
0;871;8;937.03
0;872;38;168.07
0;873;78;151.79
0;890;33;12.7
0;891;197;27.26
0;892;142;4.78
0;893;349;10.49
0;894;175;9.72
0;910;564;1064.89
0;911;467;502.53
0;930;714;37.67
0;931;85;8.1
0;950;8009;848.75
0;951;512;34.61
0;952;3802;60.98
0;955;156;7.31
0;956;307;95.43
