vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;1;3.6;3.6;3.6;3.6;3.6;3.6
0;001;2;24;23;5223.6;3.1;7.3;85.2;408;504
0;001;3;51;49;18696.8;4.9;144.4;270.9;524.8;1281.5
0;001;4;117;114;166058.8;47.3;225.4;568.4;1432;6626.7
0;002;2;15;13;2754.1;29.6;40.7;103.8;160.2;1014.6
0;002;3;31;29;15132.7;25.4;64.2;106.4;581.3;3225.2
0;002;4;72;72;152855;50;248.6;983.1;3310.3;7538.6
0;003;1;84;73;75517.3;14;223.8;805.9;1652.9;2601.9
0;003;2;93;89;102293.9;77.5;417.4;912;1714.9;2948.3
0;003;3;164;162;264750.2;320.1;775;1266.4;1921.3;3557.9
0;003;4;196;195;626461.5;278.2;1252;2138.9;3626.5;11316.4
0;004;1;28;22;19673.5;7.2;56.6;203.8;1252.1;3501.4
0;004;2;90;81;62290.9;19;103.7;366.4;1022.1;2734.3
0;004;3;315;307;448201.3;38.8;317.9;947;2156.2;4396.1
0;004;4;1525;1516;3945688.3;189.8;952.4;1938.5;3412.5;6753.7
0;005;1;82;75;17469.6;8.9;47.9;148.5;317.9;939.2
0;005;2;152;138;33387.1;14.7;49.4;109.4;249.6;1079.1
0;005;3;127;120;52662.5;18;116;224.4;476.9;1655.5
0;005;4;141;140;166626.5;84.5;267.1;804.9;1536.8;3657
0;020;1;166;133;14019.6;3;7;14;33.8;212.5
0;020;2;130;113;6924.3;5;7;14;38.5;284.8
0;020;3;173;150;32520.5;3.2;10;61.5;186.5;1117.3
0;020;4;211;206;166848.2;7;99.2;319.8;1103;3088.7
0;021;1;1282;1059;41866.8;3;7;14;21;134.7
0;021;2;1151;939;72154.9;4;7;14;26.4;353.9
0;021;3;681;614;165389.2;5;9;20.8;116.5;1389.2
0;021;4;537;513;437833;7;48.2;335.5;1070.4;3182.8
0;022;1;250;205;6811.3;3;7;7;14;57.6
0;022;2;296;247;22270.1;3;7;10;20.4;361.1
0;022;3;109;97;27264;3;9;19.5;196.4;1421.7
0;022;4;67;56;59848.1;5.3;80.7;333;1457.8;4899.5
0;023;1;733;552;14410;3;7;11;21;51
0;023;2;326;272;22244.2;3.4;7;14;40.5;315
0;023;3;175;158;49112.4;7;14;27.3;130.3;1659.3
0;023;4;36;36;51394;31;195.4;720.5;1244.1;8055.6
0;024;1;1296;1062;17457.7;6.8;7;13.8;21;36
0;024;2;1792;1508;38014.7;6.5;7;14;21;49.1
0;024;3;548;472;43993.3;6.5;7;20.5;37.5;446.5
0;024;4;104;97;63646.7;7;34.2;174.8;701.2;2918.3
0;025;1;3501;588;8518.4;2;5;7;14;50.8
0;025;2;182;68;2008.5;3;7;10;21.1;131.1
0;025;3;41;20;1291.3;2.7;7;12.8;27.2;444.5
0;025;4;9;7;3512.1;14;34.7;354.2;603.4;1883.5
0;026;1;678;217;5196.9;3;7;7;21;118.1
0;026;2;414;243;25713;3.7;7;12.2;30.8;379.1
0;026;3;214;154;58751.1;6.5;11.9;54;424.2;1611.8
0;026;4;74;64;61133.7;7;54.8;286.8;889.5;5299.7
0;040;1;226;17;940.5;1.3;5.6;13.9;31.4;395.3
0;040;2;226;50;2432;0.6;8.5;18.6;55.1;232.2
0;040;3;123;59;10273.2;2.3;11.2;29.6;129.9;1241.5
0;040;4;40;30;11357.6;4.9;23.8;124;576.5;2019.6
0;041;1;525;99;6215.8;2;7;11;40.2;373
0;041;2;1115;299;48797.8;2.4;6.8;34.4;147.7;879.9
0;041;3;692;313;67961.5;2.5;14.4;73.8;232.4;1096.4
0;041;4;156;114;52547;3.4;70.1;190.4;509.1;1867.4
0;042;1;2404;228;18254;1.5;5.9;17.9;57;341.6
0;042;2;3376;773;67068.6;2.1;8.5;21.3;86.8;373.9
0;042;3;1447;772;129609.3;2.9;12.8;44.3;193;722.8
0;042;4;247;215;106814.5;9.2;85.7;248.7;610.3;1899
0;043;1;1372;63;2751.7;1.3;4.8;8.9;32.7;206.9
0;043;2;588;103;9651;2.4;5.9;25.3;98.7;435.8
0;043;3;165;87;20102.3;1.1;12.8;37;208.9;931.5
0;043;4;30;29;12746.6;15.4;121.5;269.1;577.5;1358.2
0;044;1;587;100;10025.8;2.1;7.9;28.2;100.4;441.1
0;044;2;888;226;29158.7;3.6;14.1;50.8;161.1;489.1
0;044;3;1060;416;86419.6;3.6;20.4;75.9;255.2;883.2
0;044;4;323;247;123924.9;8.1;73.2;217;686;1967.9
0;045;1;661;81;7217.4;3.9;14.8;44.6;88.3;309.4
0;045;2;3165;643;75232.4;2.5;11.3;35;135.3;500.3
0;045;3;1620;864;175046.8;4;19.3;74.7;230.9;884.9
0;045;4;785;657;347546.3;6.2;94.8;266.9;725.9;1917.6
0;046;1;1936;189;16509.5;2.6;10.1;26.6;96.3;392.5
0;046;2;5333;1083;140280.2;2.8;12.3;41;131.3;535.4
0;046;3;2396;1331;325441.1;3.4;16.4;79.7;248.2;1032.9
0;046;4;812;692;418984.8;8;101.6;277.4;781.5;2214.7
0;047;1;2049;103;7685.9;2;6.5;18.6;54.5;334.7
0;047;2;4844;602;46776.4;2.2;8.2;20.9;84;310
0;047;3;1455;614;95448.9;3.2;11.8;36.8;148.8;818.4
0;047;4;138;110;59048.9;6.8;47.5;271.8;772.8;1758.8
0;048;1;1890;132;11350.7;1.7;6.9;17.5;63.2;386.4
0;048;2;2117;347;35765.9;1.8;8.3;23;81.2;589.1
0;048;3;1567;389;58660.3;2.5;11.1;30.7;141.8;795.5
0;048;4;73;51;31790;9.2;51;309.8;996.7;1419.6
0;049;1;218;200;73709.3;32.8;142;256.4;483;922.8
0;049;2;398;162;69171.4;6.8;66.1;236.2;621.4;1261.4
0;049;3;154;127;58945.8;23.2;130.3;274.3;675.2;1282.8
0;049;4;100;93;64007.4;18.8;156.8;362.7;962.4;2836.9
0;050;1;280;87;21566.3;2.8;40.5;139.8;393.9;793.4
0;050;2;297;114;28061.8;5.5;20.3;70.2;310.3;1008.3
0;050;3;103;63;16897.8;5.5;40.5;161;293.3;1326.9
0;050;4;46;43;26889.5;32.2;117.8;307.6;841.7;2203
0;051;1;1090;563;75931.5;15.9;53.6;94.4;175.7;402.8
0;051;2;240;134;24512.1;12.7;55.8;126.8;254.9;599.5
0;051;3;43;27;9644.4;13.5;88;211;451;1410.3
0;051;4;14;10;10297.8;27.9;170.3;460.7;1311.2;5031
0;052;1;604;45;2541.2;3.5;7.3;20.7;56.9;254
0;052;2;622;207;47658.8;4.5;22.6;90.8;319.2;820.5
0;052;3;563;275;55824.7;2.8;17.4;80.1;235.5;886.1
0;052;4;249;196;119240.1;10.3;85.8;212.9;769.3;2295
0;053;1;6895;687;28177.4;1.5;4.6;12.9;34.1;133
0;053;2;3777;660;57971.9;2.1;7.5;25.1;73.3;383.4
0;053;3;1910;607;100947.1;2.5;15.9;67.7;173.9;720.4
0;053;4;303;263;130662.1;8;66.7;189.4;658.6;1857.9
0;054;1;3328;140;5397.8;1.2;5.7;17.6;41.9;144.9
0;054;2;1201;107;6739.5;0.9;6.5;15.1;52;265.1
0;054;3;134;19;2275.7;0.3;12.5;30.9;144.4;821
0;054;4;6;3;795;30.7;30.7;44.6;719.7;719.7
0;055;1;570;68;6651.3;3.9;16.8;35.9;97.1;367.9
0;055;2;441;128;14332;2.5;12.8;43.9;116.8;395.4
0;055;3;239;100;22271.1;3.4;12.9;65.3;200.9;887.4
0;055;4;130;89;57124.6;4.6;50;242.1;636.4;2302.8
0;056;1;1022;180;8879.2;3.5;10.5;30.4;66.8;138.4
0;056;2;310;99;8518.2;2.4;12.8;41;86.8;275.7
0;056;3;121;66;9913.9;3.6;22.4;56.2;188;547.4
0;056;4;21;16;10955;1;91.2;307.1;897;3201.1
0;057;1;11119;439;12017.9;1.7;5.2;11.8;30.4;91.2
0;057;2;1096;131;6897.8;2.3;5.5;18;54.5;210.8
0;057;3;167;62;6734.4;1.2;8;40.9;113.6;378.4
0;057;4;28;22;22380.9;10.1;35.7;220.3;1620.2;2184.6
0;058;1;10466;308;26409.5;2.2;9;28.4;77.7;299.2
0;058;2;5140;606;62622.7;1.8;8.4;25.6;99.6;453.7
0;058;3;1753;603;120543.4;2.5;13.8;46.8;210.4;826.2
0;058;4;266;196;129654.6;4.5;62.3;251.5;878.4;2430.8
0;070;1;374;221;6724.1;3;7;12.5;27;134.7
0;070;2;162;126;11843.9;4;9;26.1;74;317.3
0;070;3;23;18;3192;9.8;31.9;59.1;124.5;1428
0;070;4;1;1;157.1;157.1;157.1;157.1;157.1;157.1
0;071;1;3603;2029;15220;2;4;4;7;13
0;071;2;1886;1248;40823.6;2;3;4;9.3;124.4
0;071;3;56;36;4827.1;1;3;7;83.6;1295.2
0;071;4;3;2;2114.4;7;7;1057.2;2107.4;2107.4
0;072;1;3168;790;14813.7;3;4;7;11;58.6
0;072;2;374;146;5866.7;2.1;3;7;12.1;122.2
0;072;3;33;12;3192.3;4;10.7;23.1;300.9;1948
0;072;4;3;2;2775.2;221.1;221.1;1387.6;2554.2;2554.2
0;073;1;10795;5510;36337.4;2;3.9;4;7;16
0;073;2;2580;1439;11437.3;1;3;4;7;19
0;073;3;195;120;13420.8;1;4;7;13.7;831.4
0;073;4;14;14;3111.5;8;20.7;96.5;222;1356.8
0;080;1;216;190;19045;5.4;22.9;57.8;121.6;310.5
0;080;2;61;50;7154.8;5.3;25;63.6;155.4;845.8
0;080;3;11;11;3382.8;3.9;52.6;101.1;463.2;1778.5
0;081;1;308;12;197.5;0.4;3.9;11.5;20.8;58.2
0;081;2;297;12;771.9;0.4;8.7;20.6;99.8;283.3
0;081;3;55;16;1010.8;0.3;3.9;9.2;93.5;354.2
0;081;4;3;0;0;0;0;0;0;0
0;082;1;1059;198;14480.9;1.2;9;18.2;73.9;264.7
0;082;2;1220;204;12731.2;1.7;7.8;22.2;54.6;208.8
0;082;3;368;122;11362.1;2;12.5;30.6;119.4;302.3
0;082;4;21;17;9198.9;18.6;92.2;270.7;777.1;2205.3
0;090;1;80;30;1061.2;1;7;14.9;31.9;60.9
0;090;2;169;135;24284.9;7;21;66.1;186.1;954.2
0;090;3;48;42;13039.3;13.3;37.6;155.1;392.3;818.2
0;090;4;79;76;47793.6;35.8;101.1;193.8;609.3;2719.3
0;091;1;261;230;6694.7;3.1;9;14;27.3;112
0;091;2;131;110;9134.9;7;11;27;76.2;297
0;091;3;44;42;11117.3;14;78.9;123.3;205.1;1316.6
0;091;4;61;60;37296.9;22.2;106.3;205.7;687.9;2727.9
0;092;1;2376;2163;57247.1;3;7;19.5;29.4;80.5
0;092;2;317;286;14971.6;6;12;31.4;69.7;144.8
0;092;3;56;52;6091.1;4.4;13.5;27.7;143.6;383.4
0;092;4;6;6;1208.5;2;18;140.3;242.3;665.5
0;093;1;7036;5051;111016.4;2.4;7;14;23;55.3
0;093;2;771;571;27338.7;3;9.7;20;36.1;187.3
0;093;3;50;42;13925.1;6;20.2;85.2;298.8;1911.8
0;093;4;9;7;9646.3;36.3;64;895.3;1581.5;5580.8
0;094;1;2079;1055;39531.4;2;7;14;35.8;149
0;094;2;340;201;12519.6;3;7;18;59.6;242.8
0;094;3;60;53;9853.9;2.5;7.5;36.5;180;480.7
0;094;4;14;13;18672.3;6.5;310.8;1288.8;2303.7;4382
0;095;1;347;235;3509.8;3;5;9.9;18.9;45
0;095;2;80;55;2343.8;2;7;13.1;27;131.3
0;095;3;5;5;241.3;6.5;7;22.4;39.1;166.3
0;095;4;1;1;4;4;4;4;4;4
0;096;1;773;369;6415.8;2;6.8;7;20.5;59
0;096;2;196;106;3546;3;7;10;26.4;107.9
0;096;3;11;8;755.9;4;14.9;58;127.6;350.9
0;096;4;2;2;128.2;6;6;64.1;122.2;122.2
0;097;1;11012;1828;49288.8;2;4.7;9.5;27;108.2
0;097;2;731;243;13716;2.4;7;26.4;81;180.2
0;097;3;53;33;2408.9;1.9;8.3;17;66.5;377.3
0;097;4;5;5;4086.8;12.7;199.7;423.6;827.5;2623.4
0;098;1;13823;7744;144839.1;1.9;6.8;10.7;20.5;47.2
0;098;2;1699;971;43158.5;2;7;14;30;181.8
0;098;3;122;75;11933;1.6;11.6;34.8;108.4;821
0;098;4;20;17;15040.2;2.8;163.8;410.8;612.4;7286.7
0;110;1;610;131;13233.4;1.2;5.6;17.8;66.9;477.3
0;110;2;802;277;58589;2.1;6.8;26.3;155;1179.5
