vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;1670975;638.94;2138.98;3958.94;6897.96;27566.98
0;002;1364391;2041.42;4462.62;5873.18;9344.04;36878.37
0;003;9847853;1747.41;3024.26;6158.34;13740.42;31219.04
0;004;10483872;460.44;2030.05;3912.46;7046.63;16399.74
0;005;3213234;925.04;2408.02;4111.92;6401.69;13994.89
0;006;42811;2871.81;4124.86;6374.96;10997.25;12066.96
0;020;474535;43.44;152.53;384.64;1005.27;2917.94
0;021;3649906;66.72;228.12;417.73;822.22;2808.09
0;022;128931;24.72;42.1;70.82;158.62;1323.04
0;023;671576;10.56;39.08;92.72;305.53;2057.41
0;024;1349454;36.32;67.52;132.82;267.04;1025.96
0;026;507323;3.08;22.28;40.84;110.64;655.12
0;040;139832;0;21;58.8;231;1626.72
0;041;1343828;9.96;53.7;104.62;231.98;2143.12
0;042;2904777;0;11.34;37.46;93.41;472.16
0;043;8669768;0.44;133.36;1492.78;5144.16;10366.34
0;044;986030;0;16.98;65.3;202.46;1107.28
0;045;3391339;3.44;27.6;63.16;176;916.84
0;046;41254;1.08;21.88;42;79.72;239.48
0;047;391853;0.48;6.68;24.94;51.34;151.88
0;048;2110311;0;10.24;38.52;118.44;4446.65
0;049;1806097;4.56;147.06;1110.88;6695.58;10285.8
0;050;483879;2.6;65.77;239.64;599.68;2360.15
0;051;83957;2.56;22.44;59.88;220.64;746.8
0;052;326580;0;0.84;20.2;70.32;566.52
0;053;1341146;0;0;9.24;43.52;309.56
0;054;191411;0;3.32;17.28;42.44;115.4
0;055;555273;0.12;11.24;40.68;117.24;626.96
0;056;18518;0;2.24;17.56;58.6;242.28
0;057;129725;0;0;0;6.8;57.64
0;058;1134286;0;0;0.64;44.5;258.24
0;070;31596;11.64;29.02;42.66;69.16;220.08
0;073;334202;6.96;18.2;27.92;38.96;125.32
0;080;75094;7.32;31.56;75.74;205.46;581.85
0;082;221934;0;3.2;23.84;65.64;294.12
0;089;422812;22.76;48.09;129.94;230.7;1063.55
0;090;141942;25.96;180.68;326.72;631;1711.69
0;091;209845;36;119.48;163.59;264.09;953.24
0;092;516159;27.72;49.6;70.84;144.8;259.09
0;093;218801;20.08;31.88;42.34;59.8;194.27
0;095;8230;15.08;28.44;37.24;54.44;153.79
0;097;249678;14.12;26;35.04;52.08;191.2
0;098;968317;16.64;30.64;42.88;74.06;224.64
0;110;577330;4.16;26.16;89.84;219.6;1424.61
0;111;193417;0;4.24;17.52;39.68;104.2
0;113;832235;0;3.2;13.36;41.88;151.04
0;114;442315;0;12.52;32.48;73.52;418.76
0;115;373917;0;0;0;0;4.48
0;120;1887933;49.48;116.44;231.17;455.58;2515.76
0;121;3267204;22.68;81.88;206.66;542.64;4071.99
0;130;5302420;413.3;969.28;1722.56;2910.17;6314.18
0;131;827795;26.6;286.07;745.76;1390.28;3149.04
0;132;11413;0;0;8.92;34.88;908.65
0;133;1136934;0.44;37.12;98.52;219.2;854.96
0;134;1290433;18.08;53;90.08;161.52;823.93
0;135;358365;2;21;54.48;108.16;392.96
0;136;6129042;0.72;34.4;99.92;315.52;7446.8
