vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;55;38;38;55;72;72
0;001;2;58;34;52;60;67;74
0;001;3;53;19;46;56;64;70
0;001;4;51;0;45;57;62;69
0;002;2;61;55;56;62;66;68
0;002;3;50;16;47;55;61;65
0;002;4;52;20;44;57;62;66
0;003;1;50;10;41;54;63;70
0;003;2;50;14;40;55;62;69
0;003;3;52;19;46;55;61;69
0;003;4;41;0;24;50;60;71
0;004;1;55;55;55;55;55;55
0;004;2;57;0;45;59;69;84
0;004;3;60;21;52;62;74;85
0;004;4;60;26;51;62;73;82
0;005;1;64;50;50;64;78;78
0;005;2;60;27;53;64;67;77
0;005;3;63;28;56;65;74;83
0;005;4;64;38;56;66;75;83
0;006;3;54;41;47;54;61;68
0;006;4;45;36;37;47;48;58
0;020;1;63;13;50;73;82;91
0;020;2;50;5;31;51;74;87
0;020;3;68;18;59;76;83;90
0;020;4;62;18;53;69;78;88
0;021;1;56;21;45;58;70;84
0;021;2;54;20;43;56;68;82
0;021;3;56;12;45;59;72;84
0;021;4;59;14;49;61;75;84
0;022;1;44;1;16;49;71;82
0;022;2;50;2;29;57;74;82
0;022;3;53;2;42;58;74;85
0;022;4;55;7;42;58;73;82
0;023;1;53;28;45;53;62;75
0;023;2;54;22;44;54;67;80
0;023;3;57;11;42;63;77;87
0;023;4;62;16;51;68;79;88
0;024;1;65;43;58;67;75;83
0;024;2;70;46;63;72;79;86
0;024;3;70;48;62;72;80;86
0;024;4;68;41;58;72;78;86
0;026;1;52;15;41;52;64;82
0;026;2;55;15;42;56;72;87
0;026;3;63;9;53;72;82;89
0;026;4;66;11;65;74;81;86
0;040;1;44;10;31;44;58;79
0;040;2;57;18;43;58;74;87
0;040;3;66;31;52;70;82;90
0;040;4;70;23;57;78;85;86
0;041;1;56;15;47;59;68;82
0;041;2;61;32;53;63;72;84
0;041;3;64;35;57;66;75;85
0;041;4;62;29;54;65;74;86
0;042;1;67;19;60;72;80;87
0;042;2;77;54;74;80;85;91
0;042;3;80;60;77;83;87;93
0;042;4;79;59;76;83;87;92
0;043;1;50;23;38;50;61;77
0;043;2;57;28;45;57;70;82
0;043;3;57;19;44;60;73;83
0;043;4;62;49;55;63;67;80
0;044;1;72;29;64;76;84;93
0;044;2;74;47;67;78;84;91
0;044;3;73;45;64;78;84;91
0;044;4;71;47;63;75;82;90
0;045;1;68;43;58;69;79;89
0;045;2;73;48;65;76;83;91
0;045;3;78;53;73;81;87;93
0;045;4;78;54;72;81;87;92
0;046;1;67;40;58;70;78;87
0;046;2;73;49;65;76;83;90
0;046;3;75;40;66;80;86;93
0;046;4;78;52;71;84;89;93
0;047;1;67;42;57;69;79;89
0;047;2;75;49;68;78;84;91
0;047;3;80;56;74;82;87;93
0;047;4;79;62;74;81;85;93
0;048;1;53;13;42;55;68;83
0;048;2;63;31;53;66;77;86
0;048;3;67;39;57;70;79;88
0;048;4;73;52;62;78;85;92
0;049;1;23;0;4;20;40;62
0;049;2;43;0;24;45;62;80
0;049;3;54;0;40;58;76;86
0;049;4;50;0;31;59;72;82
0;050;1;54;3;33;62;78;86
0;050;2;41;1;16;43;65;83
0;050;3;57;1;40;66;77;89
0;050;4;63;22;57;67;77;88
0;051;1;18;0;4;14;30;43
0;051;2;22;0;4;17;34;65
0;051;3;30;0;4;25;54;83
0;051;4;28;0;0;2;58;80
0;052;1;55;3;44;62;73;86
0;052;2;65;11;54;72;84;92
0;052;3;68;19;59;73;83;91
0;052;4;65;25;55;69;81;87
0;053;1;29;1;6;24;49;73
0;053;2;46;2;20;52;69;85
