vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;440;16;7;10;12;19;41
0;441;19;4;12;16;22;44
0;442;9;3;5;7;9;24
0;443;8;1;3;5;8;25
0;444;3;1;1;1;2;12
0;445;4;1;1;2;4;14
0;446;3;1;1;2;3;8
0;447;9;1;1;2;9;36
0;460;12;1;4;9;16;36
0;461;9;1;2;4;11;31
0;462;6;1;1;2;7;19
0;463;8;1;3;5;9;23
0;465;2;1;1;1;2;5
0;466;6;1;1;3;6;19
0;468;5;1;1;3;6;19
0;480;7;3;4;6;8;13
0;481;3;1;1;2;4;9
0;482;5;2;2;3;5;11
0;483;2;1;1;1;1;4
0;484;4;1;1;2;5;15
0;500;10;1;2;6;13;30
0;501;5;1;2;3;6;16
0;510;7;2;3;5;8;20
0;511;9;1;3;7;11;25
0;512;6;2;3;4;7;16
0;513;3;1;1;2;4;6
0;514;2;1;1;2;3;5
0;517;3;1;1;1;2;9
0;518;4;1;1;2;4;14
0;519;4;1;2;3;4;7
0;530;10;1;2;5;13;35
0;531;4;1;1;3;5;12
0;532;2;1;1;1;2;7
0;540;6;4;5;5;6;9
0;541;5;2;4;4;5;9
0;542;5;2;4;4;5;9
0;544;2;1;1;1;2;5
0;545;2;1;1;1;2;4
0;546;4;1;1;2;3;11
0;560;4;2;3;4;5;6
0;561;4;1;2;3;5;8
0;563;4;1;1;3;4;13
0;564;2;1;1;1;2;4
0;565;1;1;1;1;1;2
0;566;3;1;1;2;4;9
0;580;3;1;2;3;4;4
0;581;3;1;3;3;4;4
0;583;13;6;8;13;17;24
0;588;88;10;68;92;118;156
0;589;30;0;2;3;7;162
0;591;76;1;58;89;108;130
0;593;63;3;40;64;82;115
0;602;45;5;30;44;60;82
0;603;42;14;26;42;56;73
0;607;39;11;24;36;51;77
0;608;30;10;21;29;40;51
0;609;48;5;19;31;58;130
0;611;26;6;14;24;35;55
0;612;25;7;14;24;35;50
0;613;27;7;15;28;34;54
0;614;20;5;12;18;27;41
0;621;20;4;10;18;25;40
0;622;18;5;9;15;24;38
0;623;16;2;9;13;23;33
0;625;18;4;10;18;24;34
0;626;13;1;7;12;18;26
0;630;25;7;13;19;27;76
0;631;31;6;14;22;34;83
0;633;14;1;5;10;19;42
0;634;10;3;6;8;12;24
0;636;8;1;3;6;9;15
0;639;8;1;3;5;10;21
0;640;4;1;1;2;4;12
0;650;9;3;4;6;9;26
0;651;4;1;1;2;5;17
0;660;9;1;4;6;10;26
0;661;6;1;1;3;6;20
0;662;5;1;3;4;7;11
0;663;7;1;2;4;8;21
0;680;18;2;6;10;21;57
0;681;8;1;2;4;7;32
0;690;19;1;4;14;29;50
0;691;12;1;3;7;15;37
0;692;6;1;1;2;6;22
0;693;3;1;1;2;3;7
0;694;10;1;2;6;13;33
0;710;25;1;7;16;32;77
0;711;16;1;4;9;19;51
0;720;13;1;5;10;16;35
0;721;9;1;3;6;11;25
0;722;4;1;2;3;5;12
0;723;3;1;2;2;4;8
0;724;8;1;2;4;9;24
0;740;33;1;10;21;42;98
0;750;11;1;1;2;14;46
0;751;13;1;3;8;16;43
0;752;9;1;1;5;11;33
0;753;14;1;1;6;17;56
0;754;10;1;2;6;13;36
0;755;9;1;2;4;11;34
0;756;6;1;1;3;8;24
0;757;18;1;7;14;23;49
0;758;9;1;1;3;10;30
0;759;17;1;4;9;18;55
0;760;3;1;1;1;1;16
0;770;5;1;1;2;5;20
0;772;10;3;5;7;10;30
0;773;7;1;1;3;9;23
0;774;4;1;1;1;4;16
0;775;7;1;1;2;8;29
0;776;10;1;2;6;13;30
0;791;7;1;1;3;6;28
0;811;2;1;1;1;2;7
0;812;6;1;1;1;5;24
0;813;5;1;1;3;6;18
0;815;10;1;1;3;14;40
0;816;4;1;1;1;2;16
0;841;60;13;29;38;75;217
0;842;20;1;3;14;28;59
0;843;10;1;1;4;12;37
0;844;7;1;1;2;8;27
0;850;10;1;1;2;4;54
0;860;27;3;9;20;35;78
0;861;4;1;1;1;3;19
0;862;4;1;1;1;2;16
0;863;14;0;6;13;21;34
0;890;23;1;8;18;28;67
0;892;13;1;4;8;16;44
0;893;11;2;3;7;17;28
0;894;7;1;2;5;9;18
0;910;38;1;8;26;58;117
0;911;27;1;9;16;34;101
0;912;31;4;10;18;38;104
0;930;16;1;5;10;21;54
0;950;27;1;6;17;37;85
0;951;16;1;2;8;21;58
0;952;16;1;2;8;21;60
0;955;3;1;1;2;4;7
0;956;12;1;2;5;15;41
