vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;62;54;56;62;68;71
0;001;2;57;34;52;58;66;69
0;001;3;55;21;49;60;65;71
0;001;4;53;2;47;59;66;72
0;002;2;60;43;54;63;66;67
0;002;3;51;25;46;55;61;65
0;002;4;50;20;40;57;62;66
0;003;1;51;12;45;56;63;70
0;003;2;54;13;48;59;65;71
0;003;3;52;6;44;58;65;71
0;003;4;41;1;20;50;60;70
0;004;1;48;0;32;53;66;77
0;004;2;65;33;57;68;73;88
0;004;3;58;23;51;60;70;82
0;004;4;61;29;53;65;72;82
0;005;1;76;60;60;76;91;91
0;005;2;60;0;51;71;75;83
0;005;3;64;32;57;67;75;84
0;005;4;66;36;59;68;77;84
0;006;2;43;43;43;43;43;43
0;006;3;44;35;37;42;53;61
0;006;4;26;21;21;26;30;30
0;020;1;58;7;35;68;78;88
0;020;2;55;11;29;58;77;89
0;020;3;68;27;58;75;83;88
0;020;4;65;21;56;69;80;89
0;021;1;57;17;47;59;70;83
0;021;2;55;16;45;58;69;81
0;021;3;57;14;48;60;70;83
0;021;4;60;23;51;64;73;83
0;022;1;59;1;48;68;78;84
0;022;2;55;3;36;65;76;83
0;022;3;49;0;25;56;70;85
0;022;4;46;0;28;52;68;76
0;023;1;52;26;44;54;62;77
0;023;2;53;12;40;55;69;81
0;023;3;62;20;52;64;75;87
0;023;4;65;14;57;70;78;91
0;024;1;67;44;60;68;76;84
0;024;2;70;46;64;72;78;85
0;024;3;71;47;65;73;81;89
0;024;4;73;50;65;74;83;90
0;026;1;53;22;42;53;65;83
0;026;2;57;18;44;58;72;87
0;026;3;68;13;59;75;83;91
0;026;4;70;29;61;75;80;88
0;040;1;45;11;30;48;60;80
0;040;2;57;18;45;61;73;86
0;040;3;65;18;54;68;79;90
0;040;4;72;24;69;76;82;89
0;041;1;54;5;45;60;69;83
0;041;2;62;28;55;65;74;86
0;041;3;64;35;57;66;74;85
0;041;4;65;34;57;67;76;86
0;042;1;67;16;62;73;81;88
0;042;2;77;56;73;80;86;91
0;042;3;80;60;76;82;87;93
0;042;4;77;53;73;81;87;92
0;043;1;52;24;38;52;64;79
0;043;2;58;27;48;60;71;84
0;043;3;61;21;47;66;77;83
0;043;4;64;22;55;66;73;86
0;044;1;72;38;64;77;85;92
0;044;2;74;48;66;78;85;92
0;044;3;74;44;64;78;85;92
0;044;4;76;47;69;79;85;92
0;045;1;69;46;59;69;79;89
0;045;2;74;48;65;76;84;92
0;045;3;79;53;72;82;88;94
0;045;4;79;57;73;82;87;94
