vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;5;1407;253.56;275.98;284.77;285.88;306.67
0;001;1;2;1;4;3.67;3.67;3.67;3.67;3.67
0;001;1;4;5;220;34.23;39.12;44.01;48.9;53.79
0;001;1;5;5;198;19.56;37.82;38.78;43.67;58.43
0;001;1;7;5;137;24.75;27.06;28.04;28.38;29.03
0;001;1;8;5;162;25.44;31.15;32;33.47;40.16
0;001;1;9;5;101;16.3;16.3;16.3;25.67;26.89
0;001;2;1;18;5726;191.16;253.71;305.59;369.23;504.68
0;001;2;2;3;15;4.08;4.08;5.3;5.3;5.3
0;001;2;3;5;8;1.63;1.63;1.63;1.63;1.63
0;001;2;4;18;947;34.23;44.01;51.34;58.68;88.02
0;001;2;5;18;811;14.59;29.25;42.47;53.63;109.54
0;001;2;6;14;210;4.08;4.49;15.3;17.96;51.01
0;001;2;7;18;610;21.03;27.93;33.75;39.48;46.36
0;001;2;8;18;478;15.15;20.35;24.58;33.12;39.64
0;001;2;9;18;2521;16.3;25.36;182.8;205.43;233.55
0;001;3;1;84;36888;227.63;320.62;383.77;502.39;927.98
0;001;3;2;16;146;2.04;5.3;6.72;8.97;35.46
0;001;3;3;35;90;1.63;1.63;1.63;1.63;13.04
0;001;3;4;83;6543;39.12;58.68;73.35;96.58;116.14
0;001;3;5;84;7887;19.48;58.53;79.31;108.46;176.47
0;001;3;6;78;1508;4.49;8.16;17.14;28.16;44.88
0;001;3;7;84;4215;25.32;37.52;45.97;56.89;87.37
0;001;3;8;84;3006;18.23;24.21;30.88;45.23;72.01
0;001;3;9;83;13297;19.56;136.55;185.86;202.98;241.69
0;001;4;1;114;180341;323.38;642.89;1034.56;2041.28;4499.82
0;001;4;2;58;984;2.04;6.12;10.6;21.2;68.89
0;001;4;3;27;70;1.61;1.63;1.63;1.63;4.89
0;001;4;4;110;23743;44.01;92.9;149.13;301.12;547.23
0;001;4;5;114;45344;43.44;151.66;252.05;577.76;1112.51
0;001;4;6;103;3678;4.49;12.65;28.97;44.49;99.97
0;001;4;7;114;19215;36.95;70.83;119.34;231.6;437.57
0;001;4;8;114;12682;26.24;52.41;78.73;132.95;299.86
0;001;4;9;113;20072;18.74;58.3;185.14;252.14;413.95
0;002;2;1;10;4614;264.28;336.5;429.82;556.65;760.03
0;002;2;2;6;53;2.04;2.04;6.32;10.2;26.51
0;002;2;4;10;575;34.23;43.59;58.68;63.57;88.35
0;002;2;5;10;420;10.02;18.75;33.26;73.91;98.6
0;002;2;6;9;151;10.05;10.2;13.47;17.14;35.51
0;002;2;7;10;526;29.67;30.24;55.01;66.62;78.29
0;002;2;8;10;312;11.9;19.99;27.69;35.2;68.36
0;002;2;9;10;1716;18.33;143.63;152.64;177.72;326.5
0;002;3;1;62;34913;307.82;412.44;557.59;660.3;849.5
0;002;3;2;33;304;3.62;4.08;7.34;12.24;18.36
0;002;3;3;18;195;1.63;11.41;11.41;11.41;11.41
0;002;3;4;62;6410;34.23;73.35;102.64;130.8;171.15
0;002;3;5;62;10074;21.38;54.64;107.26;281.59;359.49
0;002;3;6;61;1163;2.04;14.28;18.78;24.89;30.61
0;002;3;7;62;3497;28.02;35.99;54.2;67.81;93.96
0;002;3;8;62;1780;12.72;17.13;23.53;32.04;58.59
0;002;3;9;62;9368;10.6;142.66;171.65;189.53;225
0;002;4;1;106;146157;441.08;646.92;983.62;1524.04;3211.8
0;002;4;2;73;1087;3.67;6.12;9.78;16.32;38.73
0;002;4;3;33;382;3.26;11.41;11.41;11.41;22.82
0;002;4;4;106;22786;48.9;108.3;152.61;239.61;649.93
0;002;4;5;106;45008;41.32;140.12;335.48;471.3;1294.64
0;002;4;6;102;3042;10.2;15.27;24.89;34.68;66.51
0;002;4;7;106;14443;39.04;69.5;100.63;154.43;348.27
0;002;4;8;106;8050;15.99;25.52;38.38;85.01;212.11
0;002;4;9;106;20567;20.76;150.81;187.69;227.85;392.91
0;003;1;0;12;0;0;0;0;0;0
0;003;1;1;277;50471;15.31;114.61;187.26;248.65;354.92
0;003;1;2;66;820;2.04;4.08;7.75;16.73;20.4
0;003;1;3;1;39;39.12;39.12;39.12;39.12;39.12
0;003;1;4;156;12386;4.89;11.4;82.11;127.14;190.71
0;003;1;5;259;35081;8.16;38.95;124.35;201.78;324.54
0;003;1;6;219;6002;4.08;10.2;18.36;39.05;73.04
0;003;1;7;277;11932;3.94;28.27;38.14;55.43;95.78
0;003;1;8;257;4000;1.47;5.88;11.83;21.2;39.13
0;003;1;9;228;5736;1.63;4.89;14.67;33.16;77.36
0;003;2;0;1;0;0;0;0;0;0
0;003;2;1;433;108998;107;182.82;233.39;283.61;446.77
0;003;2;2;192;1961;2.04;4.08;6.52;15.91;23.66
0;003;2;3;3;117;39.12;39.12;39.12;39.12;39.12
0;003;2;4;300;24097;2.85;9.78;53.95;126.6;236.13
0;003;2;5;433;94003;31.12;123.54;195.28;271.61;455.58
0;003;2;6;420;13664;6.12;12.24;23.87;44.68;77.93
0;003;2;7;433;24230;25.88;37.17;48.48;65.3;103.14
0;003;2;8;427;8600;2.12;8.97;16.14;26.9;53.8
0;003;2;9;391;12762;2.04;6.52;17.93;51.35;94.13
0;003;3;1;81;51564;180.07;322.88;439.8;801.95;1526.6
0;003;3;2;55;714;3.26;4.08;8.56;17.12;42
0;003;3;3;5;62;2.04;13.04;13.04;13.45;20.4
0;003;3;4;72;6692;2.85;14.15;39.9;151.77;350.45
0;003;3;5;81;37326;154.43;310.57;423.24;552.85;956.93
0;003;3;6;81;4035;14.28;22.44;46.92;68.96;111.8
0;003;3;7;81;8496;42.73;64.49;89.27;137.88;229.66
0;003;3;8;81;3793;9.3;21.95;37.9;63.92;117.4
0;003;3;9;81;6084;6.52;24.04;43.18;98.6;190.3
0;003;4;0;1;0;0;0;0;0;0
0;003;4;1;73;56103;223.7;368.85;519.57;1090.9;1986.14
0;003;4;2;40;562;2.04;6.12;11.41;16.92;40.14
0;003;4;3;3;130;13.04;13.04;26.08;91.28;91.28
0;003;4;4;72;14907;37.47;103.61;176.44;242.69;572.13
0;003;4;5;73;44589;82.97;314.87;445.89;785.34;1557.62
0;003;4;6;73;4344;8.16;20.4;39.99;94.08;154.59
0;003;4;7;73;10934;33.63;77.34;98.59;172.95;402.93
0;003;4;8;73;4943;7.97;21.52;45.17;87.25;190.54
0;003;4;9;72;9457;8.07;23.64;67.77;156.98;491.66
0;004;1;0;1;0;0;0;0;0;0
0;004;1;1;1;250;250.28;250.28;250.28;250.28;250.28
0;004;1;4;1;28;28.5;28.5;28.5;28.5;28.5
0;004;1;5;1;88;87.68;87.68;87.68;87.68;87.68
0;004;1;7;1;27;27.39;27.39;27.39;27.39;27.39
0;004;1;8;1;20;19.5;19.5;19.5;19.5;19.5
0;004;1;9;1;13;12.63;12.63;12.63;12.63;12.63
0;004;2;1;18;8023;50.98;126.35;421.2;627.69;1436.32
0;004;2;2;8;61;3.26;4.08;5.1;8.97;21.21
0;004;2;3;3;25;3.26;3.26;3.67;17.95;17.95
0;004;2;4;7;211;2.85;5.7;8.55;59.05;106.69
0;004;2;5;17;2548;14.5;40.58;107.91;196.63;780.64
0;004;2;6;7;66;2.04;6.12;10.2;15.5;15.5
0;004;2;7;18;787;5.26;15.4;33.8;58.38;117.32
0;004;2;8;17;468;1.47;6.28;20.45;45.23;95.05
0;004;2;9;12;171;3.26;7.33;11.61;17.11;47.25
0;004;3;1;117;109862;121.86;435.62;754.91;1142.17;2055.21
0;004;3;2;71;978;2.04;4.08;6.11;14.68;45.26
0;004;3;3;23;663;1.63;1.63;1.63;13.04;137.37
0;004;3;4;53;1645;2.85;6.52;14.25;25.65;151.05
0;004;3;5;116;27476;23.55;81.85;188.08;304.7;691.26
0;004;3;6;48;747;2.04;6.12;11.22;18.13;36.72
0;004;3;7;117;10116;15.82;46.02;73.87;104.22;169.4
0;004;3;8;114;7529;8;25.12;39.88;63.46;129.52
0;004;3;9;106;2632;5.7;12.08;18.12;27.7;55.42
0;004;4;0;6;0;0;0;0;0;0
0;004;4;1;884;1342938;203.6;731.73;1199.2;1914.32;3939.18
0;004;4;2;545;10590;2.04;4.08;10.2;22.02;65.24
0;004;4;3;117;3393;1.63;3.26;11.83;31.79;110.88
0;004;4;4;618;29456;2.85;11.4;22.8;59.05;173.85
0;004;4;5;875;342693;34.5;169.79;304.77;517.14;1010.45
0;004;4;6;419;7484;2.04;4.73;10.2;22.04;57.12
0;004;4;7;884;125062;23.1;69.98;115.54;179.47;355.52
0;004;4;8;880;80507;11.66;36.42;64.58;102.12;231.93
0;004;4;9;829;37424;6.52;17.11;29.34;55.75;137.21
0;005;2;1;17;10610;61;379.99;618.22;739.88;1634.69
0;005;2;2;11;107;2.04;4.08;8.1;12.87;25.28
0;005;2;3;4;68;2.01;3.04;13.05;31.19;40.35
0;005;2;4;3;53;2.85;2.85;24.12;25.65;25.65
0;005;2;5;16;2551;41.14;108.31;152.37;220.33;299.2
0;005;2;6;10;115;4.02;4.49;12.85;16.32;24.06
0;005;2;7;17;891;7.9;37.5;59.11;69.85;93.76
0;005;2;8;17;431;0.65;12.72;23.97;29.16;68.13
0;005;2;9;12;197;4.03;5.91;10.52;23.93;54.95
0;005;3;0;2;0;0;0;0;0;0
0;005;3;1;120;93837;161.1;351.03;648.94;1029.82;1968.41
0;005;3;2;78;608;2.04;4.08;6.12;12.06;21.2
0;005;3;3;19;413;1.61;1.63;10.2;13.87;208.72
0;005;3;4;71;1962;2.85;5.7;14.05;39.9;108.3
