vrai_hop;rdrg;SI;ntot;nfarm;Sum;p5;p25;p50;p75;p95
0;022;4;137;137;371302.45;221.04;927.39;1861.98;3242.2;9168.29
0;023;1;925;894;80512.18;7.36;33.6;53.61;86.56;280.33
0;023;2;520;510;111967.92;11.16;47.52;93;255.89;758.28
0;023;3;218;218;182302.21;46.64;187.36;389.32;911.52;2599.6
0;023;4;47;47;124139.78;355.2;855.69;1828.6;3541;6334.99
0;024;1;1759;1751;236807.96;40.48;65.56;91.16;159.28;316.32
0;024;2;1771;1768;296532.51;47.28;75;109.02;180.64;460.2
0;024;3;780;776;326626.04;61.88;132.72;225.1;489.08;1283.84
0;024;4;128;126;195492.9;108.84;492.64;943.89;1765.41;6257.76
0;026;1;2168;2147;126721.25;5.08;23.52;38.4;60.24;170.92
0;026;2;800;788;119537.74;7.48;29.04;49.36;111.54;477.98
0;026;3;294;293;166728.95;23.92;83.92;189.48;437;1858.28
0;026;4;43;43;70959.92;100.64;667.48;967.48;2251.58;6663.45
0;040;1;113;102;11806.85;2.12;13.12;46.84;104.2;466.72
0;040;2;189;177;37950.78;2.84;22.86;69.2;174.24;698.04
0;040;3;106;104;51041.4;18.72;60.34;167.4;336.6;2023.76
0;040;4;23;23;29236.96;149.48;609.57;828;1793.91;3201.79
0;041;1;322;313;61037.58;13.92;57.72;99.84;164.6;780.46
0;041;2;1031;1017;261074.86;9.72;58.96;113.56;215.89;899.96
0;041;3;1248;1240;662239.26;33.74;100.7;210.36;498.11;2332.97
0;041;4;136;136;149818.9;71.76;174.64;529.22;1330.15;4027.78
0;042;1;1842;1531;286174.29;0.64;8.45;27.4;67.28;506.31
0;042;2;6202;5920;675006.5;2.85;17.76;46.82;98.67;317.08
0;042;3;3288;3231;680662.18;8.04;41.48;96.88;215.44;707.8
0;042;4;322;318;254553.37;30.76;123.38;308.31;866;3091.28
0;043;1;1876;1719;3164381.23;4.2;159.28;426.2;3007.44;7267.98
0;043;2;888;841;1694729.5;5.24;113.76;349.72;3514.88;7577.88
0;043;3;148;146;165176.19;12.08;89.2;302.16;847.43;7013.09
0;043;4;13;13;21806.88;47.72;587.37;818.72;1129.92;8050.22
0;044;1;477;447;68312.53;2.52;14.8;44.92;107.04;475.84
0;044;2;982;942;153852.19;3.32;22.56;69.18;179.96;614.44
0;044;3;1445;1387;536014.52;4.76;36.64;131.88;397.56;1293.96
0;044;4;295;288;251177.68;15.68;157.54;497.1;1309.07;2875.58
0;045;1;1329;1304;84154.49;2.24;13.38;34.66;72.6;175.08
0;045;2;8006;7949;1199033.48;5.88;27.84;64.44;135.56;714.64
0;045;3;4970;4949;1774619.6;17.96;69.68;155.4;402.4;1190.24
0;045;4;989;986;913447.5;47.88;244.28;621.94;1245.28;2809.4
0;046;1;180;170;9053.08;1.68;15.4;41.94;76.96;138.56
0;046;2;543;531;49297.11;3.2;26.08;58.12;103.6;241.4
0;046;3;324;321;60667.96;7.63;41.97;92.28;175.32;871.32
0;046;4;25;25;12051.66;24.56;141.44;294.08;723.04;1171.6
0;047;1;1987;1921;61463.72;0.48;5.76;16.88;44.68;96.32
0;047;2;4096;4028;227847.68;2.16;12.54;31.96;66.58;161.3
0;047;3;1094;1088;168868.72;5.96;31.1;71.04;139.11;433.92
0;047;4;82;82;70123.26;52.96;171.52;464.92;1017.44;3855.36
0;048;1;1616;1468;219314.64;1.2;9.06;32.8;67.04;240.08
0;048;2;1175;1116;353425.92;2.32;18.88;50.74;103.24;1289.37
0;048;3;1128;1060;864604.65;2.2;20.77;70.97;224.32;5575.04
0;048;4;55;54;57682.85;37.48;141.8;572.32;1364.96;3063.24
0;049;1;111;108;30432.69;28.08;97.1;233.94;378.02;802.87
0;049;2;345;333;970657.92;11.44;155.52;724.28;5920.76;8850.13
0;049;3;145;144;369526.72;56.68;288.08;763.49;4189.87;9109.82
0;049;4;75;75;227213.01;149.28;720.24;1308.13;2955.78;9706.62
0;050;1;189;180;35733.71;7.6;42.8;116.38;271.78;587.14
0;050;2;286;267;118582.95;4.92;50.4;146.79;402.36;1138.44
0;050;3;176;176;229094.28;26.28;158.02;526.39;1130.32;3922.04
0;050;4;59;59;124185.46;276.12;960.1;1399.62;2939.5;6183.11
0;051;1;947;898;65864.78;4.12;16.96;38.96;76.4;255.89
0;051;2;408;401;74833.49;5.88;31.4;63;219.95;806.33
0;051;3;48;47;41735.38;6.56;51.16;194.6;630.7;4501.02
0;051;4;5;5;10476.87;115.76;324.09;838.01;2123.76;7075.25
0;052;1;958;698;21516.29;0.2;2.96;8.42;30.84;92.56
0;052;2;773;694;71329.92;1.48;11.44;34.4;84.48;230.12
0;052;3;825;799;191197.37;5.88;40.96;100.44;256.52;874.41
0;052;4;181;177;142118.88;23.64;172.88;473.44;957.9;2514.1
0;053;1;7072;4763;147408.24;0.76;4.04;11.6;35.32;102.32
0;053;2;5074;4390;361918.94;1.76;9.84;32.68;79.96;287.6
0;053;3;2716;2381;467944.24;2.68;19.08;69.32;188.4;878.72
0;053;4;391;389;424664.09;67.96;281.64;634.76;1430.56;3289.48
0;054;1;4223;3531;118197.48;0.76;5.88;16.04;46.28;110.36
0;054;2;1701;1532;94340.72;1.64;8.88;28.56;65.34;173.07
0;054;3;186;172;17931.59;2.8;17.13;55.82;98.16;381.95
0;054;4;8;8;2930.57;47.4;112;153.58;355.84;1640.32
0;055;1;784;689;38138.29;1.24;8.8;27.36;68.68;192.32
0;055;2;1007;974;129809.42;5.28;23.24;62.68;130.2;460.8
0;055;3;741;719;210565.33;5.96;47.96;121.72;316.36;1264.3
0;055;4;211;208;225796;22;184.97;602.32;1582.49;3507.08
0;056;1;342;288;13755.42;1.4;6.28;19.38;46.66;163.44
0;056;2;328;319;27934;3.28;14.88;42.72;91.24;361.56
0;056;3;126;124;32966.22;13.32;46.78;110.97;285.88;792.92
0;056;4;34;34;34910.38;11.76;150.12;400.61;1555.64;3825.48
0;057;1;7025;3277;41875.91;0.36;2.96;6.2;13.64;50.68
0;057;2;1552;1281;51379.59;0.96;5.64;15.32;43.84;141.8
0;057;3;239;226;26786.46;3.88;23.08;55.82;133.24;326.39
0;057;4;24;24;11533.34;100.66;166.68;437.36;822.92;1052.83
0;058;1;9632;2315;179817.35;0.4;6.16;30.12;67.2;198.16
0;058;2;4946;2546;322129.15;1.44;15.4;46.46;97.04;313.88
0;058;3;1269;1138;301628.96;6.36;41.02;92.12;247.55;1081.32
0;058;4;192;186;159853.21;23.75;170;495.88;1067.71;3266.35
0;070;1;330;330;20167.38;17.52;34.4;47.54;71.88;130.28
0;070;2;176;173;18831.8;21.52;41.32;62.32;103.12;263.64
0;070;3;23;23;8793.85;37.72;82.64;247.02;460.17;1107.44
0;070;4;1;1;2574.21;2574.21;2574.21;2574.21;2574.21;2574.21
0;073;1;8132;8056;294370.87;5.96;16.52;29.46;41.8;67.2
0;073;2;2990;2951;113942.9;8.2;16.65;28.6;42.48;76.32
0;073;3;209;209;23178.68;11.52;23.96;38.52;63.21;236.9
0;073;4;12;12;8264.37;6.72;67.7;224.84;433.03;4475.11
0;080;1;253;244;12323.65;5.4;14.94;30.36;64.6;161.92
0;080;2;328;326;72007.64;11.24;57.32;157.79;290.15;635.35
0;080;3;84;84;34826.68;31.28;138.87;292.46;591.34;1171.27
0;080;4;11;11;16689.89;0.4;329.21;817.76;2616.73;4239.37
0;082;1;1149;915;59301.56;0.8;7.16;28.04;68.04;280.64
0;082;2;1193;1060;97575.62;1.92;12.7;41.02;98.46;308.84
0;082;3;297;288;49421.72;3.6;23.3;69.38;161.04;584.12
0;082;4;27;27;9806.91;35.78;127.32;296.9;414.28;1015
0;089;1;1337;1337;146103.84;44.8;68.88;90.52;127;237.45
0;089;2;201;200;37502.1;42.3;69.24;104.4;234.08;549.47
0;089;3;131;131;89007.75;62.92;213.4;446.63;877.4;2175.84
0;089;4;33;33;68270.98;91.12;701.01;1404.04;2477.92;6803.68
0;090;1;15;15;2340.52;23.76;36.96;81.84;143.12;1104.64
0;090;2;143;142;64624.61;44.32;212.24;343.24;532.68;1180.03
0;090;3;79;79;89297.53;108.52;404.38;762.6;1413.56;2705.75
0;090;4;26;26;100895.56;937.6;1602.98;2691.34;5605.34;8734.97
0;091;1;133;133;28052.56;34.96;66.96;124.76;284.12;655.2
0;091;2;397;397;100153.31;36.4;109;179.95;268.48;786.84
0;091;3;75;75;65196.39;94.44;326.08;584.32;1106.6;2700.83
0;091;4;23;23;44946.7;454.95;798.52;1379.91;3094.32;4316.26
0;092;1;2675;2669;246643.98;31.44;56.68;78.36;111.08;204.2
0;092;2;598;594;81797.53;35.38;62.92;107.68;165.35;344.96
0;092;3;80;80;26744.33;39.04;112.92;217.75;397;858.13
0;092;4;13;13;25306.49;323.52;688.96;1569.22;3309.9;4584.09
0;093;1;5711;5707;354616.16;25.32;38.08;49.16;64.76;157.33
0;093;2;615;615;71982.82;26.52;43.4;59.32;107.4;347.13
0;093;3;50;50;8748.91;25.44;52.4;111.14;246.8;570
0;093;4;8;8;16348.63;33.68;206.98;501.39;1488.46;11921.29
0;095;1;717;715;47296.19;23.48;37.42;49.68;70.24;162.15
0;095;2;110;110;8686.09;21.88;37.76;55.72;81.88;274.13
0;095;3;11;11;37436.92;42.56;48.12;103.96;195.91;34130.4
0;095;4;1;1;968.05;968.05;968.05;968.05;968.05;968.05
0;097;1;6366;6344;297250.62;17.32;29.76;39.16;51.18;105.45
0;097;2;1047;1039;77984.1;17;33.28;45.64;72.92;206.68
0;097;3;70;70;27171.15;14.72;33.8;62.32;249.16;2185.42
0;097;4;17;17;30472.21;78.44;564.19;803.16;2096;6870.53
0;098;1;11996;11962;758343.65;20.28;34.92;47.04;67.04;166.39
0;098;2;1832;1826;179628.79;17.56;38.2;57.4;103.35;291.38
0;098;3;266;266;179245.58;25.24;66.12;212.88;602.36;1904.46
0;098;4;71;71;107394.57;97.28;535.97;1049.52;2370.19;3941.63
0;110;1;384;379;28682.89;6.32;24.4;43.76;76.56;200.64
0;110;2;606;591;94042.95;6.04;30.4;62.44;122.76;788.76
0;110;3;661;657;416609.07;19.44;103.24;213.52;714.57;2346.39
0;110;4;131;129;232305.52;52.68;396.54;828.24;2334.44;7138.62
0;111;1;2702;2470;70588.99;0.56;4.76;13.62;39.16;88.96
0;111;2;2005;1916;115623.19;1.68;8.92;24.92;58.46;147.96
0;111;3;365;359;43280.97;3.4;22.84;56.44;113.52;446.88
0;111;4;10;10;4795.11;3.32;49.64;278.97;970.41;1424.12
0;113;1;8860;7541;268927.84;2.04;7.16;19.04;46.28;114.24
0;113;2;6590;5750;318486.94;2.16;9.48;25.2;59.32;167.56
0;113;3;1021;983;273865.56;4.68;22.2;63.08;189.4;859.79
0;113;4;77;77;97754.7;16.36;172.24;412.64;1305.5;4883.48
0;114;1;2276;2116;113655.8;3.24;17.5;35.3;61.68;153.52
0;114;2;1163;1113;170409.15;3.2;15.32;40;103.56;682.3
0;114;3;468;468;353309.69;8.84;49.16;184.94;660.4;3153.66
0;114;4;53;53;86411.86;106.64;544.72;1373.14;2207.21;4572.01
0;115;1;32118;3301;156182.91;0.8;6.72;19.64;46.99;154.54
0;115;2;12636;1322;154448.23;0.44;7.28;26.26;72.96;388.5
0;115;3;857;442;99214.6;1.36;20.92;71.04;200.36;938.62
0;115;4;112;110;121187.44;57.32;223.32;546.2;1075.48;3372.35
0;120;1;656;655;146408.53;78.04;122.04;165.84;256.96;514.23
0;120;2;992;990;377397.22;92.84;167.8;275.56;502.6;981.34
0;120;3;526;526;416520.39;116.83;294.68;521.5;946.26;2481.98
0;120;4;212;211;617686.8;315.75;865.58;1659.43;3369.4;11283.03
0;121;1;1285;1272;135599.04;16.76;36.08;69.1;122.01;277.72
0;121;2;1772;1758;448270.52;22.56;64.36;127.8;248.02;780.36
0;121;3;859;858;643235.45;55.68;167.68;368.35;829.92;3172.36
0;121;4;282;282;654758.47;255.8;550.64;1230.16;2501.19;7266.57
0;130;1;13;13;9580.88;199.32;299.55;482.16;834.97;2558.6
0;130;2;137;137;176448.78;152.16;488.87;886.64;1502.54;3156.54
0;130;3;540;540;871063.25;248.46;663;1147.81;1971.72;4613.5
0;130;4;719;719;1958250.71;427.78;970.76;1681.83;3145.73;7387.83
0;131;1;38;33;17078.17;3.08;74.12;214.04;683.45;1798.08
0;131;2;191;178;142722.99;13.56;116.93;384.78;1083;2564.46
0;131;3;454;444;519300.45;74.08;309.08;779.7;1464.44;3128.88
0;131;4;79;79;141546.9;167.85;695.92;1311.16;2092.92;6855.38
0;132;1;20;14;1692.44;3.28;9.56;26.18;46.16;1344.88
0;132;2;51;39;3743.34;3.48;9.68;22.92;98.48;519.17
0;132;3;33;31;3209.2;2.28;19.4;47.04;141.8;288.24
0;132;4;11;11;1940.99;4.47;25.24;84.04;281.94;902.51
0;133;1;174;150;16119.79;2.32;22.68;51.74;113.36;338.24
0;133;2;322;228;30257.32;2.16;16.88;59.94;151.7;450.07
0;133;3;502;478;135127.26;9.36;51.64;143.32;297.07;859.04
0;133;4;165;159;152718.77;20.8;197.96;388.76;827.37;2893.15
0;134;1;883;880;104481.33;24.5;56.92;92.98;136.56;255.02
0;134;2;2271;2261;394514.36;27.88;71.08;112.92;173.44;414.68
0;134;3;1599;1582;559918.64;37.04;99.56;172.11;317.52;1058.28
0;134;4;388;381;330274.09;36.96;185.44;424.58;1036.8;2655.04
0;135;1;1108;1071;69584.78;2.2;14.32;36.68;74.6;187.84
0;135;2;825;816;81865.98;6.52;30.2;64.2;112.46;307.16
0;135;3;691;690;206899.68;21.96;74.36;146.1;305.96;961.48
0;135;4;120;119;95265.34;58.66;250.48;473.16;1020.16;1818.48
0;136;1;589;532;97821.78;0.64;16.16;46.3;106.79;487.75
0;136;2;2930;2822;672268.56;2.2;32.8;76.04;175.8;873.8
0;136;3;3939;3907;2390941.94;18.45;90.04;225.28;551.12;2893.98
0;136;4;430;428;427118.18;43.4;204.22;479.28;1132.36;3778.16
0;137;1;698;657;101676.71;4.24;19.76;67.56;157.84;495.4
0;137;2;2159;2127;669870.39;14.4;79;169.2;381.2;1057.16
0;137;3;3271;3257;1822622.65;41;154;319.2;644;1708.01
0;137;4;955;951;1040388.63;72.16;283.16;615.64;1132.52;3312.29
0;138;1;4971;4481;73734.09;1.76;3.98;9.16;20.16;48.08
0;138;2;4149;3857;110572.9;1.88;6.68;16.28;32.24;76.48
0;138;3;1024;962;62912.47;2.28;8.6;21.76;44.84;137.8
0;138;4;42;42;24884.14;8.72;32.12;110.76;321.87;2947.24
0;139;1;6971;6905;490956.53;7.92;21.24;40.04;81.76;202.24
0;139;2;11378;11332;2040660.95;15.48;53.2;110.74;197.03;546.36
0;139;3;11098;11056;4018451.71;37.08;114;202.52;406.12;1069.88
0;139;4;2414;2401;2007153.06;46.36;200.08;411.85;865.54;2585.96
0;140;1;3633;3440;384376.36;6.94;44.32;89.26;143.38;282.26
0;140;2;9805;9349;1693602.41;16.12;69.72;122.64;201.4;517.12
0;140;3;11860;11672;3608746.68;32.84;104.34;186.52;345.16;882.52
0;140;4;2925;2918;2387683.34;70.36;220.76;456.88;888.32;2424.64
0;141;1;2911;2783;136534.54;2.56;10.48;26.12;61.52;145
0;141;2;1809;1755;181601.98;6.36;28.4;66.52;126.04;268.52
0;141;3;668;661;125603.77;10.2;40.8;91.92;183.04;616.92
0;141;4;66;66;37377.77;49.32;146.24;292.22;580.44;2910.32
0;142;1;294;271;22615.78;1.36;15;42.84;92.48;298.64
0;142;2;711;657;89449.89;2;23.48;63.96;138.61;391.92
0;142;3;635;617;195902.96;11.04;65.6;146.28;297.12;985.54
0;142;4;139;138;109996.59;61.6;224.26;501.6;769.12;2313.37
0;143;1;1636;1114;56232.68;1.04;8.88;27.08;56.64;150.96
0;143;2;2255;1848;294860.23;1.84;19.46;51.44;116.4;518.68
0;143;3;1512;1418;499061.3;4.76;43.16;114.5;306.49;1469.38
0;143;4;342;334;285737.47;21.2;155.52;421.73;865.72;2644.94
0;144;1;11312;6812;266333.12;1.48;6.72;18.32;47.98;134.64
0;144;2;9590;8266;877399.4;3.24;18.56;52.32;114.96;332.46
0;144;3;4985;4902;1263907.67;11.56;56.78;124.95;249.32;856.64
0;144;4;518;514;371297.22;31.36;152.36;314.36;727.68;2300.08
0;160;1;17;17;6347.19;42;195.68;266.76;457.99;1022.42
0;160;2;32;32;8790.98;93.56;176.06;254.33;312.12;538.65
0;160;3;50;50;28101.67;104.68;263.12;389.22;642.39;1542.62
0;160;4;47;47;72143.12;100.55;252.34;886.34;1561.05;6012.17
0;161;1;434;432;26928.02;7.36;20.7;38.66;71.5;181.48
0;161;2;627;624;54914.34;8.48;28.5;56.32;115.22;254.88
0;161;3;558;553;145625.66;14.76;51.84;115.68;315.76;1001.36
0;161;4;145;145;342104.65;202.36;707.24;1300.28;2403.43;5513.84
0;162;1;75;75;41765.57;128.08;309.2;407.51;641.29;1403.78
0;162;2;233;233;130516.5;112.16;325.28;451.24;696.78;1290.48
0;162;3;399;399;367167.41;320.16;497.56;741.04;1091.51;2064.31
0;162;4;209;209;605131.94;576.2;1039.38;1938.65;3217.04;6977.16
0;163;1;511;511;238306.87;210.87;282.99;387.87;511.71;920.29
0;163;2;1271;1271;614292.15;213.04;289.56;396.99;584.38;1042.08
0;163;3;1498;1497;1035072.24;229.32;343.28;501.92;788.94;1752.76
0;163;4;509;509;1158128.93;337.03;706.6;1400.68;2680.3;6310.45
0;165;1;107;107;52890.57;246.44;346.36;466.11;598.02;864.25
0;165;2;816;816;490814.03;266.32;401.48;543.35;729.47;1195.06
0;165;3;679;679;540192.71;316.59;458.6;627.77;922.37;1778.22
0;165;4;282;282;628718.36;467.96;946.62;1507.09;2567.14;6082.93
0;166;1;377;376;152681.43;211.57;272.08;382.64;499.34;701.19
0;166;2;1784;1783;792952.86;203.51;284.07;393.28;543.11;859.15
0;166;3;1013;1012;644558.35;232.4;338.14;483.66;719.58;1534.27
0;166;4;218;218;386251.55;280.28;658.07;1180.42;2351.91;5536.32
0;167;1;177;176;41068.98;29;68.7;163.81;295.4;805.93
0;167;2;347;345;47474.71;55.72;61.6;73.16;109.88;497.45
0;167;3;164;164;158236.24;82.87;248.6;408.17;767.79;2345.98
0;167;4;103;103;146135.42;80.55;306.31;954.64;1869.98;4677.65
0;169;1;395;395;77040.91;39.24;92.92;153.08;242.71;462.8
0;169;2;1080;1079;358997.02;54.52;141.52;233.15;363.08;888.64
0;169;3;612;609;502019;113.52;275.32;490.32;989.15;2518.34
0;169;4;371;371;964253.05;276.91;688;1486.66;3335.42;7017.77
0;170;1;55;55;3281.76;7.24;29.76;52.8;86.96;136.56
0;170;2;231;230;29094.72;26.52;48.04;89.58;147.6;279
0;170;3;106;106;29550.42;48.2;95.8;156.46;326.64;763.36
0;170;4;30;30;29442.68;181.72;340.2;707.26;1049.04;3132.52
0;171;1;3090;3077;101934.07;5.56;11.52;20.36;37.36;90.8
0;171;2;3181;3176;214389.17;7.44;19.02;37.86;74.28;190.44
0;171;3;935;933;183948.39;18.12;45.88;95.32;195.32;681.07
0;171;4;118;118;117229.57;54.84;216;552.94;1257.52;3482.72
0;173;1;9212;9189;1323535.72;25.24;50.28;73.08;112.36;270.68
0;173;2;8051;8034;2075571.6;31.48;62.8;100.02;181.24;1049.86
0;173;3;3086;3076;1930142.67;44.43;100.54;219.84;537.64;2065.86
0;173;4;724;724;1922434.24;201.88;560.93;1167.73;2404.09;7024.44
0;174;1;3090;3077;796289.71;35.48;90.36;136.6;446.24;802.36
0;174;2;2716;2697;783227.59;49.8;100;156.88;338.96;861.6
0;174;3;1126;1122;433567.82;63.87;136.64;239.66;547.64;1045.8
0;174;4;584;583;694718.45;130;341.36;710.24;1346.12;3713
0;175;1;13527;13452;1248864.67;5;46.38;77.8;120.92;193.28
0;175;2;6497;6473;744273.86;9.48;65.92;94.16;139.68;249
0;175;3;2088;2072;455955.3;20.6;91.98;144.12;232.9;649.68
0;175;4;343;341;279908.92;85.76;241.44;524.12;1072.95;2282.92
0;176;1;2236;2217;51676.96;3.96;8.16;13.12;22.48;63.08
0;176;2;273;270;9554.51;6.64;13.04;22.86;35.24;84.88
0;176;3;319;318;27220.79;7.48;16.88;30.58;57.96;246.84
0;176;4;9;9;7569.05;118.08;317.92;588.92;1027.26;2367.98
0;177;1;554;550;25855.22;5;11;24.34;47;125.6
0;177;2;256;254;40593.07;5.56;20.82;55.3;117.36;608.84
0;177;3;87;87;30214.77;19.4;53.56;119.04;253.48;1768.12
0;177;4;23;23;24091.27;85.92;322.32;650.96;1504.43;2764.45
0;180;1;3079;3072;109659.2;7.32;16.96;26.72;39.14;74.2
0;180;2;221;219;65180.56;11.84;42.48;101.56;241.24;1176.12
0;180;3;249;248;145357.17;33;109.82;253.56;651.44;2313.14
0;180;4;126;126;201519.21;130.48;340.23;781.57;1793.64;4824.93
0;190;1;1825;1757;123371.25;3.24;15.24;43.56;91.96;181.52
0;190;2;3681;3612;346540.83;5.48;20.24;53.3;114.6;283.88
0;190;3;1897;1847;369652.28;10.6;58.72;127.52;232.6;637.6
0;190;4;714;700;462717.21;23.44;116;326.38;787.38;2431.72
0;191;1;5881;5823;413262.47;3.2;36.72;66.44;80.84;148.72
0;191;2;2660;2647;237885.74;4.08;41.16;70.6;106.16;201.16
0;191;3;3197;3188;605318.81;10.72;72.12;118.58;200.32;481.63
0;191;4;364;364;321849.64;96.4;227.46;469.75;1003.17;2608.6
0;192;1;12361;12267;956942.05;11.84;58.72;69.2;82.72;140.96
0;192;2;6834;6799;608132.88;17.2;62.44;73.28;101.44;172.88
0;192;3;851;850;155962.95;19.92;67.48;90.06;144.36;431.8
0;192;4;54;54;41228.63;49.6;142.44;251.94;818.12;2966.51
0;193;1;9;9;2337.16;27.16;174.08;191.16;401.76;539.24
0;193;2;63;63;40836.44;13.76;142.92;410.04;929.02;2302.6
0;193;3;111;111;126186.06;46;237.37;769.88;1252.32;2848.84
0;193;4;51;51;104477.43;89.04;520.45;1039.44;2069.39;4891.31
0;194;1;1479;1446;81065.26;3.12;14.44;34.12;67.2;162
0;194;2;9982;9905;988704.26;7.08;27;58.24;115.4;299.12
0;194;3;8602;8553;1840323.66;14.44;56;117.68;235.68;699.88
0;194;4;1569;1559;1239212.66;32.16;158.44;380.2;915.14;2707.46
0;196;1;239;136;5231.72;1.28;2.94;8.04;21.2;221.72
0;196;2;186;130;15641.37;1.68;6.64;20.54;111.32;570.62
0;196;3;259;229;60022.26;3.92;19.76;90.24;305.8;918.7
0;196;4;184;180;122138.03;53.28;213;489.95;839.99;2026.2
0;197;1;1748;1661;231720.27;2.16;24.84;55.08;90.48;248.64
0;197;2;2275;2210;559762.72;4.2;36.04;69.55;132.16;1022.01
0;197;3;1818;1785;718748.82;13.36;61.28;120.04;276.32;1915.04
0;197;4;312;306;248335.48;31.24;131.88;324.39;912.84;3224.44
0;198;1;2355;2208;73296.85;0.76;6.06;16.68;42.36;107.88
0;198;2;2299;2217;142567.91;2.12;12.24;36.24;74.12;188.64
0;198;3;755;738;121798.08;5.4;31.72;70.52;149.72;574.68
0;198;4;118;117;55742.51;15.08;75.08;225.6;520.8;1938.8
0;199;1;1069;977;24963.57;0.32;3.28;10.72;33.72;88.16
0;199;2;1194;1156;59015.67;1.44;8.96;25.56;55.52;140.16
0;199;3;303;295;42678.27;5.28;30.52;71.96;149.4;467.4
0;199;4;26;26;13763.92;13.04;159.2;312.32;659.32;2214.84
0;200;1;218;189;8749.53;0.48;3.56;14;48.44;128.24
0;200;2;516;470;33398.2;1.16;8.24;33.2;76.08;253.72
0;200;3;343;331;46217.92;4.8;32.52;73.84;151.88;510.05
0;200;4;60;58;29958.07;6.6;137.48;233.54;696.04;1366.64
0;201;1;7930;7291;167812.95;0.68;5.16;13.2;28.16;71.04
0;201;2;7848;7665;433446.96;2.44;11.2;28.04;59.2;154.88
0;201;3;3530;3489;549149.21;6.52;29.72;66.2;138.44;488.24
0;201;4;621;621;378031.89;30.6;103.4;271.56;675.2;2034.4
0;203;1;3393;2822;54857.51;0.28;2.72;7.72;27;72.8
0;203;2;1744;1636;67729.31;0.84;6.56;20.34;51.08;127.2
0;203;3;243;235;24139.89;2.84;17.36;51;99.24;378.4
0;203;4;13;13;9498.09;26.36;96.94;239.06;703.12;4999.42
0;204;1;4010;2977;54333.81;0.32;2.32;6.24;19;65.84
0;204;2;4389;4068;196081.22;1.2;6.2;18.86;47.76;138.04
0;204;3;1334;1314;188676.89;3.84;22;54.42;127.94;509.52
0;204;4;80;80;58764.38;6.76;75.78;275.51;600.21;2066.18
0;205;1;45;42;2080.48;1.56;7.12;30.78;69.6;159.48
0;205;2;110;107;5701.54;1.76;10.68;34.96;73.24;181.28
0;205;3;98;96;13009.24;3;32.28;69.32;138.28;471.44
0;205;4;19;19;13240.12;88.6;148.56;354.33;710.32;3690.78
0;206;1;141;133;32714.3;1.12;8.04;22.64;62.52;1855.44
0;206;2;462;456;215511.89;3.76;25.36;69.7;216.98;2738.88
0;206;3;297;293;191755.81;6.56;40.36;161.12;608.9;3062.44
0;206;4;74;74;111452.77;41.27;289.88;942.06;2097.43;4716.58
0;207;1;2363;2178;90781.37;0.8;6;18.24;47;124
