vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;39;13;18;27;49;96
0;002;36;8;22;27;42;97
0;003;25;5;17;22;29;52
0;004;58;13;30;50;76;138
0;005;30;6;15;22;36;86
0;020;22;2;7;12;28;68
0;021;19;3;8;12;22;59
0;022;16;2;5;9;19;56
0;023;12;2;4;7;13;48
0;024;9;2;4;5;8;26
0;025;3;1;1;2;3;7
0;026;13;1;3;5;16;51
0;040;11;1;2;6;13;41
0;041;14;2;4;9;18;42
0;042;18;2;6;12;22;53
0;043;7;1;2;5;7;20
0;044;17;1;2;9;21;60
0;045;20;3;7;12;23;65
0;046;15;2;5;10;17;50
0;047;9;2;4;7;11;25
0;048;8;1;3;5;10;23
0;049;15;1;6;11;17;44
0;050;13;1;4;8;16;42
0;051;5;2;3;4;7;13
0;052;9;1;2;5;10;31
0;053;6;1;2;3;7;20
0;054;4;1;1;3;5;11
0;055;11;1;2;6;14;37
0;056;7;1;2;3;8;23
0;057;2;1;1;1;2;6
0;058;4;1;1;1;2;17
0;070;4;1;2;3;5;11
0;071;3;1;2;2;3;6
0;072;2;1;1;2;2;5
0;073;2;1;1;2;2;3
0;080;6;1;3;5;8;14
0;081;6;1;2;4;7;13
0;082;7;1;3;5;8;20
0;090;21;1;3;16;27;60
0;091;8;1;3;4;8;29
0;092;3;1;2;2;3;6
0;093;2;1;2;2;3;4
0;094;3;1;1;2;3;10
0;095;3;1;2;3;4;7
0;096;3;1;2;3;4;6
0;097;2;1;1;2;2;4
0;098;3;1;2;2;3;5
0;110;9;1;2;4;10;33
0;111;6;1;3;4;8;17
0;112;4;1;2;3;5;11
0;113;4;1;2;3;4;9
0;114;4;1;1;2;5;14
0;115;3;1;1;1;3;9
0;120;15;6;10;12;17;37
0;121;13;2;4;9;17;38
0;122;18;1;3;10;22;69
0;130;24;5;11;19;31;58
0;131;9;2;3;8;14;21
0;132;8;1;1;5;9;24
0;133;12;1;4;9;16;35
0;134;13;2;7;10;15;31
0;135;10;1;3;6;12;30
0;136;10;1;3;6;13;32
0;137;17;3;8;13;21;44
0;138;6;2;4;5;7;14
0;139;11;2;5;8;13;29
0;140;13;2;6;10;15;33
0;141;6;1;3;4;7;13
0;142;10;1;3;7;13;29
0;143;9;1;4;7;11;25
0;144;7;1;1;4;8;21
0;160;15;5;9;11;16;38
0;161;9;2;3;5;12;31
0;162;25;9;13;20;30;60
0;163;16;8;10;13;18;40
0;164;3;3;3;3;3;3
0;165;18;8;11;15;20;42
0;166;13;7;9;11;13;24
0;167;9;1;2;5;10;28
0;168;14;2;6;10;16;39
0;169;16;2;9;12;18;41
0;170;18;4;9;14;23;47
0;171;8;2;4;5;10;24
0;172;45;7;18;32;57;131
0;173;9;1;2;5;10;30
0;174;7;1;2;5;8;17
0;175;3;1;2;2;3;10
0;176;5;1;2;3;4;14
0;177;6;1;2;3;6;21
0;178;17;2;5;11;23;52
0;179;2;1;2;2;2;4
0;180;18;1;4;11;24;59
0;190;9;1;3;6;11;26
0;191;5;1;2;3;6;18
0;192;3;1;2;2;3;8
0;193;26;2;8;22;40;65
0;194;14;2;6;10;16;35
0;195;11;2;6;9;14;26
0;196;4;1;1;1;4;18
0;197;7;1;2;4;9;25
0;198;6;1;2;4;7;17
0;199;7;1;3;5;9;18
0;200;9;1;2;6;11;29
0;201;7;1;2;4;8;20
0;202;6;1;2;4;7;15
0;203;4;1;1;2;4;10
0;204;6;1;2;3;7;17
0;205;9;1;4;7;12;25
0;206;9;1;2;5;10;29
0;207;7;1;2;5;9;22
0;220;13;2;4;7;15;44
0;221;18;6;10;14;21;47
0;222;9;2;4;5;10;33
0;223;11;3;6;9;13;29
0;224;9;2;3;6;11;25
0;225;4;2;2;3;5;9
0;226;4;1;2;2;4;9
0;227;5;1;2;4;6;12
0;228;3;1;2;2;3;6
0;229;13;1;3;8;16;40
0;240;10;1;3;5;11;33
0;241;8;1;3;5;9;22
0;242;8;1;3;5;10;23
0;243;5;1;2;3;6;17
0;244;7;1;3;6;9;18
0;245;8;1;3;6;10;22
0;246;11;1;5;8;13;29
0;247;8;1;3;5;10;24
0;248;10;2;5;8;13;24
0;249;4;1;2;3;5;11
0;250;6;1;2;3;7;18
0;260;18;2;8;13;22;53
0;261;17;2;7;12;22;44
0;262;13;3;6;9;16;37
0;263;5;2;3;3;5;12
0;264;14;1;3;8;18;44
0;280;13;1;5;9;16;35
0;281;10;1;3;7;13;30
0;282;9;2;4;7;11;24
0;283;8;1;2;4;10;26
0;284;8;1;3;6;10;21
0;300;37;8;13;23;46;116
0;301;24;8;12;17;29;66
0;302;14;6;9;11;15;30
0;303;15;6;9;11;16;37
0;304;10;4;6;8;10;23
0;305;37;5;12;24;48;113
0;306;11;2;5;7;12;37
0;307;7;1;2;4;7;16
0;308;24;5;11;16;29;73
0;309;18;2;4;9;21;66
0;310;7;2;4;5;8;18
0;311;7;1;1;2;6;37
0;312;22;1;4;12;30;82
0;313;5;1;2;3;5;16
0;314;4;1;2;3;4;8
0;315;4;1;2;2;4;12
0;316;3;1;1;2;2;6
0;317;4;1;2;2;3;10
0;318;4;1;2;2;3;11
0;319;4;1;2;2;3;13
0;320;7;1;2;3;6;25
0;340;16;1;4;9;21;50
0;341;18;2;6;13;25;52
0;342;7;1;1;2;6;32
0;343;16;2;6;12;21;45
0;344;18;2;7;13;22;46
0;345;13;2;5;9;15;42
0;346;10;1;3;6;11;29
0;347;8;1;2;5;9;25
0;348;10;1;3;6;12;31
0;349;8;1;2;4;9;27
0;350;8;1;2;5;10;28
0;351;8;1;2;4;9;26
0;360;25;2;7;16;33;76
0;361;7;1;2;3;8;25
0;362;7;3;5;7;9;14
0;363;4;1;2;3;5;8
0;364;5;1;2;2;5;15
0;380;23;3;10;17;29;61
0;381;10;2;4;7;11;28
0;382;11;1;3;6;13;36
0;383;8;1;3;6;10;23
0;384;7;1;1;3;8;27
0;385;6;1;2;4;7;19
0;400;33;3;11;22;42;95
0;401;12;3;6;8;11;29
0;402;18;2;5;8;26;57
0;403;4;2;2;4;5;9
0;404;4;2;3;4;5;7
0;405;8;2;3;4;7;31
0;420;9;2;4;6;10;23
0;421;8;1;2;4;10;25
0;422;8;1;3;5;9;27
0;423;6;1;2;4;7;16
0;424;8;1;3;5;10;24
0;440;18;9;13;15;21;39
0;441;20;3;12;17;24;43
0;442;13;5;7;10;13;32
0;443;10;2;4;7;11;28
0;444;4;1;2;2;4;12
0;445;7;1;2;3;7;25
0;446;4;1;2;3;4;10
0;447;9;1;2;3;8;35
0;460;12;1;4;9;16;36
0;461;10;1;3;6;12;32
0;462;7;1;2;4;8;23
0;463;8;1;4;6;9;22
0;464;3;1;2;3;4;8
0;465;3;1;2;2;3;7
0;466;6;1;2;3;7;19
0;467;6;1;2;3;6;18
0;468;6;1;2;4;7;19
0;480;10;5;7;9;11;17
0;481;5;1;2;4;6;12
0;482;7;3;4;5;7;17
0;483;3;1;1;2;3;6
0;484;5;1;2;2;6;14
0;500;11;1;3;6;12;35
0;501;5;1;2;4;6;15
0;510;11;5;7;8;12;23
0;511;13;2;6;9;15;38
0;512;9;2;5;7;9;19
0;513;5;1;3;5;6;9
0;514;4;1;2;3;5;9
0;515;4;1;1;2;3;11
0;516;3;1;1;2;3;7
0;517;3;1;1;2;2;7
0;518;8;1;2;4;8;25
0;530;10;1;3;5;12;39
0;531;5;1;3;4;6;12
0;532;3;1;1;2;3;9
0;540;8;5;6;7;8;13
0;541;6;2;5;5;6;10
0;542;6;3;5;6;6;10
0;543;3;1;1;2;3;9
0;544;2;1;1;1;2;4
0;560;5;3;5;5;6;7
0;561;4;1;2;4;5;9
0;562;3;1;2;2;3;6
0;563;5;1;2;3;6;18
0;564;2;1;1;2;2;6
0;565;2;1;1;1;1;5
0;566;4;1;2;3;5;10
0;580;2;1;1;2;3;4
0;581;3;1;2;2;3;5
0;583;11;5;8;9;10;21
0;590;80;13;34;85;116;181
0;591;42;1;1;24;78;112
0;592;92;9;81;99;119;164
0;593;52;1;28;54;76;97
0;600;77;4;28;72;108;196
0;601;40;1;22;42;59;84
0;602;39;7;21;37;54;80
0;603;31;9;18;29;44;65
0;610;56;1;11;59;88;117
0;611;28;6;18;27;37;52
0;612;23;6;11;18;31;55
0;613;26;6;13;22;32;63
0;614;18;1;10;17;25;40
0;620;47;2;12;44;69;128
0;621;15;1;7;12;22;31
0;622;17;5;9;15;23;36
0;623;16;2;9;15;23;34
0;624;7;1;1;4;10;23
0;625;17;3;10;14;21;42
0;626;10;2;5;9;15;21
0;630;26;7;13;20;31;62
0;631;29;4;13;23;41;74
0;632;6;1;2;4;7;18
0;633;9;1;3;6;11;29
0;634;10;2;5;8;12;23
0;635;7;2;4;6;8;16
0;636;8;1;4;6;9;18
