vrai_hop;rmdc;rdrg;SI;ATC1;Nfarm;Sum;p5;p25;p50;p75;p95
0;-p;003;3;P;40;1175.24;18.88;18.88;19.12;37.8;57.02
0;-p;003;3;R;166;1246.2;0.12;0.4;1.26;4.16;48.52
0;-p;003;3;S;30;159.48;1.64;3.28;5.54;6.68;12.48
0;-p;003;3;V;120;60340.44;1.64;21.09;57.39;129.75;4266.19
0;-p;003;4;A;243;103717.64;104.4;214.68;343.92;519.76;876.64
0;-p;003;4;B;243;455854.84;321.16;682.6;1035.64;1858.32;6389.74
0;-p;003;4;C;231;40239;0.48;3.48;11.04;53.12;1329.88
0;-p;003;4;D;32;245.92;2.12;3.12;4.76;8.8;29.52
0;-p;003;4;G;37;203.18;0.84;2.16;3.24;5.84;28.12
0;-p;003;4;H;225;38174.5;2.12;13.56;46.08;124.56;810.14
0;-p;003;4;J;243;2275704.58;742;1856.5;4430.29;11740;29499.93
0;-p;003;4;L;241;768990.6;215.36;893.92;1789.8;4682.47;10442.44
0;-p;003;4;M;150;7142.96;0.2;0.52;0.96;6.56;286.36
0;-p;003;4;N;238;63368.4;6.52;22.72;53.86;100.76;1306.32
0;-p;003;4;P;55;1884.84;18.88;18.88;19.12;49.56;75.6
0;-p;003;4;R;177;3212.49;0.16;0.72;3.36;15.09;88.36
0;-p;003;4;S;48;281.28;1.64;2.72;3.68;7.36;16.64
0;-p;003;4;V;151;84441.5;5.23;44.38;93.24;224.78;3393.69
0;-p;004;1;A;9;263.36;2.12;3.52;9.64;34.36;154.44
0;-p;004;1;B;11;1378.12;2.32;8.96;46.36;169.4;478.68
0;-p;004;1;C;6;125.92;0.68;1.2;6.94;13.8;96.36
0;-p;004;1;G;1;2;2;2;2;2;2
0;-p;004;1;H;7;76.48;0.32;3.4;3.8;9.56;46.52
0;-p;004;1;J;9;1635.44;4.12;16.68;67;391.48;535.76
0;-p;004;1;M;6;95.72;4.04;4.08;7.78;15.88;56.16
0;-p;004;1;N;11;2251.92;2.08;14.36;64.92;132.96;1557.08
0;-p;004;1;R;9;95.83;0.32;1.84;6.58;15.14;27.46
0;-p;004;1;V;4;231.62;2.04;19.16;37.34;96.65;154.9
0;-p;004;2;A;56;2258.72;1.8;13.2;29.22;51.02;125.32
0;-p;004;2;B;59;19433.34;20.16;72.4;192.6;384.34;1133.92
0;-p;004;2;C;45;9463.76;0.32;2.24;23.4;106.48;1011.2
0;-p;004;2;D;1;17.68;17.68;17.68;17.68;17.68;17.68
0;-p;004;2;G;1;4.48;4.48;4.48;4.48;4.48;4.48
0;-p;004;2;H;32;1322.57;0.32;10.3;25.26;53.32;134.08
0;-p;004;2;J;54;22070.66;12.28;34.64;94.44;282.4;1934.4
0;-p;004;2;L;4;1569.58;14.32;22.92;93.4;761.87;1368.46
0;-p;004;2;M;50;882.32;3.96;7.96;15.48;23.28;39.72
0;-p;004;2;N;59;19812.48;7.4;69.52;145.12;352.88;1249.36
0;-p;004;2;R;45;1735.22;2.2;9.97;17.36;36.92;130.34
0;-p;004;2;S;11;40.16;1.08;1.64;2.8;4.24;11.64
0;-p;004;2;V;30;2088.24;2;5.32;53.18;89.8;242.6
0;-p;004;3;A;216;18119.04;5.08;23.84;59.94;111.54;243.08
0;-p;004;3;B;221;226800.95;73.26;245.11;516.96;1151.16;2728.88
0;-p;004;3;C;199;47903.12;0.68;12.72;64.28;263.68;1182.32
0;-p;004;3;D;18;57.12;1.76;1.76;2.8;3.6;6.52
0;-p;004;3;G;8;111.24;1.6;5.84;7.42;13.96;55.2
0;-p;004;3;H;140;22050.54;1.74;13.56;52.92;130.62;608.08
0;-p;004;3;J;215;252761.24;22.56;164.8;608.48;1260.2;3529.84
0;-p;004;3;L;10;8738.09;3.3;6.13;561.15;1384.92;3587.9
0;-p;004;3;M;202;8392.56;4.08;11.92;20.06;39.72;108.56
0;-p;004;3;N;221;199424.77;42;173.56;491.44;1231.64;3447.32
0;-p;004;3;P;2;113.16;51.12;51.12;56.58;62.04;62.04
0;-p;004;3;R;197;13554.3;1.6;12.27;33.72;72.61;251
0;-p;004;3;S;48;380.88;1.08;2.12;4.26;7.4;33.76
0;-p;004;3;V;148;17005.07;4.08;28;54.69;128.64;336.6
0;-p;004;4;A;1925;298537.66;23.04;60.12;112.76;197.16;439
0;-p;004;4;B;1933;4198109.7;277.12;716.06;1398.16;2610.24;6674.94
0;-p;004;4;C;1892;683185.08;4.28;44.8;145.18;400.8;1393.2
0;-p;004;4;D;260;5801.12;1.76;1.8;3.56;9.16;54.16
0;-p;004;4;G;129;1339.6;0.2;3.2;5.84;11.4;27.88
0;-p;004;4;H;1470;435467.58;2.48;19.04;67.52;145.52;1121.04
0;-p;004;4;J;1924;5518171.03;192.56;775.24;1494.72;2764.04;11301.08
0;-p;004;4;L;86;140106.72;1.42;15.76;225.61;1291.35;7192.01
0;-p;004;4;M;1851;207433.28;7.92;18.36;35.8;76.08;452.64
0;-p;004;4;N;1930;2925787.37;166.04;512.72;992.72;1902.08;4684.72
0;-p;004;4;P;63;4135.12;3;11.4;40.88;82.72;204.68
0;-p;004;4;R;1820;170176.71;2.36;20.34;52.15;113.21;310.65
0;-p;004;4;S;512;6036.56;0.96;2.64;4.8;11.94;46.04
0;-p;004;4;V;1561;258202.6;7.16;45.08;96.16;193.24;444.04
0;-p;005;1;A;33;717.76;1.32;5.4;9.48;22.2;117.72
0;-p;005;1;B;34;5758.03;15.82;71.72;119.88;198.08;645.76
0;-p;005;1;C;21;165.12;0.88;1.84;3.52;7.68;22.84
0;-p;005;1;H;21;371.48;0.92;3.52;10.28;20.76;47.48
0;-p;005;1;J;32;3429.92;4.12;25.04;62.58;109.12;461.08
0;-p;005;1;L;2;7124.88;0.9;0.9;3562.44;7123.98;7123.98
0;-p;005;1;M;32;644.51;4.08;7.4;10.44;15.08;68.32
0;-p;005;1;N;34;5065.72;27.36;68.4;111;172.88;392.2
0;-p;005;1;R;25;431.92;3.75;6.7;15.51;19.72;49.25
0;-p;005;1;S;2;6;1.08;1.08;3;4.92;4.92
0;-p;005;1;V;10;716.15;1.8;2.04;15.14;95.19;440.4
0;-p;005;2;A;119;3766;2.32;9.8;20.24;36.76;102.68
0;-p;005;2;B;134;34126.94;15.24;73.8;146.88;261.85;913.82
0;-p;005;2;C;86;2502.44;0.32;1.56;5.2;14.96;187.16
0;-p;005;2;D;6;40.12;2.12;2.84;4.44;5.88;20.4
0;-p;005;2;G;2;22;10.8;10.8;11;11.2;11.2
0;-p;005;2;H;79;1870.41;0.92;6.16;9.56;21.28;124.52
0;-p;005;2;J;119;19428.92;15;34.16;83.16;169.6;750.36
0;-p;005;2;L;5;2333.85;11.96;77.2;146.67;1026.98;1071.04
0;-p;005;2;M;124;1623.4;2.56;5.12;10.02;16.72;32.6
0;-p;005;2;N;134;21566.79;24.2;66.76;119.86;216.44;466.84
0;-p;005;2;P;1;20.68;20.68;20.68;20.68;20.68;20.68
0;-p;005;2;R;109;3459.03;1.18;7.76;18.36;34.41;115.08
0;-p;005;2;S;7;29.28;2.16;2.16;4.28;6.6;7.16
0;-p;005;2;V;65;3697.63;2.04;16.12;38.44;68.32;181.44
0;-p;005;3;A;119;5581.96;2.68;12.32;31.12;56.68;171.68
0;-p;005;3;B;122;46683.42;31.04;116.16;192.04;416.46;1444.44
0;-p;005;3;C;94;2037.72;0.44;1.96;7.84;19.68;123.04
0;-p;005;3;D;7;58.12;1.8;1.8;5.96;8.4;29.24
0;-p;005;3;G;1;2.48;2.48;2.48;2.48;2.48;2.48
0;-p;005;3;H;80;2604.47;0.24;5.94;13.28;34.58;107.88
0;-p;005;3;J;116;30232.52;10.12;56.68;108.62;240.72;1304.36
0;-p;005;3;L;6;5178.93;1.19;174.87;619.22;1309.41;2455.02
0;-p;005;3;M;112;2213.04;4.04;6.98;12.14;21.34;53.72
0;-p;005;3;N;122;27199.24;28.88;83.96;154.62;268.64;648.2
0;-p;005;3;R;99;4127.98;1.44;6.74;25.76;52.36;141.76
0;-p;005;3;S;12;35.32;1.04;1.9;2.26;3.76;6.4
0;-p;005;3;V;56;3648.68;4.08;21.5;45.44;97.16;177.2
0;-p;005;4;A;171;13446.96;4.24;20.88;41;91.16;239.32
0;-p;005;4;B;174;138224.71;54.2;226.16;453.34;879.12;2484.68
0;-p;005;4;C;155;12949.16;0.44;3.88;16.72;56.24;339.6
0;-p;005;4;D;9;38.08;1.6;2.12;2.96;4.2;13.32
0;-p;005;4;G;3;26.92;5.84;5.84;9.24;11.84;11.84
0;-p;005;4;H;125;6989.53;0.96;9.48;31.2;65.76;184.56
0;-p;005;4;J;168;153358.88;31.48;132.58;492.78;982.5;3213.84
0;-p;005;4;L;17;21621.43;32.8;233.16;864.84;1369.2;4964.4
0;-p;005;4;M;159;5327;4.04;8.08;19.08;36.36;128.48
0;-p;005;4;N;173;94002.73;29.52;131.92;286.2;696.4;1860.6
0;-p;005;4;P;5;174.08;10.36;10.36;20.48;61.32;71.56
0;-p;005;4;R;158;8116.65;2.12;10.75;26.28;64.76;185.67
0;-p;005;4;S;30;186.92;0.68;1.64;3.28;7;27.16
0;-p;005;4;V;128;12108.4;4.04;39.94;67.64;116.11;268.09
0;01;020;1;A;90;628.52;0.44;1.8;4.26;7.56;23.92
0;01;020;1;B;127;6973.44;3.68;13.8;26.24;54.36;119.9
0;01;020;1;C;63;933.68;0.36;1;4;7.84;92.24
0;01;020;1;D;2;3.52;1.76;1.76;1.76;1.76;1.76
0;01;020;1;G;2;2.32;1.12;1.12;1.16;1.2;1.2
0;01;020;1;H;24;281.2;0.16;2.76;6.5;16.5;43.4
0;01;020;1;J;108;1575;1.96;4.12;5.46;13.34;71.88
0;01;020;1;L;4;75.04;3.52;4.51;18.16;33.01;35.2
0;01;020;1;M;102;646.76;3.68;4.44;4.88;8.04;11.68
0;01;020;1;N;129;9653.96;6.96;30.6;49.48;87.76;187.72
0;01;020;1;R;13;121.71;0.16;0.4;2.52;4.79;48.52
0;01;020;1;S;8;27.88;0.8;2.16;2.26;5.44;7.36
0;01;020;1;V;19;1856.31;1.8;44.04;87.03;138.58;346.46
0;01;020;2;A;194;2304.56;0.44;2.68;7.28;15.2;36.28
0;01;020;2;B;221;25823.36;10.4;28.36;52.4;94.32;369.8
0;01;020;2;C;147;5359.96;0.44;3.72;9.16;38.48;143
0;01;020;2;D;3;44.2;1.76;1.76;3.56;38.88;38.88
0;01;020;2;G;9;42.19;0.56;0.76;1.36;2.44;30.72
0;01;020;2;H;66;1153.28;0.12;1.84;4.56;18.92;84.08
0;01;020;2;J;200;7098.37;3.3;4.12;8.2;25;134.6
0;01;020;2;L;3;52.95;0.4;0.4;4.3;48.25;48.25
0;01;020;2;M;203;1624.24;3.96;4.08;5.8;8.96;20.16
0;01;020;2;N;222;29506.29;20.2;43.32;72.36;128.4;383.28
0;01;020;2;R;57;991.01;0.24;1.76;6.24;12.68;120.8
0;01;020;2;S;17;57.92;0.4;1.64;2.12;2.4;16.24
0;01;020;2;V;46;3645.34;2;39.84;53.09;138.58;206.7
0;01;020;3;A;175;3712.6;0.72;4.72;13.72;27.16;64.08
0;01;020;3;B;189;42872.35;25.64;57.44;117.2;266.08;775.88
0;01;020;3;C;142;9839.04;0.44;5.44;19.42;71.92;309.04
0;01;020;3;D;3;6.76;1.76;1.76;1.76;3.24;3.24
0;01;020;3;G;3;25.08;5.92;5.92;6.36;12.8;12.8
0;01;020;3;H;78;1688.54;0.28;2.48;9.48;27.92;88.16
0;01;020;3;J;172;15385.26;3.4;5.28;14.56;76.56;558.48
0;01;020;3;L;2;1369.81;10.82;10.82;684.9;1358.99;1358.99
0;01;020;3;M;168;2041.76;3.96;4.22;8.08;15.88;31.92
0;01;020;3;N;188;32201.25;22.16;66.1;119.72;223.5;550.04
0;01;020;3;R;61;1276.29;0.39;1.04;9.03;20.24;94.4
0;01;020;3;S;13;136.92;1.64;2.64;6.44;7.36;52
0;01;020;3;V;70;5976.61;1.64;37.12;52.63;130.64;277.16
0;01;020;4;A;257;21644.44;4.88;14.4;27;59.32;128.96
0;01;020;4;B;270;146486.46;45.96;158.28;313;703.56;1799.83
0;01;020;4;C;236;41045.88;0.68;11.48;44.54;182.36;641.6
0;01;020;4;D;13;57.04;1.76;1.8;2.12;3.24;25.96
0;01;020;4;G;7;15.6;0.12;0.28;2.04;3.28;5.92
0;01;020;4;H;130;6070.92;0.96;3.56;10.42;44.08;135.8
0;01;020;4;J;264;103830.17;4.08;39.18;119.88;418.98;1753.56
0;01;020;4;L;4;99.37;8.69;9.28;20.7;40.4;49.28
0;01;020;4;M;256;8133.01;4.04;7.96;13.58;27.44;103.24
0;01;020;4;N;270;168722.4;39.12;156.2;377.04;823.88;2181.64
0;01;020;4;R;171;5510.4;0.4;4.32;15.98;36.96;117.96
0;01;020;4;S;34;177.48;1.64;2.16;3.4;6.36;16.24
0;01;020;4;V;150;13832.38;2.04;17.6;51.8;138.58;309.08
0;01;021;1;A;1025;9318.12;0.44;2.16;5.16;10.36;30.52
0;01;021;1;B;1200;79621.26;8.56;26.8;43.69;65.51;147.91
0;01;021;1;C;699;17139.74;0.24;1.24;5.48;22.48;96.36
0;01;021;1;D;7;49.48;3.52;3.52;6.56;11.8;12.16
0;01;021;1;G;19;70.66;0.12;0.96;3.34;5.92;9.16
0;01;021;1;H;674;31539.21;1.76;9.48;27.62;60.36;161.12
0;01;021;1;J;1064;22964.12;3;4.12;6.36;12.32;48.52
0;01;021;1;L;50;80371.01;17.6;1038.8;1038.8;2077.6;4628.12
0;01;021;1;M;1083;10971.65;3.96;4.6;8.04;12.2;27.76
0;01;021;1;N;1190;129764.19;16.4;50.15;86.72;139.68;273.6
0;01;021;1;P;1;0.32;0.32;0.32;0.32;0.32;0.32
0;01;021;1;R;211;2315.98;0.16;0.8;2.6;9.34;56.24
0;01;021;1;S;44;185.28;0.28;2.12;2.6;4.26;16.24
0;01;021;1;V;825;127597.86;38.52;87.03;138.58;203.95;323.62
0;01;021;2;A;1719;21518.6;0.44;2.68;6.44;13.8;41.52
0;01;021;2;B;1919;169995.23;17.2;37.86;55.5;83.08;212.68
0;01;021;2;C;1444;60744.48;0.24;2.64;11.96;40.28;177.84
0;01;021;2;D;16;73.24;1.76;1.76;2.9;3.26;17.68
0;01;021;2;G;40;188.28;0.12;1.28;3.62;7;15.12
0;01;021;2;H;1232;70269.33;1.76;13.7;34.02;73.26;180.64
0;01;021;2;J;1484;39782.47;3.4;4.12;6.22;12.32;82.68
0;01;021;2;L;110;182168.95;2.95;1038.8;1038.8;2077.6;5024.87
0;01;021;2;M;1767;22647.67;4;4.84;8.08;15.88;32.12
0;01;021;2;N;1905;325604.46;22.96;54.72;93.44;151.08;320.2
0;01;021;2;P;2;44.32;3.44;3.44;22.16;40.88;40.88
0;01;021;2;R;382;4385.31;0.2;0.79;2.4;8.24;53.6
0;01;021;2;S;43;229.44;1.16;2.12;3.08;4.68;16.44
0;01;021;2;V;1618;268792.3;42.44;90.96;148.62;221.3;351.22
0;01;021;3;A;678;16211;1.24;5.92;13.38;26.8;81.76
0;01;021;3;B;699;376012.25;29.92;63.12;101.54;175.6;598.44
0;01;021;3;C;570;64689.32;0.32;4.92;34.62;121.04;536.72
0;01;021;3;D;14;49.84;1.76;1.8;2.46;3.2;17.68
0;01;021;3;G;21;228.4;0.4;0.84;5.08;11.68;40.84
0;01;021;3;H;501;41773.79;2.48;16.23;46.04;111.2;286.68
0;01;021;3;J;631;88442.57;3.4;4.36;11.36;42.36;682.96
0;01;021;3;L;64;104644.6;3.18;829.17;1038.8;1975.84;6378.95
0;01;021;3;M;656;11112.18;4.04;7.92;9.32;19.88;39.72
0;01;021;3;N;698;159815.33;31.56;84.52;142.06;233.36;536.44
0;01;021;3;P;4;184.16;0.84;1.22;37.88;90.86;107.56
0;01;021;3;R;189;2793.59;0.32;1.2;4.4;13.6;71.48
0;01;021;3;S;48;269.12;1.52;2.12;3.32;5.32;19.92
0;01;021;3;V;622;126285.15;38.96;104.68;186;276.06;439.92
0;01;021;4;A;671;38712.08;3.84;16.12;33.28;66.8;218.16
0;01;021;4;B;684;392709.96;66.02;180.29;369.17;757.08;1651.96
0;01;021;4;C;615;180556.96;0.88;23.56;98.84;353.72;1244.56
0;01;021;4;D;35;1688.84;0.2;1.8;2.96;3.6;77
0;01;021;4;G;35;329.48;0.2;1.64;5.84;11.68;40.8
0;01;021;4;H;440;43203.42;1.8;8.93;38.24;115.96;302.2
0;01;021;4;J;660;410195.37;4.12;28.12;164.02;618.88;2223.82
0;01;021;4;L;44;55026.18;3.9;104.53;1038.8;1352.17;4603.57
0;01;021;4;M;657;23222.79;4.04;8.08;16.2;31.76;89.36
0;01;021;4;N;684;456285.07;60.12;162.98;333.66;801.32;2337.6
0;01;021;4;P;1;275.96;275.96;275.96;275.96;275.96;275.96
0;01;021;4;R;404;11614.98;0.52;3.86;15.28;39.62;96.96
0;01;021;4;S;95;829.88;1.64;2.12;3.72;10.44;26.32
0;01;021;4;V;563;107942.39;13.04;79.68;169.44;261.84;459.8
0;01;022;1;A;100;496.2;0.36;0.44;0.92;3.74;20.64
0;01;022;1;B;172;4233.06;4;8.06;17.86;29;67.56
0;01;022;1;C;63;414.8;0.2;0.6;1.28;8.12;20.44
0;01;022;1;G;8;32.52;0.6;1.72;2.38;5.02;13.68
0;01;022;1;H;29;458.32;0.24;1.76;1.76;7.08;34.2
0;01;022;1;J;161;3058.36;2;4.12;4.36;9.24;25.72
0;01;022;1;L;1;42.87;42.87;42.87;42.87;42.87;42.87
0;01;022;1;M;160;982;3.96;4.04;4.72;8.04;12.2
0;01;022;1;N;173;7591.21;12.32;24.72;35.16;47.88;92.08
0;01;022;1;R;15;226.85;0.16;0.2;2.16;23.11;74.16
0;01;022;1;S;8;20.68;1.08;1.5;1.9;2.82;7.16
0;01;022;1;V;19;1094.22;5.56;37.2;48.36;58.44;218.89
0;01;022;2;A;245;1480.56;0.44;0.88;2.76;7.16;23.44
0;01;022;2;B;343;11573.53;4.76;12;20.8;39;112.96
0;01;022;2;C;173;4432.9;0.24;0.88;3.84;13.48;82.84
0;01;022;2;D;2;47.96;2.96;2.96;23.98;45;45
0;01;022;2;G;5;39.88;0.28;4.92;5.84;9.32;19.52
0;01;022;2;H;86;1551.41;0.32;1.76;3.4;9.84;135
