vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;71;68;68;70;73;73
0;001;2;58;29;54;60;67;72
0;001;3;55;19;49;58;65;71
0;001;4;49;0;39;56;65;69
0;002;2;59;42;55;62;65;66
0;002;3;53;20;48;58;63;67
0;002;4;54;25;53;58;62;65
0;003;1;55;17;50;59;66;71
0;003;2;54;18;48;59;65;71
0;003;3;51;8;42;58;65;70
0;003;4;50;13;39;56;63;71
0;004;1;62;44;56;62;70;72
0;004;2;60;33;51;61;70;80
0;004;3;59;28;53;62;69;78
0;004;4;61;31;54;64;72;81
0;005;1;56;52;52;58;59;59
0;005;2;65;52;58;64;74;84
0;005;3;66;48;61;67;76;82
0;005;4;65;41;59;68;75;80
0;006;2;40;38;38;40;42;42
0;006;3;54;49;49;54;58;58
0;006;4;52;49;49;52;54;54
0;020;1;58;6;39;66;79;88
0;020;2;58;6;40;67;80;89
0;020;3;68;26;60;72;82;90
0;020;4;59;7;47;64;79;89
0;021;1;57;15;48;60;70;83
0;021;2;55;15;45;59;69;81
0;021;3;58;16;50;61;72;82
0;021;4;60;23;50;64;73;82
0;022;1;56;2;44;66;75;81
0;022;2;51;0;32;62;74;85
0;022;3;40;0;8;41;66;82
0;022;4;55;9;46;56;69;80
0;023;1;54;30;46;54;62;76
0;023;2;54;13;42;57;69;83
0;023;3;58;13;46;63;74;85
0;023;4;65;15;57;69;80;90
0;024;1;67;43;61;68;75;84
0;024;2;70;48;65;72;78;86
0;024;3;72;48;65;74;82;89
0;024;4;73;47;67;76;82;89
0;026;1;52;17;40;54;66;83
0;026;2;58;17;46;60;74;88
0;026;3;69;11;60;76;84;90
0;026;4;69;19;62;72;83;90
0;040;1;48;18;37;48;61;75
0;040;2;52;15;35;55;70;84
0;040;3;61;21;47;61;76;86
0;040;4;71;20;68;76;78;90
0;041;1;55;6;46;59;69;84
0;041;2;63;31;56;66;74;85
0;041;3;65;41;58;67;75;86
0;041;4;65;37;58;67;76;88
0;042;1;65;10;59;72;80;88
0;042;2;77;50;73;80;85;91
0;042;3;80;58;76;82;87;93
0;042;4;78;57;73;81;87;92
0;043;1;51;21;36;53;65;81
0;043;2;59;23;49;62;73;84
0;043;3;66;42;55;65;80;86
0;043;4;69;24;65;73;80;84
0;044;1;72;34;62;76;86;94
0;044;2;74;46;67;77;85;93
0;044;3;74;47;66;78;85;93
0;044;4;76;52;68;78;86;92
0;045;1;69;46;59;70;79;89
0;045;2;73;48;64;75;84;91
0;045;3;78;52;71;81;87;94
0;045;4;79;57;72;82;88;95
0;046;1;68;40;60;70;80;87
0;046;2;72;41;65;75;83;89
0;046;3;68;39;54;70;84;92
0;046;4;78;52;67;81;87;96
0;047;1;69;43;59;70;80;89
0;047;2;75;50;68;77;85;92
0;047;3;79;53;73;82;87;93
0;047;4;81;54;76;86;88;93
0;048;1;53;11;40;57;70;84
0;048;2;64;33;54;66;77;87
0;048;3;68;38;60;71;82;90
0;048;4;71;53;63;72;77;89
0;049;1;27;0;1;21;52;74
0;049;2;48;1;32;53;65;79
0;049;3;50;0;31;58;72;83
0;049;4;54;0;40;64;73;84
0;050;1;60;6;49;66;81;91
0;050;2;44;2;22;47;64;84
0;050;3;59;1;46;67;77;89
0;050;4;62;3;51;70;79;90
0;051;1;21;0;0;20;34;53
0;051;2;32;0;7;31;48;79
0;051;3;31;0;0;23;58;82
0;051;4;55;0;57;69;69;82
0;052;1;56;2;48;63;72;84
0;052;2;65;5;54;73;85;93
0;052;3;69;15;61;74;84;92
0;052;4;65;29;56;66;77;91
0;053;1;29;1;7;22;48;74
0;053;2;46;2;15;51;71;86
0;053;3;47;3;19;52;72;88
0;053;4;64;13;55;68;79;89
0;054;1;37;10;23;36;50;69
0;054;2;46;11;28;44;61;84
0;054;3;53;11;32;53;78;90
0;054;4;46;2;31;38;70;91
0;055;1;52;1;31;57;74;90
0;055;2;71;25;62;76;86;93
0;055;3;76;41;69;81;88;95
0;055;4;70;24;62;77;85;92
0;056;1;40;0;16;38;65;77
0;056;2;66;29;51;71;81;92
0;056;3;77;27;75;83;89;93
0;056;4;63;42;50;61;80;80
0;057;1;17;0;2;7;20;71
0;057;2;49;2;16;57;77;89
0;057;3;71;8;63;79;87;93
0;057;4;72;24;66;76;84;89
0;058;1;50;9;34;50;67;87
0;058;2;60;14;44;64;79;90
0;058;3;72;16;65;79;87;93
0;058;4;74;32;66;78;87;94
0;070;1;56;20;42;58;72;84
0;070;2;58;16;44;62;75;87
0;070;3;68;40;60;69;84;91
0;070;4;59;52;52;59;66;66
0;073;1;65;31;58;68;76;86
0;073;2;67;33;60;70;78;87
0;073;3;65;5;58;72;81;91
0;073;4;50;0;27;56;74;96
0;080;1;38;0;7;34;65;88
0;080;2;58;3;38;68;82;90
0;080;3;74;30;64;77;86;92
0;080;4;80;55;78;78;90;97
0;082;1;45;0;21;49;67;87
0;082;2;64;13;51;72;83;92
0;082;3;76;41;71;81;87;94
