vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;17;17;17;17;17;17
0;001;2;12.3;4;7;13;17.5;19
0;001;3;16.6;1;15;17;21;27
0;001;4;39.9;12;16;22;50;119
0;002;1;31;31;31;31;31;31
0;002;2;17.4;1;20;21;21;24
0;002;3;24.5;7;18;20;27;45
0;002;4;43.7;7.5;24.5;33;56;103.5
0;003;1;13;2;3;12;22;31
0;003;2;17.6;3;13;18;22.5;33
0;003;3;23.5;12;18;21;26;40
0;003;4;31.2;15;20;26;37;66
0;004;1;10.8;1;3.5;9;13;52
0;004;2;18.6;2;9;13;26;57
0;004;3;35.8;5;17;29;45;88
0;004;4;65.7;18;36;55;84;152
0;005;1;13.6;2;9;15;18;24
0;005;2;19.4;5;13;17;24;40
0;005;3;28.3;6;14;20;31;87
0;005;4;47.4;11;23;35;60;119
0;020;1;8.8;2;5;7;11;19
0;020;2;15.1;3;7;11;19;47
0;020;3;20;1;5.5;13;25.5;54
0;020;4;32.8;3;12;24;43;90
0;021;1;10.1;3;6;8;12;22
0;021;2;12.7;3;6;10;15;31
0;021;3;20.9;3;9;16;26;55
0;021;4;37.1;3;13;26;47;112
0;022;1;7.8;2;5;7;9;17
0;022;2;11.7;3;6;8;14;34
0;022;3;23.2;1;6;15;32;68
0;022;4;30.9;2;7;19;41;93
0;023;1;5.4;1;2;4;6;13
0;023;2;11.8;2;4;8;12;33
0;023;3;29.7;5;11;18;37;97
0;023;4;45.3;6;16;37;52;124
0;024;1;4.2;2;3;4;5;7.5
0;024;2;6.2;2;4;5;7;14
0;024;3;18.2;3;5;10;19;64
0;024;4;41.1;7;15;28;45;130
0;025;1;2.5;1;1;2;2;6
0;025;2;4.3;1;2;2;4.5;13
0;025;3;14.7;1;2;5.5;13.5;73
0;025;4;38.3;1;6;30;55;108
0;026;1;4.1;1;2;3;4;11
0;026;2;9.8;2;3;6;13;32
0;026;3;27.7;3;11.5;18;32.5;93
0;026;4;51.9;10;25;39.5;65;139
0;040;1;3.8;1;1;2;5;10
0;040;2;10.4;1;2.5;5;10;39
0;040;3;17.9;2;6;12;24;62
0;040;4;23.7;2;10;17;30;66
0;041;1;5.9;1;2;4;7;14
0;041;2;10;2;4;7;12;28
0;041;3;19;3;8;14;23.5;49
0;041;4;26.2;3;11;20;34;66
0;042;1;10.8;1;3;6;13;36
0;042;2;16.3;2;6;12;20;45
0;042;3;24.8;5;11;19;31;66
0;042;4;40;8;19;32;53;93
0;043;1;4.4;1;2;4;5;11
0;043;2;7.6;2;4;5;9;20
0;043;3;15.8;1;5;11;18;47
0;043;4;25.1;5;11;19;27;72
0;044;1;7.8;1;1;5;10;23
0;044;2;13.6;1;3;9;17;44
0;044;3;14.9;1;2;8;17;58
0;044;4;28;1;6;21;40;83
0;045;1;7.4;1;4;6;9;17
0;045;2;14;3;6;9;15;41
0;045;3;24.3;3;9;16;28;80
0;045;4;32.7;3;12;24;42;95
0;046;1;5.5;1;2;3;6;14
0;046;2;10.1;1;4;7;12;27
0;046;3;18.5;2;8;13;22;52
0;046;4;27.9;2;11;21;35;81
0;047;1;5;1;2;4;6;11
0;047;2;8.2;2;4;6;10;20
0;047;3;14.8;3;7;11;18;41
0;047;4;25.9;3;11;21;34;60
0;048;1;3.9;1;1;3;5;11
0;048;2;8.2;2;4;6;10;19
0;048;3;9.7;1;3;6;12;28
0;048;4;30.6;6;12;21;40;86
0;049;1;9.2;2;7;9;11;17
0;049;2;12.5;2;5;10;15;32
0;049;3;19.7;2;8;13;21;53
0;049;4;28.1;2;10;19.5;30;99
0;050;1;7.8;1;3;6;10;20
0;050;2;10.2;1;3;7;12;30
0;050;3;17.1;3;8;12;20;49
0;050;4;33;7;15;27.5;42;77
0;051;1;3.9;1;2;3;5;8
0;051;2;6.2;2;3;5;9;14
0;051;3;7.5;2;4;5;8;25
0;051;4;18.7;3;9;11.5;19.5;68
0;052;1;3;1;1;2;4;8
0;052;2;7.1;1;2;5;8;19
0;052;3;13.4;1;5;9;16;38
0;052;4;18.8;1;3;9;25;68
0;053;1;2.9;1;1;2;3;8
0;053;2;5.9;1;2;4;7;16
0;053;3;9.6;1;3;6;12;30
0;053;4;24.6;2;10;17;31;67
0;054;1;2.7;1;1;2;3;7
0;054;2;4.9;1;2;4;6;13
0;054;3;8.3;1;3;5.5;9;23
0;054;4;22;6;7;19;23;58
0;055;1;5.5;1;2;4;7;14
0;055;2;11.2;1;4;9;14;28
0;055;3;15.7;1;3;13;21.5;45
0;055;4;26.7;1;10;22;33;67
0;056;1;3.4;1;1;2;4;9
0;056;2;7.5;1;3;6;10;19
0;056;3;17.6;1;6;13;20;49
0;056;4;29.8;1;9;23;40;89
0;057;1;1.5;1;1;1;2;3
0;057;2;3.8;1;1;2;4;12
0;057;3;11.5;1;3;7;13;38
0;057;4;20.3;1;7;10;31;77
0;058;1;1.6;1;1;1;1;3
0;058;2;3.9;1;1;1;3;16
0;058;3;13.9;1;3;10;18;41
0;058;4;31.8;2;14;24;41;89
0;070;1;3.3;1;2;3;4;7
0;070;2;4.3;1;2;3;6;12
0;070;3;8.7;1;3;6;14;21
0;070;4;28.3;15;19.5;26;37;46
0;071;1;2.5;1;2;2;3;4
0;071;2;3.2;1;2;2;4;7
0;071;3;8.1;2;2;4;8;29
0;071;4;23.2;8;10;18;33;48
0;072;1;2;1;1;2;2;4
0;072;2;3.4;1;2;2;3;11
0;072;3;9.9;1;2;3.5;12.5;37.5
0;072;4;15.4;3;5;18;24;27
0;073;1;1.7;1;1;2;2;3
0;073;2;2.2;1;1;2;2;4
0;073;3;5.4;1;1;2;3;17
0;073;4;12.9;1;2;9;14;52
0;080;1;4.8;2;3;4;6;10
0;080;2;7;2;4;5.5;8;18
0;080;3;12.6;1;5;9;19;42
0;080;4;15;15;15;15;15;15
0;081;1;3.6;1;2;3;4;8
0;081;2;5.5;1;3;4;7;13
0;081;3;11.7;2;4;7;11;41
0;081;4;11;2;5;12;15;21
0;082;1;3.9;1;1;2;5;10
0;082;2;7;1;3;5;8;18
0;082;3;13.2;2;5;9;15;35
0;082;4;23.7;4;14.5;20;31;53
0;090;1;2.2;1;1;2;2;4
0;090;2;12.6;2;3;12;17;27
0;090;3;22;12;16;19.5;26;41
0;090;4;39.5;10;20;26;47;110
0;091;1;3.7;2;3;3;4;7
0;091;2;7.4;3;4;5;8;18
0;091;3;11.5;3;7;10;14;25
0;091;4;22.6;7;12;16.5;29;58
0;092;1;2.5;1;2;2;3;5
0;092;2;4.3;1;2;3;5;11
0;092;3;9.3;2;4;7;12;23
0;092;4;19;2;5.5;15;29.5;50
0;093;1;2.1;1;1;2;2;4
0;093;2;3.3;1;2;2;3;9
0;093;3;8.2;1;2;6.5;12;21
0;093;4;28.3;4;6;21;45;78
0;094;1;2.5;1;1;2;3;6
0;094;2;4.6;1;2;3;5;15
0;094;3;11.4;1;3;7;13;31
0;094;4;29.4;3;6;19;43;80
0;095;1;2.8;1;2;2;4;6
0;095;2;3.2;1;2;3;4;6
0;095;3;4.5;4;4;4;5;6
0;095;4;6;6;6;6;6;6
0;096;1;2.9;1;2;3;4;5
0;096;2;3.9;2;3;4;5;6
0;096;3;7;2;3;4;6;30
0;096;4;36;23;23;36;49;49
0;097;1;1.9;1;1;2;2;4
0;097;2;2.6;1;2;2;3;7
0;097;3;3.9;1;2;3;5;9
0;097;4;15.8;3;6;12;25;37
0;098;1;2.1;1;1;2;3;4
0;098;2;3.4;1;2;2;4;8
0;098;3;9.2;1;2;5;10;29
0;098;4;29.5;1;10;22;41;85
0;110;1;3.4;1;2;2;3.5;8
0;110;2;6.3;1;2;3;6;17
0;110;3;12.2;2;4;8;15;36
0;110;4;29.6;5;13;22;40;82
0;111;1;4;1;2;3;5;9
0;111;2;7.3;1;3;5;9;18
0;111;3;12.8;3;6;9;16;33
0;111;4;28.9;2;14;18;35;91
0;112;1;2.7;1;1;2;4;6
0;112;2;3.9;1;2;3;5;9
0;112;3;7.1;1;3;5.5;9;14
0;112;4;16.6;1;5;10.5;22;43
0;113;1;3;1;2;3;4;6
0;113;2;4.2;1;2;3;5;10
0;113;3;7.5;1;3;5;8;19
0;113;4;16.9;3;6;11.5;20;45
0;114;1;2.7;1;1;2;3;6
0;114;2;4.5;1;2;3;5;13
0;114;3;9.3;1;3.5;6;10.5;29
0;114;4;14.8;2;5;12;23;38
0;115;1;2.5;1;1;2;3;6
0;115;2;2.2;1;1;1;2;7
0;115;3;7.7;1;2;5;9;23
0;115;4;16.8;1;4.5;10;20.5;57
0;120;1;9.5;2;8;9;11;16
0;120;2;12.5;7;9;11;14;21
0;120;3;17.4;8;11;14;20;34
0;120;4;25.9;7;14;19;30;65
0;121;1;5.4;1;2;4;7;15
0;121;2;10.1;2;4;8;13;25
0;121;3;18.4;3;10;16;24;41
0;121;4;29.7;6;16;25;38.5;65
0;122;1;5;1;2;3;5;14
0;122;2;11.3;2;4;8;14;34
0;122;3;20.5;2;8;14;23;65
0;122;4;38.9;6;16;29;48;113
0;130;1;9;2;4.5;7;13.5;20
0;130;2;12.8;3;6.5;10.5;19;31
0;130;3;19;4;11;16;23;42
0;130;4;24.8;5;12;20;31;62
0;131;1;5.8;1;3;4;8;15
0;131;2;8.1;1;3;6;13;16
0;131;3;8.1;2;2;8;12;17
0;131;4;15.9;4;10;14;17.5;36
0;132;1;8.3;1;5;9.5;11;15
0;132;2;6;1;2;4;9;19
0;132;3;10.7;1;5;8;12;37
0;132;4;9.9;1;6;7.5;14;22
0;133;1;8.1;1;4;7;10.5;19.5
0;133;2;6.8;1;1;4;9;19
0;133;3;12.3;1;5;10;16;32
0;133;4;18.5;1;7;15;24;53
0;134;1;7.1;1;5;7;9;13
0;134;2;10;3;7;9;12;20
0;134;3;14.5;3;8;12;17;34
0;134;4;20.2;1;8;16;27;57
0;135;1;3.6;1;1;2;4;10
0;135;2;9.1;1;3;6;11;26
0;135;3;17.4;3;8;14;22;48
0;135;4;34.7;2;12;24.5;50;121
0;136;1;4;1;2;2;4;12
0;136;2;6.8;1;2;4;8;21
0;136;3;12.1;1;4;9;16;34
0;136;4;22.6;2;10;18;29;60
0;137;1;8.6;2;4;6;9;24.5
0;137;2;12.2;2;7;10;15;29
0;137;3;16.6;3;9;14;20;37
0;137;4;22.4;3;11;18;30;54
0;138;1;5.3;2;4;5;6;10
0;138;2;6.7;3;4;6;8;13
0;138;3;7.9;3;5;7;9;18
0;138;4;9.3;2;5;8;13;19
0;139;1;5.1;2;3;5;6;10
0;139;2;8.9;3;5;7;11;20
0;139;3;13.8;3;7;11;17;32
0;139;4;19.6;2;9;15;25;50
0;140;1;6.7;1;3;6;9;15
0;140;2;9.9;2;6;9;12;21
0;140;3;13.9;3;8;11;17;32
0;140;4;23.1;4;11;18;29;59
0;141;1;4.2;1;2;4;5;9
0;141;2;6.3;2;4;5;8;13
0;141;3;8.4;2;4;7;10;19
0;141;4;13.6;1;5;10;17;42
0;142;1;4.5;1;2;4;6;11
