vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;335;335.11;335.11;335.11;335.11;335.11
0;001;2;1;710;710.18;710.18;710.18;710.18;710.18
0;001;3;28;22078;434.4;568.36;700.25;877.68;1223.36
0;001;4;143;216087;552.86;788.35;1112.37;1902.77;3159.03
0;002;2;1;1166;1166.18;1166.18;1166.18;1166.18;1166.18
0;002;3;15;13295;288.39;726.17;875.46;1116.37;1412.96
0;002;4;123;237738;681.31;976.93;1233.72;2028.8;6080.31
0;003;1;43;8376;2.8;19.07;67.39;366.69;700.35
0;003;2;71;24664;0;57.18;358.82;502.7;858.03
0;003;3;182;90058;198.08;312.31;439.89;611.01;989.25
0;003;4;396;362076;237.52;488.13;688.58;1048.78;2358.95
0;004;1;5;2228;47.03;90.06;134.16;978.18;978.83
0;004;2;45;15331;2.8;43.97;165.72;473.92;1078.06
0;004;3;164;120941;47.25;180.12;566.3;1065.91;1921.19
0;004;4;2130;3537232;341.06;772.8;1300.73;2080.04;4230.22
0;005;1;54;4154;0;15.91;58.14;84.71;209.19
0;005;2;135;14567;0;36.91;84.56;139.63;304.67
0;005;3;129;21232;23.35;78.4;118.74;208.16;441.43
0;005;4;184;122895;84.47;223.45;442.34;755.95;2052.6
0;020;1;108;5321;0;17.11;32.41;53.72;167.23
0;020;2;169;16269;4.55;36.76;73.58;125.31;235.63
0;020;3;164;28242;18.25;60.55;131.41;237.33;434.19
0;020;4;240;122139;102.41;207.02;365.1;673.88;1360.8
0;021;1;1100;61953;0;20.34;41.66;79.67;142.74
0;021;2;1482;124375;8.11;36;68.14;113.34;199.07
0;021;3;838;136862;31.43;68.83;117.38;195.38;465.27
0;021;4;799;391834;78.91;184.22;335.2;617.97;1433.19
0;022;1;148;3701;0;4.06;9.44;25.53;58.74
0;022;2;293;11183;0;10.15;22.34;45.07;116.88
0;022;3;116;17812;6.47;34.42;87.25;152.53;634.54
0;022;4;94;53527;45.17;185.85;342.52;784.74;1799.06
0;023;1;586;6364;0;0;4.51;15.02;40.13
0;023;2;342;11972;0;6.23;16.63;46.24;129.27
0;023;3;187;18200;6.26;29.59;65.85;139.4;272.13
0;023;4;56;19115;66.86;148.13;281.54;438.95;907.73
0;024;1;1052;28543;0;9.04;19.87;37.01;77.03
0;024;2;2356;102942;5.6;17.24;34.57;59.43;106.18
0;024;3;715;62796;12.38;31.91;60.3;108.57;240.66
0;024;4;100;34786;36.34;114.96;231.33;464.03;1018.77
0;025;1;2402;10097;0;0;0;2.8;23.68
0;025;2;255;3237;0;0;2.1;12.87;54.76
0;025;3;54;2315;0;8.76;26.94;44.29;165.94
0;025;4;13;1594;0;12.05;87.3;205.89;377.12
0;026;1;689;11952;0;0;9.27;22.69;66.31
0;026;2;561;21214;0;8.02;23.55;51.75;116.11
0;026;3;338;35857;4.69;39.91;72.77;135.43;317.22
0;026;4;114;30400;36.63;111.97;200.9;337.45;704.46
0;040;1;159;2923;0;0;11.23;24.72;81.96
0;040;2;200;6243;0;2.72;20.94;44.15;107.78
0;040;3;146;10395;0;16.27;52.49;103.75;204.44
0;040;4;52;8124;2.15;43.35;93.46;220.22;540.84
0;041;1;339;7319;0;2.5;15.49;28.51;66.76
0;041;2;1301;44469;0;12.34;24.88;44;98.48
0;041;3;1059;59237;0;19.75;39.86;74.87;160.33
0;041;4;257;28728;8.78;30.34;62.7;140.93;378.21
0;042;1;2029;54296;0;4.02;22.25;38.1;76.13
0;042;2;5824;259668;0;22.48;37.31;57.87;108.05
0;042;3;3379;255166;15.08;39.27;61.74;96.15;180.45
0;042;4;529;79326;26.3;68.3;111.42;182;420.72
0;043;1;1173;44036;0;9.41;27.11;56.06;108.66
0;043;2;763;32042;0;15.68;30.64;55.21;121.92
0;043;3;206;12104;2.8;21.64;39.47;72.2;171.52
0;043;4;29;4711;13.51;54.64;66.8;150.3;428.49
0;044;1;337;11054;0;13.85;24.33;44.9;93.54
0;044;2;947;44470;0;18.99;34.02;62.15;123.72
0;044;3;1239;91232;0;21.84;50.49;95.4;219.22
0;044;4;583;122095;16.11;65.43;126.52;241;638.38
0;045;1;884;30556;0;18.76;29.3;44.35;81.23
0;045;2;6886;326469;6.3;23.67;39;60.88;115.15
0;045;3;4004;317126;12.9;36.32;62.92;99.96;200.92
0;045;4;2092;358659;27.07;62.61;113.81;200.23;490.9
0;046;1;363;8950;0;9.48;21.48;35.23;62.54
0;046;2;1506;61583;1.26;19.53;34.34;53.85;100.04
0;046;3;659;46528;10.78;35.26;60.24;89.14;165.55
0;046;4;194;30083;25.4;54.01;101.97;183.22;424.04
0;047;1;1267;36530;0;15.4;25.37;38.48;66.13
0;047;2;4665;181043;2.24;20.82;33.72;51.48;88.41
0;047;3;1490;95333;11.09;32.15;53.38;79.55;155.26
0;047;4;136;21389;22.06;63.02;108.22;186.51;443.9
0;048;1;1349;31570;0;0;15.25;35.05;79.31
0;048;2;2660;128709;1.44;25.97;41.79;63.2;114.57
0;048;3;2265;105065;0;12.38;37.49;67.71;128.73
0;048;4;134;26847;6.96;40.01;119.2;230.52;732.35
0;049;1;112;5779;0;22.16;42.12;70.72;141.25
0;049;2;359;26398;0;26.67;63.05;101.6;189.98
0;049;3;142;18844;30.54;70.55;110.49;170.18;311.98
0;049;4;150;44909;44.93;114.82;217.98;387.76;812.39
0;050;1;213;8141;0;14.85;29.64;49.05;102.23
0;050;2;289;19093;1.08;24.18;53.15;94.94;181.6
0;050;3;108;14973;11.59;62.94;108.64;174.34;372.25
0;050;4;62;21515;53.17;151.33;290.39;409.37;903.21
0;051;1;623;25038;0;21.73;34.53;53.61;93.52
0;051;2;254;17764;9.1;31.37;55.57;89.95;177.11
0;051;3;34;5353;3.22;30.99;67.35;176.63;533.57
0;051;4;18;7457;24.49;56.33;196.5;827.5;1680.72
0;052;1;615;14463;0;0;18.2;31.44;68.35
0;052;2;566;25722;0;19.2;34.87;58.19;124.2
0;052;3;619;50196;2.07;33.06;59.36;108.5;224.18
0;052;4;285;70889;29.49;89.43;175.32;305.41;765.69
0;053;1;6327;133211;0;0;16.25;28.45;64.9
0;053;2;4760;181462;0;14.48;28.21;50.41;109.27
0;053;3;2722;162280;0;13.39;37.7;77.73;197.62
