vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;05;160;1;A;A02BA;1;2.96
0;05;160;1;A;A02BC;2;1.4
0;05;160;1;A;A03FA;1;0.44
0;05;160;1;A;A04AA;4;14.56
0;05;160;1;B;B01AB;8;31.96
0;05;160;1;B;B01AC;3;0.88
0;05;160;1;B;B05AA;1;26.52
0;05;160;1;B;B05BA;5;10.84
0;05;160;1;B;B05BB;9;101.12
0;05;160;1;B;B05XA;1;3.36
0;05;160;1;C;C02AC;1;0.44
0;05;160;1;C;C03DA;1;0.08
0;05;160;1;C;C10AA;1;0.2
0;05;160;1;H;H02AB;1;0.88
0;05;160;1;J;J01DB;8;44.76
0;05;160;1;M;M01AB;1;1.2
0;05;160;1;M;M03AC;6;20.4
0;05;160;1;N;N01AB;6;99.16
0;05;160;1;N;N01AH;7;11.76
0;05;160;1;N;N01AX;8;49.08
0;05;160;1;N;N02AX;1;0.6
0;05;160;1;N;N02BA;2;0.88
0;05;160;1;N;N02BE;7;29.72
0;05;160;1;N;N05CD;4;2.88
0;05;160;1;R;R03DC;1;2.12
0;05;160;1;V;V08AB;7;423.48
0;05;160;2;A;A02BA;2;2.44
0;05;160;2;A;A02BC;5;34.8
0;05;160;2;A;A03FA;1;1.48
0;05;160;2;A;A04AA;4;19.64
0;05;160;2;A;A10AB;1;204.4
0;05;160;2;A;A10BA;1;0.04
0;05;160;2;B;B01AA;1;0.36
0;05;160;2;B;B01AB;11;346.32
0;05;160;2;B;B01AC;2;0.16
0;05;160;2;B;B02AA;6;18.72
0;05;160;2;B;B02BC;3;375.15
0;05;160;2;B;B05AA;7;351.84
0;05;160;2;B;B05BA;7;189.56
0;05;160;2;B;B05BB;11;505.04
0;05;160;2;B;B05BC;4;18.4
0;05;160;2;B;B05CB;1;6.03
0;05;160;2;B;B05XA;4;13.44
0;05;160;2;C;C01BD;1;3.36
0;05;160;2;C;C01CA;3;11.4
0;05;160;2;C;C01CE;2;95.04
0;05;160;2;C;C01DA;1;1.32
0;05;160;2;C;C02AC;4;2.64
0;05;160;2;C;C03CA;5;12.04
0;05;160;2;C;C03DA;5;1.88
0;05;160;2;C;C07AB;3;2.48
0;05;160;2;C;C08CA;1;0.08
0;05;160;2;C;C09AA;2;1.88
0;05;160;2;C;C09BB;1;2.32
0;05;160;2;H;H02AB;3;121.84
0;05;160;2;J;J01CF;1;1604.84
0;05;160;2;J;J01CR;1;69.36
0;05;160;2;J;J01DB;9;58.4
0;05;160;2;J;J01FF;1;9.8
0;05;160;2;J;J01MA;1;1
0;05;160;2;J;J01XA;1;69.36
0;05;160;2;J;J04AB;1;68.44
0;05;160;2;M;M01AB;2;0.88
0;05;160;2;M;M03AC;11;51.84
0;05;160;2;N;N01AB;11;302.76
0;05;160;2;N;N01AH;10;23.32
0;05;160;2;N;N01AX;10;101.76
0;05;160;2;N;N02AA;1;7.16
0;05;160;2;N;N02AB;1;20.48
0;05;160;2;N;N02AC;1;10.28
0;05;160;2;N;N02AX;2;2.96
0;05;160;2;N;N02BA;1;0.44
0;05;160;2;N;N02BE;9;71.48
0;05;160;2;N;N03AX;1;1.84
0;05;160;2;N;N05CD;8;9.88
0;05;160;2;N;N05CM;3;120.2
0;05;160;2;P;P01AB;1;0.2
0;05;160;2;R;R03AC;1;1.72
0;05;160;2;R;R03BB;1;0.24
0;05;160;2;V;V07AB;3;7.04
0;05;160;2;V;V08AB;6;383.64
0;05;160;2;V;V08CA;1;98.96
0;05;160;3;A;A01AB;1;2.88
0;05;160;3;A;A02BA;20;51.96
0;05;160;3;A;A02BC;14;109.84
0;05;160;3;A;A03FA;9;13.96
0;05;160;3;A;A04AA;5;19.44
0;05;160;3;A;A10AB;14;100.24
0;05;160;3;A;A10AC;1;9.56
0;05;160;3;A;A10BA;1;0.44
0;05;160;3;A;A10BH;1;33.24
0;05;160;3;A;A10BX;1;1.64
0;05;160;3;B;B01AA;8;3.28
0;05;160;3;B;B01AB;39;852.64
0;05;160;3;B;B01AC;11;541.64
0;05;160;3;B;B01AF;1;17.52
0;05;160;3;B;B02AA;33;188.24
0;05;160;3;B;B02BC;17;4555.2
0;05;160;3;B;B02BD;3;4153.66
0;05;160;3;B;B05AA;32;4471.18
0;05;160;3;B;B05BA;37;752.8
0;05;160;3;B;B05BB;39;1905.92
0;05;160;3;B;B05BC;29;142.6
0;05;160;3;B;B05CB;12;138.69
0;05;160;3;B;B05XA;32;218.2
0;05;160;3;C;C01AA;4;5.2
0;05;160;3;C;C01BD;7;27.8
0;05;160;3;C;C01CA;15;83.6
0;05;160;3;C;C01CE;25;1710.56
0;05;160;3;C;C01DA;1;2.64
0;05;160;3;C;C01EB;2;14.56
0;05;160;3;C;C02AC;4;4.4
0;05;160;3;C;C02CA;1;4
0;05;160;3;C;C03CA;35;138.52
0;05;160;3;C;C03DA;20;15.24
0;05;160;3;C;C07AA;1;0.6
0;05;160;3;C;C07AB;10;5
0;05;160;3;C;C07AG;1;13.04
0;05;160;3;C;C08CA;6;39.68
0;05;160;3;C;C09AA;9;3.4
0;05;160;3;C;C09BA;1;3.36
0;05;160;3;C;C09DA;1;2.76
0;05;160;3;C;C10AA;6;9.08
0;05;160;3;D;D07AB;1;3.8
0;05;160;3;D;D07AC;1;7.72
0;05;160;3;H;H01BA;2;17.9
0;05;160;3;H;H02AB;23;366.48
0;05;160;3;J;J01CA;3;246.32
0;05;160;3;J;J01CF;3;670.68
0;05;160;3;J;J01CR;7;363.44
0;05;160;3;J;J01DB;37;311.6
0;05;160;3;J;J01DC;1;1.92
0;05;160;3;J;J01DD;2;32.4
0;05;160;3;J;J01DH;1;41.4
0;05;160;3;J;J01GB;1;72.4
0;05;160;3;J;J01MA;1;2.96
0;05;160;3;J;J01XA;3;117.12
0;05;160;3;J;J01XE;1;1.04
0;05;160;3;J;J02AC;1;25.64
0;05;160;3;J;J04AB;3;5.88
0;05;160;3;J;J06BB;1;839.39
0;05;160;3;J;J07BK;1;39.2
0;05;160;3;L;L04AD;1;0.96
0;05;160;3;M;M01AB;5;4.72
0;05;160;3;M;M01AE;1;0.32
0;05;160;3;M;M03AC;32;289.32
0;05;160;3;N;N01AB;35;1095.08
0;05;160;3;N;N01AH;35;257.76
0;05;160;3;N;N01AX;32;552.8
0;05;160;3;N;N02AA;1;1.2
0;05;160;3;N;N02AX;19;39.92
0;05;160;3;N;N02BA;7;9.88
0;05;160;3;N;N02BE;37;407.52
0;05;160;3;N;N03AG;2;21
0;05;160;3;N;N03AX;1;13.68
0;05;160;3;N;N05AD;1;2.36
0;05;160;3;N;N05CD;27;102.48
0;05;160;3;N;N05CM;6;566.68
0;05;160;3;N;N06AA;1;1.04
0;05;160;3;R;R03AC;3;5.16
0;05;160;3;R;R03AK;1;31.96
0;05;160;3;R;R03AL;2;17.12
0;05;160;3;R;R03BA;1;13.52
0;05;160;3;R;R06AE;2;0.64
0;05;160;3;S;S01AE;1;1.84
0;05;160;3;S;S01EC;1;3.16
0;05;160;3;S;S03CA;2;5.88
0;05;160;3;V;V03AB;1;82.68
0;05;160;3;V;V07AB;17;56.2
0;05;160;3;V;V08AA;1;5.6
0;05;160;3;V;V08AB;11;590.08
0;05;160;4;A;A02BA;12;71.44
0;05;160;4;A;A02BC;9;170.08
0;05;160;4;A;A03FA;5;5.72
0;05;160;4;A;A04AA;4;13.84
0;05;160;4;A;A10AB;10;100.04
0;05;160;4;A;A10BA;1;0.84
0;05;160;4;A;A10BH;1;26.24
0;05;160;4;B;B01AA;4;2.04
0;05;160;4;B;B01AB;17;682.4
0;05;160;4;B;B01AC;6;1.72
0;05;160;4;B;B01AD;2;118.72
0;05;160;4;B;B01AE;1;12.52
0;05;160;4;B;B02AA;15;49.92
0;05;160;4;B;B02BC;11;2171.79
0;05;160;4;B;B02BD;2;890.07
0;05;160;4;B;B05AA;15;6503.52
0;05;160;4;B;B05BA;18;3587.72
0;05;160;4;B;B05BB;18;1319.08
0;05;160;4;B;B05BC;11;50.6
0;05;160;4;B;B05CB;8;54.27
0;05;160;4;B;B05XA;16;119.08
0;05;160;4;C;C01AA;2;2.48
0;05;160;4;C;C01BC;1;3.6
0;05;160;4;C;C01BD;4;8.68
0;05;160;4;C;C01CA;7;64.56
0;05;160;4;C;C01CE;15;1298.68
0;05;160;4;C;C01DA;2;3.96
0;05;160;4;C;C01DX;1;5.28
0;05;160;4;C;C01EB;1;10.92
0;05;160;4;C;C02AC;1;0.44
0;05;160;4;C;C02CA;1;8
0;05;160;4;C;C03BA;1;0.2
0;05;160;4;C;C03CA;17;165.36
0;05;160;4;C;C03DA;9;12.72
0;05;160;4;C;C07AB;4;2.92
0;05;160;4;C;C07AG;1;0.2
0;05;160;4;C;C08CA;3;40.16
0;05;160;4;C;C09AA;4;0.8
0;05;160;4;C;C10AA;3;5
0;05;160;4;D;D01AC;1;1.68
0;05;160;4;D;D07AC;1;7.72
0;05;160;4;G;G01AF;1;5.72
0;05;160;4;H;H02AB;8;227.8
0;05;160;4;J;J01CA;3;53
0;05;160;4;J;J01CE;1;34.68
0;05;160;4;J;J01CF;3;113.16
0;05;160;4;J;J01CR;9;440.16
0;05;160;4;J;J01DB;15;123.6
0;05;160;4;J;J01DC;1;11.36
0;05;160;4;J;J01DD;6;247.08
0;05;160;4;J;J01DE;1;170.36
0;05;160;4;J;J01DH;2;138.16
0;05;160;4;J;J01FA;3;215.36
0;05;160;4;J;J01GB;1;1.56
0;05;160;4;J;J01MA;1;2.96
0;05;160;4;J;J01XA;7;715.88
0;05;160;4;J;J02AC;2;37.28
0;05;160;4;J;J04AB;1;1.96
0;05;160;4;J;J06BA;1;666.37
0;05;160;4;J;J06BB;1;839.39
0;05;160;4;J;J07BB;1;5.84
0;05;160;4;M;M01AB;4;3.76
0;05;160;4;M;M03AC;18;199.64
0;05;160;4;N;N01AB;16;661.16
0;05;160;4;N;N01AH;17;121.92
0;05;160;4;N;N01AX;18;331.48
0;05;160;4;N;N02AA;1;0.92
0;05;160;4;N;N02AC;2;2.2
0;05;160;4;N;N02AX;6;17.32
0;05;160;4;N;N02BA;7;25.36
0;05;160;4;N;N02BE;16;356.28
0;05;160;4;N;N03AX;1;151.68
0;05;160;4;N;N05AX;1;2.32
0;05;160;4;N;N05CD;18;194.08
0;05;160;4;N;N05CM;5;841.44
0;05;160;4;N;N06AX;1;1.64
0;05;160;4;R;R03AC;2;10.2
0;05;160;4;R;R03AL;1;3.6
0;05;160;4;R;R03BA;3;92.52
0;05;160;4;R;R03BB;2;9.12
0;05;160;4;R;R06AE;2;1.2
0;05;160;4;R;R07AX;4;795.91
0;05;160;4;V;V07AB;13;98
0;05;160;4;V;V08AB;8;356.64
0;05;160;4;V;V08CA;1;49.48
0;05;161;1;A;A02BA;47;52.72
0;05;161;1;A;A02BC;331;403.88
0;05;161;1;A;A03FA;162;114.44
0;05;161;1;A;A04AA;52;201.12
0;05;161;1;A;A05AA;2;3.16
0;05;161;1;A;A06AD;1;4.12
0;05;161;1;A;A07EC;3;1.08
0;05;161;1;A;A09AA;1;3.92
0;05;161;1;A;A10AB;52;268.88
