vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;-p;001;1;A;A02BA;2;30.04
0;-p;001;1;A;A02BC;1;188.55
0;-p;001;1;A;A03FA;2;16.48
0;-p;001;1;A;A05AA;1;28.59
0;-p;001;1;A;A07AA;1;3.64
0;-p;001;1;A;A10AB;1;91.03
0;-p;001;1;A;A10AC;1;15.17
0;-p;001;1;A;A10AD;1;15.17
0;-p;001;1;A;A10BB;1;8.41
0;-p;001;1;B;B01AB;2;106.92
0;-p;001;1;B;B02AB;2;145.84
0;-p;001;1;B;B02BD;1;12261.26
0;-p;001;1;B;B05AA;2;452.35
0;-p;001;1;B;B05BA;2;161.71
0;-p;001;1;B;B05BB;2;353.11
0;-p;001;1;B;B05BC;2;10.02
0;-p;001;1;C;C01CA;2;22.03
0;-p;001;1;C;C02CA;1;25.7
0;-p;001;1;C;C08CA;1;31.58
0;-p;001;1;C;C09AA;1;5.65
0;-p;001;1;D;D01AC;1;2.03
0;-p;001;1;H;H02AB;2;377.51
0;-p;001;1;J;J05AB;1;647.28
0;-p;001;1;L;L04AA;2;1300.17
0;-p;001;1;M;M01AB;1;3.42
0;-p;001;1;M;M03AB;1;1.16
0;-p;001;1;M;M03AC;2;184.26
0;-p;001;1;N;N01AB;2;262.15
0;-p;001;1;N;N01AH;2;152.31
0;-p;001;1;N;N01AX;2;356.47
0;-p;001;1;N;N02AC;2;5.57
0;-p;001;1;N;N02AX;2;6.7
0;-p;001;1;N;N02BE;2;46.5
0;-p;001;1;N;N05CD;2;1.64
0;-p;001;1;V;V03AE;2;17.87
0;-p;001;1;V;V03AK;1;138.57
0;-p;001;1;V;V08AA;1;2.33
0;-p;001;1;V;V08AB;1;185.92
0;-p;001;2;A;A01AB;6;35.84
0;-p;001;2;A;A02BA;19;438.28
0;-p;001;2;A;A02BC;5;133.28
0;-p;001;2;A;A02BX;3;19.12
0;-p;001;2;A;A03BB;5;3.37
0;-p;001;2;A;A03FA;13;50.18
0;-p;001;2;A;A05AA;8;118.98
0;-p;001;2;A;A06AD;2;27.91
0;-p;001;2;A;A07AA;18;82.71
0;-p;001;2;A;A07DA;2;5.63
0;-p;001;2;A;A10AB;10;155.55
0;-p;001;2;A;A10AD;2;7.5
0;-p;001;2;A;A10BA;2;2.83
0;-p;001;2;B;B01AA;1;0.3
0;-p;001;2;B;B01AB;22;1137.48
0;-p;001;2;B;B02AA;1;0.25
0;-p;001;2;B;B02AB;16;2486.46
0;-p;001;2;B;B02BB;3;432.5
0;-p;001;2;B;B02BD;1;1402.31
0;-p;001;2;B;B05AA;23;9819.4
0;-p;001;2;B;B05BA;22;1967.19
0;-p;001;2;B;B05BB;24;2749.77
0;-p;001;2;B;B05BC;14;74.43
0;-p;001;2;B;B05CB;3;57.87
0;-p;001;2;B;B05XA;6;63.58
0;-p;001;2;C;C01BD;1;9.15
0;-p;001;2;C;C01CA;11;73.47
0;-p;001;2;C;C01EA;1;171.64
0;-p;001;2;C;C02AC;3;2.35
0;-p;001;2;C;C02CA;1;30.83
0;-p;001;2;C;C03CA;21;215.21
0;-p;001;2;C;C03DA;7;33.79
0;-p;001;2;C;C07AB;2;3.46
0;-p;001;2;C;C08CA;7;298.04
0;-p;001;2;D;D03AX;1;19.61
0;-p;001;2;G;G01AA;1;5.05
0;-p;001;2;G;G01AF;2;11.7
0;-p;001;2;G;G04BD;1;0.89
0;-p;001;2;H;H01BA;2;32.9
0;-p;001;2;H;H01CB;1;131.06
0;-p;001;2;H;H02AB;22;2452.32
0;-p;001;2;J;J01CA;13;436.84
0;-p;001;2;J;J01CE;1;0.12
0;-p;001;2;J;J01CF;1;8.75
0;-p;001;2;J;J01DA;13;1754.48
0;-p;001;2;J;J01EE;9;11.74
0;-p;001;2;J;J01FF;4;40.42
0;-p;001;2;J;J01GB;13;124.77
