vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;1363531;2993.31;5037.1;6757.38;9674.29;22264.9
0;002;1189042;1695.34;7514.64;9714.23;13790.84;25344.44
0;003;4635434;878.73;5052.81;7183.95;9738.6;19073.55
0;004;26668934;2804.87;6899.92;11921.74;19451.04;39011.5
0;005;3722717;1626.45;3971.45;6556.88;10644.5;23825.84
0;020;3219744;357.46;1531.71;3152.96;6647.24;17483.21
0;021;19802873;713.44;2085.73;3591.43;5978.3;15208.07
0;022;3065574;529.3;1556.02;2971.85;5465;14607.7
0;023;4240962;381.86;987.46;1994.65;3767.98;13388.83
0;024;8620937;621.35;1056.56;1506.7;2416.58;6919.43
0;025;2858008;198.24;367.97;473.58;731.11;2112.45
0;026;4645061;301.02;791.57;1496.66;4066.79;13610.15
0;040;1942375;231.41;577.47;1523.92;3452.41;9914.01
0;041;8505010;392.22;1110.69;2473.63;4696.95;11211.11
0;042;27710119;417.25;1385.23;2756.18;4960.13;11295.52
0;043;3552562;258.73;658.31;1127.2;2088.58;5556.86
0;044;10687518;204.19;564.97;2182.35;4834.94;12907.17
0;045;23021109;528.01;1598.32;2961.31;5588.31;13922.99
0;046;40741443;359.15;1152.04;2364.81;4515.26;12089.92
0;047;20652665;396.83;1025.09;1751.44;2982.88;6972.45
0;048;11625102;249.26;664.55;1362.35;2575.02;6036.6
0;049;2892496;299.33;1190.04;2066.12;3544.73;9157.88
0;050;2215895;260.16;769.76;1488.55;2664.76;7283.51
0;051;3333047;332.13;594.35;801.69;1162.87;2166.74
0;052;4905885;208.55;520.33;1393.56;2845.25;8736.14
0;053;18788958;203.99;403.47;827.31;1754.17;5071.28
0;054;4772443;197.08;365;653.84;1252.61;3043.49
0;055;3729104;208.55;556.87;1543.88;3445.22;9167.4
0;056;1945386;185.87;359.77;686.07;1546.21;5069.82
0;057;6995172;174.64;208.55;284.78;498.02;1495.54
0;058;23263807;198.22;244.65;372.09;1357.96;6167.54
0;070;722890;222.91;566.42;944.18;1502.93;3929.01
0;071;5591814;225.48;564.21;756.08;1154.71;2602.29
0;072;2489245;200.42;299.33;423.4;627.77;1506.2
0;073;8017673;189.96;325.58;431.04;598.66;1050.08
0;080;481903;397.82;813.96;1396.33;2309.43;4727.92
0;081;910030;252.73;559;1009.28;1882.04;3757.32
0;082;4742339;216.19;651.17;1251.76;2255.36;5045.65
0;090;2219607;244.7;734.09;4211.26;7689.48;15694.93
0;091;1246008;584.35;1130.16;1793.04;3320.11;8423.82
0;092;2451704;220.08;447.87;741.75;1092.29;2152.27
0;093;5557292;207.24;412.1;573.01;795.99;1695.34
0;094;1999340;191.25;332.13;466.73;783.94;2509.87
0;095;483366;349.28;627.47;957.96;1540.91;3061.88
0;096;883086;346.41;564.21;791.57;1128.46;2017.31
0;097;5823824;187.09;263.86;427.91;598.26;1044.5
0;098;11711952;209.45;409.92;568.17;859.3;1786.4
0;110;4572932;264.65;660.24;1224.55;2587.96;9630.71
0;111;5544669;231.41;627.9;1095.29;1926.38;4233.15
0;112;1025342;198.12;386.42;678.91;1122.51;2397.03
0;113;11539600;214.82;462.82;747.77;1161.75;2604.62
0;114;4555770;191.25;245.09;440.9;727.1;1822.54
0;115;3438943;183.74;263.86;498.66;1002.08;2576.36
0;120;6786580;1570.06;2661.48;3629.46;5065.21;10420.45
0;121;12947783;408.18;1060.34;2413.17;4275.05;9678.51
0;122;2161828;263.86;969.98;2686.61;5387.97;12527.94
0;130;7466773;990.19;2652.93;4482.65;7351.18;14405.51
0;131;1779659;467.18;1389.39;2648.69;4363.47;6738.79
0;132;158771;327.94;1013.04;1454.49;2842.42;12625.47
0;133;8464618;231.41;1094.08;2090.73;3689.25;7715.83
0;134;12621728;415.37;1656.92;2555.86;3857.42;7709.56
0;135;2973258;205.4;551.62;1227.45;2623.73;6436.98
0;136;23321725;313.73;719.54;1483.82;3137.44;8157.68
0;137;22508022;529.3;1742.27;3080.48;5300.58;11135.43
0;138;788178;462.12;942;1377.42;2010.17;3867.91
0;139;65826803;556.87;1171.15;1959.52;3274.82;7192.43
0;140;67255095;423.4;1424.74;2252.04;3542.15;7448.23
0;141;18480663;323.75;735.28;1223.95;1924.05;3702.14
0;142;3594922;320.15;994.9;1943.53;3367.53;8261.67
0;143;5961835;359.15;911.16;1573.65;2636.2;6229.91
0;144;42151505;208.3;502.5;1175.91;2278.27;5317.44
0;160;449660;1984.78;2927.73;4249.55;6113.48;10520.5
0;161;1503154;664.26;1219.12;2354.72;4749.44;9762.74
0;162;4591012;2313.27;3815.65;5833.88;8814.7;15525.15
0;163;10527580;1906.65;2884.98;3970.54;5490.52;9935.23
0;164;11193;4515.53;4515.53;5596.4;6677.26;6677.26
0;165;13253877;2017.31;3077.74;4212.6;5948.13;10762.67
0;166;20174353;1755.09;2474.65;3251.07;4152.61;7294.32
0;167;1331757;502.98;744.18;1998.57;3671.8;8641.84
0;168;10839372;718.47;1993.66;2961.83;4595.77;10381.46
0;169;3756667;623.06;2137.27;3204.11;4919.24;10767.8
0;170;980188;1000;2384.09;3635.14;5373.59;10023.62
0;171;9187749;490.58;897.99;1460.39;2558.31;6153.21
0;172;8395409;1757.66;4626.88;8386.58;13833.28;28202.15
0;173;31486374;337.83;664.06;1492.69;2878.14;7860.65
0;174;5228482;296.7;960.46;1847.01;2780.47;5380.5
0;175;16175544;251.49;501.04;695.12;1116.26;3010.17
0;176;2505087;257.64;453.74;744.18;1522.51;4422.92
0;177;1147174;260.34;462.55;748.03;1503.5;4205.89
0;178;2368253;412.45;1619.86;3237.24;5916.35;14976.98
0;179;8684381;197.01;377;461.97;675.96;1204.07
0;180;4132975;281.66;1157.17;2582.95;5376.51;15591.78
0;190;22840400;216.46;849.9;1719.59;2689.74;5585.34
0;191;10084701;258.6;494.5;716.21;1835.9;5207.8
0;192;17654587;222.61;423.75;561.13;756.08;2374.72
0;193;1180026;402.03;2518.38;6250.71;10206.97;15405.02
0;194;50295830;478.73;1500.35;2457.12;3967.24;8388.27
0;195;3839304;453.3;1318.27;2023.46;3027.9;6236.93
0;196;1659971;184.93;218.57;321.49;1285.7;5319.77
0;197;16584407;201.83;404.96;774.77;1984.52;5645.75
0;198;8658616;201.86;446.95;1026.72;1951.91;4600.78
0;199;6651430;256.82;721.67;1283.74;2180.37;4540.67
0;200;3442456;224.15;681.81;1437.83;2619.1;6362.09
0;201;26854688;207.51;443.58;1005.08;1989.79;4740.32
0;202;12244403;188.6;437.14;905.11;1633.57;3652.44
0;203;4835102;200.15;361.48;663.66;1251.76;2734.51
0;204;10666727;198.22;402.03;892.62;1780.42;4317.66
0;205;2342942;235.33;845.71;1746.39;2944.24;6366.85
0;206;1681670;224.02;521.02;1098.71;2330.79;6412.63
0;207;10063101;208.63;592.08;1263.48;2346.34;5424.48
0;220;17411537;611.88;1013.93;1869.27;4112.6;10419.29
0;221;55738676;1530;2543.88;3636.23;5490.52;11152.8
0;222;1628456;463.41;928.81;1496.66;2423.65;6952.57
0;223;3651037;712.37;1539.91;2376.66;3546.66;7441.76
0;224;3607487;405.21;804.07;1657.91;3025.79;6882.71
0;225;13635392;388.28;607.66;809.82;1157.54;2445
0;226;9597554;211.97;423.1;640.16;1000;2586.12
0;227;10765412;343.68;593.41;957.96;1571.59;3218.1
0;228;16811081;308.78;498.02;698.56;991.7;1899.66
0;229;7650053;343.68;862.08;1939.07;3679.69;9915.49
0;240;15103109;263.86;697.72;1318.25;2812.05;8020.05
0;241;17968852;247.37;679.05;1288.95;2219.37;5192.55
0;242;1479734;208.63;540.96;1107.33;2113.06;5450.09
0;243;13321746;210.21;423.75;840.85;1668.42;4333.48
0;244;10444242;235.1;766.69;1429.33;2251.28;4613.52
0;245;5462897;235.1;740.46;1545.67;2711.19;5898.68
0;246;2279362;224.02;982.18;1916.08;3339.55;7404.58
0;247;11248748;221.79;650.27;1271.94;2314.83;5550.73
0;248;1194290;368.42;1027.39;1881.66;3561.86;7585.84
0;249;25771099;206.32;430.74;708.58;1116.26;2586.12
0;250;35903930;203.99;425.68;828.46;1599.81;4154.2
0;260;7246538;701.84;2322.07;3941.51;6376.49;14512.18
0;261;3435789;571.2;1714.26;3202.19;5417.97;12327.82
0;262;4271082;683;1265.25;2043.19;3237.12;6914.64
0;263;18533616;463.07;689.17;917.45;1389.39;3264.14
0;264;3745445;372.09;1033.01;2238.73;4116.35;10045.22
0;280;12556244;323.75;1038.43;2162.85;3791.88;9054.91
0;281;10786924;332.28;830.74;1687.22;3271.8;8146.03
0;282;10755124;371.99;944.03;1681.54;2794.16;6233.53
0;283;8017016;219.41;477.44;1115.97;2446.96;6846.84
0;284;13056167;289.19;722.01;1471.74;2503.53;5566.9
0;300;2341188;2526.95;4267.49;7335.62;12438.31;24996.24
