vrai_hop;rdrg;N;moy_gemid
0;001;200;884.23
0;002;137;2522.59
0;003;751;20.58
0;004;2379;1097.17
0;005;442;197.04
0;020;795;311.12
0;021;4347;1252.76
0;022;658;923.11
0;023;1408;1043.03
0;024;4219;208.08
0;025;2629;477.82
0;026;1588;1747.8
0;040;530;50.37
0;041;2932;9.59
0;042;11976;5.51
0;043;2171;1.51
0;044;3079;18.06
0;045;14746;6.3
0;046;1631;8.13
0;047;7426;2.86
0;048;4965;5.17
0;049;711;7.84
0;050;719;1.39
0;051;880;0.6
0;052;2375;7.29
0;053;14550;1.52
0;054;4980;0.49
0;055;2224;5.46
0;056;1464;1.6
0;057;9135;0.07
0;058;29233;4.36
0;070;489;116.62
0;071;5669;249.5
0;072;2086;100.59
0;073;5035;226.83
0;080;399;0.02
0;081;795;1.12
0;082;2228;6.68
0;090;310;223.63
0;091;625;5847.88
0;092;3794;221.8
0;093;6816;18.19
0;094;1763;7.48
0;095;690;7.06
0;096;987;1.33
0;097;8189;1.26
0;098;13267;17.23
0;110;1946;44.96
0;111;4719;0.54
0;112;1075;1.98
0;113;13258;0.44
0;114;4337;8.59
0;115;6196;1.55
0;120;1803;372.55
0;121;3956;224.04
0;122;645;169.94
0;130;1735;53.56
0;131;774;11.07
0;132;91;0.16
0;133;2127;17.05
0;134;4594;6.41
0;135;1703;7.92
0;136;8946;39.91
0;137;7127;14
0;138;638;0.12
0;139;31388;4.08
0;140;25054;3.88
0;141;14884;0.9
0;142;1409;11.22
0;143;3340;54.53
0;144;24695;4.22
0;160;110;2103.79
0;161;1089;3652.65
0;162;873;4537.1
0;163;3032;4279.74
0;164;1;1724.18
0;165;2218;1850.52
0;166;3699;1423.24
0;167;962;3368.21
0;168;3580;1814.65
0;169;829;1193.78
0;170;471;4922.92
0;171;6912;5049.38
0;172;900;560.71
0;173;18570;1326.5
0;174;6410;1952.67
0;175;21544;1777.65
0;176;2615;3794.39
0;177;865;1759.32
0;178;471;13.44
0;179;5264;51.91
0;180;1001;77.92
0;190;10511;62.34
0;191;9148;93.62
0;192;21330;71.33
0;193;215;7.17
0;194;19602;11.84
0;195;1040;13.43
0;196;823;13.85
0;197;6131;60.19
0;198;3682;78.39
0;199;2915;6.3
0;200;1239;44.23
0;201;19099;87.01
0;202;2897;17.87
0;203;6444;1.84
0;204;8536;4.59
0;205;394;6.59
0;206;1365;64.18
0;207;5540;41.04
0;220;4832;367.87
0;221;14661;692.97
0;222;616;92.35
0;223;2041;225.54
0;224;2053;104.2
0;225;13188;36.41
0;226;9507;93.91
0;227;8870;76.88
0;228;16858;91.97
0;229;2073;124.41
0;240;7233;131.48
0;241;9246;11.28
0;242;922;14.75
0;243;9931;26.2
0;244;8695;3.46
0;245;2818;5.2
0;246;1381;11.91
0;247;8122;18.32
0;248;735;16.56
0;249;28216;1.39
0;250;29272;12.2
0;260;2006;435.98
0;261;636;306.54
0;262;789;101.78
0;263;17021;214.74
0;264;911;197.36
0;280;4124;37.06
0;281;4720;170.81
0;282;5860;55.82
0;283;3949;55.77
0;284;8913;103.88
0;300;335;3028.58
0;301;5945;1537.21
0;302;36213;1960.43
0;303;241;4571.98
0;304;8189;2297.7
0;305;254;139.65
0;306;2177;1568.47
0;307;362;218.2
0;308;9765;362.09
0;309;2102;242.83
0;310;22415;314.45
0;311;83;1.28
0;312;862;106.18
0;313;21838;90.68
0;314;11937;65.27
0;315;29269;90.74
0;316;5546;59.63
0;317;7606;13.6
0;318;4164;17.03
0;319;3089;27.8
0;320;4965;488.61
0;340;1320;56.96
0;341;3460;1.99
0;342;8970;3.88
0;343;6128;13.92
0;344;443;8.92
0;345;412;3.37
0;346;2960;7.09
0;347;20332;5.55
0;348;3805;25.18
0;349;2164;11.76
0;350;4392;2.71
0;351;4479;7.88
0;360;1035;65.35
0;361;3346;30.37
0;362;5812;42.3
0;363;12234;29.9
0;364;7288;37.51
0;380;1271;11.07
0;381;1350;2.88
0;382;1090;7.42
0;383;9169;1.36
0;384;7419;2.24
0;385;3611;4.81
0;400;774;338.35
0;401;505;205.99
0;402;476;151.88
0;403;8679;695.5
0;404;6659;142.88
0;405;970;620.45
0;420;13271;2.09
0;421;5805;8.93
0;422;11720;3.5
0;423;527;19.09
0;424;3011;4.27
0;440;425;83.64
0;441;1108;788.51
0;442;1736;277.36
0;443;2788;194.14
0;444;524;262.09
0;445;1650;144.25
0;446;15105;61.91
0;447;2498;546.17
0;460;5962;19.28
0;461;1276;26.32
0;462;717;4.97
0;463;15866;5.95
0;464;1815;28.93
0;465;9926;40.62
0;466;2204;15.54
0;467;2375;4.03
0;468;4793;24.14
0;480;4498;221.16
0;481;1207;251.35
0;482;8514;15.24
0;483;3353;18.15
0;484;2157;15.88
0;500;990;18.88
0;501;3843;3.69
0;510;1749;162.47
0;511;532;110.15
0;512;729;156.58
0;513;22075;114.85
0;514;9283;289.01
0;515;1646;29.41
0;516;1450;44.41
0;517;1437;11.76
0;518;936;117.26
0;530;979;40.9
0;531;967;1.45
0;532;2013;30.27
0;540;23616;4.03
0;541;375;7.7
0;542;380;8.32
0;543;442;47.15
0;544;2026;3.95
0;560;94054;0.09
0;561;1410;1.5
0;562;1406;128.47
0;563;6706;0.09
0;564;1015;1.13
0;565;878;0
0;566;10689;2.07
0;580;263;5.75
0;581;32;10.33
0;582;1;513.27
0;583;9;3015.36
0;590;18;198.75
