vrai_hop;rdrg;SI;ntot;nfarm;Sum;p5;p25;p50;p75;p95
0;162;4;321;321;812074.61;726.66;1199.22;1751.43;3327.76;6356.74
0;163;1;201;200;116486.64;275.7;442.94;542.99;639.52;1029.9
0;163;2;499;499;328317.61;316.01;456.72;572.97;740.46;1232.49
0;163;3;1103;1101;902130.37;379.1;527.51;687.24;940.44;1638.74
0;163;4;810;810;1461764.4;514.57;802.03;1136.94;2055.71;4976.39
0;165;1;19;19;12139.99;310.64;480.76;645.2;699.61;1336.79
0;165;2;589;588;502942.18;380.61;585.43;751.78;1020.01;1628.87
0;165;3;1511;1511;1593852.44;433.46;668.83;927.94;1276.15;2117.56
0;165;4;645;645;1636335.54;645.49;1105.71;1782.03;3005.18;7649.92
0;166;1;173;172;89874.68;273.78;368.94;450.26;596.14;1041.96
0;166;2;1899;1896;1127523;287.44;392.54;507.14;702.84;1176.9
0;166;3;1847;1846;1493635.35;334.69;488.65;689.13;957.25;1587.74
0;166;4;615;615;1160437.04;467.58;746.75;1200.26;2219.9;5433.51
0;167;1;287;286;49906.24;34.18;70.09;108.93;177.32;619.06
0;167;2;205;205;52375.13;43.45;98.8;153.56;338.96;692.76
0;167;3;131;131;87272.82;87.56;245.15;569.62;865.02;1846.39
0;167;4;92;92;179619.58;215.49;535.4;883.55;1790.02;7648.9
0;168;1;484;483;139562.45;49.57;126.24;208.72;347.2;703.36
0;168;2;1258;1256;490666.76;80.62;188.17;313.71;459.29;1042.68
0;168;3;783;783;624455.87;114.24;308.68;547.08;962.7;2343.84
0;168;4;586;586;1300110.24;248.66;630.6;1214.91;2877.63;7517.08
0;169;1;95;95;34786.67;97.66;221.89;293.72;400.07;767.73
0;169;2;244;244;106537.65;184.14;308.96;383.84;481.61;797.2
0;169;3;204;204;158670.73;233.39;415.22;558.97;890.16;1886.94
0;169;4;207;207;669167.1;420.56;938.77;1827.67;3978.71;8886.93
0;170;1;21;21;3031.31;23.62;55.33;119.51;228.4;372.43
0;170;2;142;142;42715.03;35.19;99.67;167.85;323.1;1162.67
0;170;3;146;146;72951.05;78.45;177.28;290.59;563.25;1590.19
0;170;4;58;58;86760.95;141.74;324.69;921.76;2011.14;5852.86
0;171;1;1569;1559;74309.43;5.83;13.41;25.6;53.16;124.58
0;171;2;2731;2720;239680.99;8.55;22.57;49.73;97.91;266.04
0;171;3;1107;1102;250952.29;16.89;60.25;126.57;246.96;754.54
0;171;4;199;199;200086.41;66.91;223.15;569.65;1441.71;3252.08
0;172;1;60;60;44682.99;89.1;203.99;464.81;1081.34;2071.19
0;172;2;246;246;263894.51;98.27;288.6;640.38;1403.81;3179.05
0;172;3;394;393;716592.26;172.65;565.96;1119.44;2372.04;5566.06
0;172;4;203;203;680236.43;643.88;1546.57;2489.3;4128.69;8292.69
0;173;1;5176;5171;1039329.48;34.91;76.31;114.86;181.22;470
0;173;2;6176;6168;2031717.72;52.12;101.15;164.74;286.07;1168.52
0;173;3;2653;2648;1996433.33;85.31;199.98;388.67;837.49;2615.15
0;173;4;593;591;1264265.17;251.71;717.87;1429.56;2811.6;6397.06
0;174;1;1266;1264;904821.56;94.06;194.81;597.66;1116.4;1533.11
0;174;2;1844;1841;1514709.97;113.35;262.38;791.99;1170.56;1896.64
0;174;3;578;578;581246.78;156.01;425.08;1041.55;1301.08;2127.84
0;174;4;318;317;465198.52;157.3;532.18;1223.76;1777.84;4063.73
0;175;1;9446;9369;1988404.01;4.15;40.82;106.49;194.22;1075.76
0;175;2;7456;7426;2556451.33;26.62;104.56;182.6;327.33;1202.33
0;175;3;1982;1976;993089.06;18.51;134.41;264.75;839.72;1422.15
0;175;4;374;374;511465.18;125.27;384.93;1061.11;1583.74;4569.01
0;176;1;884;868;27738.95;4.43;10.62;18.59;34.27;83.73
0;176;2;879;871;40556.9;4.4;12.96;24.87;52.01;146.6
0;176;3;226;225;38255.42;8.16;30.38;79.21;201.9;720.64
0;176;4;38;38;41071.55;10.94;222.19;396.17;1306.76;6032.26
0;177;1;361;353;15433.36;3.62;11.4;21.83;40.61;152.68
0;177;2;351;347;28366.6;7.19;14.4;35.5;71.55;257.79
0;177;3;134;133;39091.74;11.02;44.16;97.73;266.5;1506.12
0;177;4;30;30;32075.05;60.5;285.81;758.25;1489.08;3752.29
0;178;1;77;76;14799.96;13.56;33.43;80.14;174.03;685.5
0;178;2;293;292;124888.73;15.77;69.77;187.5;551.6;1751.81
0;178;3;199;199;180297.7;50.25;226.56;571.3;1257.61;2754.41
0;178;4;28;28;68929.74;98.94;798.22;1809.38;3390.25;7509.76
0;179;1;8666;8630;391475.42;9.14;20.47;38.16;59.05;100.14
0;179;2;722;720;65827.03;11.92;27.98;47.74;75.23;183.99
0;179;3;47;47;15056.93;30.4;63.87;136.89;468.02;1070.11
0;179;4;11;11;11517.16;210.24;296.24;755.13;1758.08;2711.52
0;180;1;195;193;32615.39;15.14;48.51;100.55;189.84;543.12
0;180;2;360;357;125700.51;12.06;70.13;140.06;333.39;1384.41
0;180;3;316;316;256856.94;41.59;170.05;443.23;1024.72;2996.05
0;180;4;141;141;341363.16;192.93;686.26;1565.95;3457.01;7098.12
0;190;1;1912;1866;833545.97;9.38;83.33;189.68;727.49;1354.65
0;190;2;5196;5140;2688939.93;12.94;97.49;240.35;1030.01;1480.36
0;190;3;2205;2197;1285909.4;31.38;149.11;315.76;926.73;1683.79
0;190;4;1617;1601;1563050.31;28.34;208.43;617.1;1307.6;2997.61
0;191;1;3292;3272;423428.79;29.14;91.79;105.13;149.85;234.23
0;191;2;2596;2580;423723.75;26.09;93.55;122.63;176.75;369.2
0;191;3;1969;1964;554666.24;43.68;121.97;201.46;332.17;783.26
0;191;4;297;297;430678.03;137.96;375.07;760.5;1936.07;4492.7
0;192;1;11591;11513;1499164.87;41.77;90.93;99.2;143.24;240.82
0;192;2;9763;9704;1576622.37;53.3;93.4;121.39;179.31;344.81
0;192;3;1057;1054;266513.54;62;103.82;164.76;266.1;798.18
0;192;4;87;87;75253.72;102.29;232.12;456.07;1107.94;3015.72
0;193;1;9;9;10317.07;16.42;127.87;193.89;831.39;7239.47
0;193;2;36;35;45227.09;5.28;281.83;917.19;1646;5805.39
0;193;3;82;82;108109.61;116.63;456.05;855.08;1974.72;3616.18
0;193;4;55;55;144088.28;215.36;1177;2048.69;3143.69;8905.64
0;194;1;1198;1179;124684.14;5.12;24.67;62.61;126.28;334.78
0;194;2;7123;7039;1133001.67;9.99;40.47;89.65;182.86;532.28
