vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;122;56.23;56.23;60.9;65.57;65.57
0;001;1;2;2;74;37.11;37.11;37.11;37.11;37.11
0;001;1;3;2;851;317.7;317.7;425.66;533.63;533.63
0;001;2;1;10;773;56.23;78.11;79.65;79.65;83.87
0;001;2;2;10;370;36.51;37.11;37.11;37.11;37.11
0;001;2;3;10;4069;294.05;307.55;366.93;434.18;720.03
0;001;3;1;39;3099;60.45;73.31;81.36;87.61;93.6
0;001;3;2;39;1469;37.11;37.11;37.11;37.11;44.54
0;001;3;3;39;18520;249.77;344.95;417.93;493.49;1052.16
0;001;4;1;173;13905;65.73;73.89;79.65;87.61;96.56
0;001;4;2;172;6415;36.51;37.11;37.11;37.11;37.11
0;001;4;3;173;147647;303.11;448.12;640.52;974.33;2537.65
0;002;2;1;3;256;79.4;79.4;85.52;90.76;90.76
0;002;2;2;3;111;36.51;36.51;37.11;37.11;37.11
0;002;2;3;3;2077;499.74;499.74;614.94;962.79;962.79
0;002;3;1;22;1668;56.23;69.79;78.88;85.52;89.14
0;002;3;2;21;779;37.11;37.11;37.11;37.11;37.11
0;002;3;3;23;15388;391.31;481.4;534.53;678.62;1181.27
0;002;4;1;126;9584;60.45;69.79;75.43;79.65;96.67
0;002;4;2;126;4682;36.51;37.11;37.11;37.11;37.11
0;002;4;3;126;156693;455.56;671.64;947.78;1352.99;4029.24
0;003;1;1;40;2797;43.56;59.07;73.31;78.11;93.6
0;003;1;2;39;1399;22.27;37.11;37.11;37.11;44.54
0;003;1;3;40;13143;77.38;120.24;286.02;516.5;715.73
0;003;2;1;99;7072;42.19;63.23;73.31;78.11;96.56
0;003;2;2;97;3531;25.98;37.11;37.11;37.11;37.11
0;003;2;3;99;41460;76.78;138.31;404.94;567.55;875.91
0;003;3;1;176;12700;44.94;64.49;73.12;78.75;96.56
0;003;3;2;176;6384;25.98;37.11;37.11;37.11;37.11
0;003;3;3;176;102712;344.27;447.24;536.45;662.31;907.25
0;003;4;1;425;32200;54.12;65.73;75.57;83.38;96.67
0;003;4;2;425;15727;36.51;37.11;37.11;37.11;37.11
0;003;4;3;425;322509;338.13;460.78;624.11;843.54;1626.78
0;004;1;1;12;788;48.46;53.11;60.84;77.87;90.76
0;004;1;2;12;453;37.11;37.11;37.11;37.11;44.54
0;004;1;3;12;3998;79.04;125.55;265.1;371.11;1043.81
0;004;2;1;43;2971;48.8;57.18;70.71;80.45;90.76
0;004;2;2;43;1587;36.51;37.11;37.11;37.11;37.11
0;004;2;3;43;13837;95.61;184.27;261.93;416.92;712.1
0;004;3;1;167;11169;42.71;54.12;65.57;78.11;93.6
0;004;3;2;167;6197;36.51;37.11;37.11;37.11;37.11
0;004;3;3;168;130572;167.65;404.86;590.15;999.83;1915.68
0;004;4;1;2106;143431;42.4;57.21;65.73;78.15;98.71
0;004;4;2;2086;77090;36.51;37.11;37.11;37.11;37.11
0;004;4;3;2112;2627090;315.29;658.66;1017.91;1583.57;2911.93
0;005;1;1;35;2540;47.42;63.23;73.89;81.36;94.98
0;005;1;2;35;1288;25.98;37.11;37.11;37.11;44.54
0;005;1;3;35;11825;112.29;219.62;325.53;410.96;600.05
0;005;2;1;162;11874;45.06;64.49;73.89;83.39;97.82
0;005;2;2;161;6070;37.11;37.11;37.11;37.11;44.54
0;005;2;3;162;71650;186.51;282.71;388.5;515.74;896.69
0;005;3;1;128;8753;42.31;54.52;70.37;79.35;93.6
0;005;3;2;128;4743;36.51;37.11;37.11;37.11;37.11
0;005;3;3;128;63905;116.67;300.62;418.07;639.48;1117.35
0;005;4;1;159;10967;42.01;57.67;68.81;79.35;102.12
0;005;4;2;159;5877;36.51;37.11;37.11;37.11;37.11
0;005;4;3;159;136665;236.21;424.27;705.83;1052.71;1997.56
0;020;1;1;131;8906;45.02;57.36;67.98;79.16;102.12
0;020;1;2;131;4935;37.11;37.11;37.11;37.11;37.11
0;020;1;3;131;26856;89.69;139.82;177.72;232.61;403.63
0;020;2;1;173;11817;45.06;57.64;68.19;78.57;90.95
0;020;2;2;171;6400;36.51;37.11;37.11;37.11;44.54
0;020;2;3;173;56500;148.32;200.17;260.72;361.01;780.14
0;020;3;1;177;12154;49.01;57.36;66.92;79.65;93.6
0;020;3;2;176;6600;36.51;37.11;37.11;37.11;44.54
0;020;3;3;177;65958;72.72;135.83;292.87;489.53;1057.95
0;020;4;1;312;21350;47.33;57.87;65.73;77.69;94.98
0;020;4;2;311;11609;36.51;37.11;37.11;37.11;37.11
0;020;4;3;312;209133;93.75;205.39;493.76;847.33;1931.15
0;021;1;1;1128;77999;46.42;57.36;68.67;79.35;94.98
0;021;1;2;1125;42103;37.11;37.11;37.11;37.11;44.54
0;021;1;3;1128;271712;109.81;163.37;205.49;275.01;456.67
0;021;2;1;1572;112283;46.42;59.47;72.89;81.36;96.56
0;021;2;2;1560;58323;37.11;37.11;37.11;37.11;44.54
0;021;2;3;1575;446152;106.01;148.16;229.33;324.23;649.35
0;021;3;1;797;55226;46.42;59.47;68.67;79.65;96.56
0;021;3;2;793;29553;36.51;37.11;37.11;37.11;37.11
0;021;3;3;797;360826;103.01;218.52;331.11;516.95;1109.77
0;021;4;1;802;55978;46.42;56.71;67.72;79.65;96.67
0;021;4;2;797;29714;36.51;37.11;37.11;37.11;37.11
0;021;4;3;802;615853;122.59;318.07;591.21;960.06;2119.94
0;022;1;1;147;10264;47.24;56.79;66;82.2;97.82
0;022;1;2;146;5543;37.11;37.11;37.11;37.11;44.54
0;022;1;3;147;25499;95.66;124.79;158.02;206.45;297.84
0;022;2;1;350;24996;44.8;59.42;69.17;83.39;95.17
0;022;2;2;342;12712;37.11;37.11;37.11;37.11;37.11
0;022;2;3;350;86952;102.02;149.71;201.15;273.99;522.89
0;022;3;1;124;8652;42.4;58.8;68.92;80.97;96.56
0;022;3;2;122;4525;37.11;37.11;37.11;37.11;37.11
0;022;3;3;124;60433;99.09;187.71;325.59;600.27;1417.05
0;022;4;1;112;8236;54.23;62.62;70.78;83.39;103.32
0;022;4;2;112;4149;36.51;37.11;37.11;37.11;37.11
0;022;4;3;112;81686;120.99;295.87;551.87;868.46;2314.7
0;023;1;1;656;42511;46.42;53.45;61.58;74.48;95.17
0;023;1;2;653;24499;37.11;37.11;37.11;37.11;44.54
0;023;1;3;656;96044;80.74;98.78;120.57;158.82;299.17
0;023;2;1;386;25216;45.14;53.43;62.62;73.89;95.17
0;023;2;2;386;14456;37.11;37.11;37.11;37.11;37.11
0;023;2;3;386;92635;84.17;122.59;188.26;281.88;547.76
0;023;3;1;216;14493;44.57;57.36;65.51;75.67;95.17
0;023;3;2;213;7914;36.51;37.11;37.11;37.11;37.11
0;023;3;3;216;131288;125.27;229.87;374.55;655.98;2166.24
0;023;4;1;79;5680;44.57;58.55;69.79;82.51;107.92
0;023;4;2;77;2868;36.51;37.11;37.11;37.11;37.11
0;023;4;3;79;73995;197.87;373.8;633.1;1255.94;2308.96
0;024;1;1;1052;65285;42.01;51.47;60.04;69.52;90.76
0;024;1;2;1048;39069;37.11;37.11;37.11;37.11;44.54
