vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;1;1;275.7;275.7;275.7;275.7;275.7;275.7
0;001;2;18;18;3172.5;13.7;72.8;99.8;214.2;840.8
0;001;3;57;57;16893.1;25.3;82.9;193.1;398.6;843.6
0;001;4;127;127;424790.1;56.6;224.8;737.4;1932.6;16560
0;002;2;11;10;2067.1;16.4;39.3;69.5;279.1;761.2
0;002;3;35;33;22531.4;13.6;81.9;270;910.8;2808
0;002;4;118;118;303479;74.2;412.5;1074.2;2084.3;16789.3
0;003;1;71;65;31909.5;3.4;6.8;12.3;356.9;1726.5
0;003;2;190;178;218125.9;9.5;160.6;571.4;1169.8;4707.1
0;003;3;278;276;609841.3;101.6;482.3;918.4;1728.1;10041.6
0;003;4;243;243;1768777.6;479.1;1154;2696.6;9013;24789.9
0;004;1;11;10;1637.8;2.4;8;50.7;391.5;535.8
0;004;2;59;54;21959.3;12.3;34.6;93.5;282.4;1934.4
0;004;3;221;215;232595.8;26.5;164.8;589.9;1201.1;2742.4
0;004;4;1940;1923;5201601.5;187.6;758.2;1458.5;2645.8;9919.6
0;005;1;34;32;3434.6;4.1;25;62.6;109.1;461.1
0;005;2;134;120;19527.7;12.9;34.1;80.9;160.5;649.3
0;005;3;122;116;30110.2;10.1;54.9;103.1;240.7;1309
0;005;4;174;167;153347;31.5;131.9;499.8;994.9;3210.6
0;020;1;132;109;1567.7;2;4.1;4.4;13.3;71.9
0;020;2;223;197;6958.7;3.4;4.1;8.2;25;132.9
0;020;3;190;172;14741.4;3.4;5.3;13.5;71;558.5
0;020;4;270;262;103808.5;4.1;41;123;430.6;1755.9
0;021;1;1211;1064;21114;3;4.1;6.4;12.3;45.8
0;021;2;1935;1480;38081.6;3.4;4.1;6.2;12.3;72.8
0;021;3;700;629;87958.1;3.4;4.4;11.1;42.4;683
0;021;4;686;660;396361.8;4.1;28.1;154.6;602.7;2223.8
0;022;1;174;161;3058.4;2;4.1;4.4;9.2;25.7
0;022;2;346;315;8356.6;2;4.1;4.7;12.3;70.8
0;022;3;120;110;14061.4;3.1;4.4;10.6;61.5;680.2
0;022;4;123;118;75484.3;3.4;49.8;213.5;735.3;2782.8
0;023;1;566;464;8926.5;2.8;4.1;5.1;12.3;53.4
0;023;2;404;339;25340.7;2;4.1;8.2;20.5;414.8
0;023;3;192;171;19567.8;4.1;10.3;20.6;70.5;593
0;023;4;55;55;31840.3;4.1;28.2;142.3;718.1;2261.3
0;024;1;1049;824;7387.2;3.4;4.1;6.1;12.3;18.4
0;024;2;2365;1943;21014.8;3.4;4.1;6.2;12.3;22.8
0;024;3;619;537;21472.8;3.4;4.1;8.5;17.8;178.7
0;024;4;104;99;36001.8;4.1;20.5;191.9;558.1;1288.5
0;025;1;2046;619;6697.8;2;4.1;4.1;7.1;22.8
0;025;2;252;144;1653.2;2;4.1;4.4;9.7;26.2
0;025;3;43;15;1840.4;1.7;3.4;4.4;67.2;1035.3
0;025;4;9;7;1044;2;4.4;87.1;257.5;441.4
0;026;1;549;178;3189.6;1.7;4.1;5.7;12.4;53.6
0;026;2;378;219;7007.7;2;4.1;6.1;12.3;98.3
0;026;3;217;175;14274.2;2;5.1;17.6;64;379
0;026;4;118;111;66667.2;2.3;17.5;318.9;812.5;1834.3
0;040;1;167;19;117.6;0.5;1;2.5;5.9;57
0;040;2;216;36;2684.2;0.4;4.3;14;44.9;570.5
0;040;3;139;61;5497.4;0.9;5.4;17.4;55;364.4
0;040;4;48;34;14829.6;2;24.1;123.6;564.8;1963.1
0;041;1;324;74;1978.4;2;4.1;6.2;14.2;120.4
0;041;2;1318;324;12865.5;1.6;3.5;8;34.6;198.3
0;041;3;1008;402;44133;1.3;5.1;21.8;76.3;520.6
0;041;4;221;157;51198.9;3;37.1;125.8;353.2;1111.5
0;042;1;2176;201;7024.2;0.7;2.9;8.7;29.6;142.3
0;042;2;6132;1239;53655.2;1;4.4;13;45.4;174.9
0;042;3;3310;1736;141655;1.3;6.9;22.2;77.3;396.5
0;042;4;458;375;119311.7;3.4;29.4;110.3;408.2;1182.1
0;043;1;1120;74;620;0.6;1.7;1.7;4.5;27.7
0;043;2;668;109;6633.7;0.9;1.7;8.3;32.1;431.9
0;043;3;150;75;6460.8;1;6;25.8;76.8;669.1
0;043;4;19;15;6386.3;2.8;13.9;340.1;580.1;1801.6
0;044;1;359;48;1701.7;1.4;4.1;12.4;38.7;144.8
0;044;2;1013;187;9393;1.1;5.7;20.1;57.6;197.8
0;044;3;1249;452;42694.7;2.2;9;30;87.6;500.2
0;044;4;515;407;127909.3;4.2;32.1;107.2;350.1;1323.1
0;045;1;791;57;2272.6;0.8;3.8;10.1;49;150.2
0;045;2;8068;1068;52119.3;1;4.5;16;50.6;187.8
0;045;3;4055;2018;186300.5;1.5;9.4;30.9;86.1;369.4
0;045;4;1990;1659;452132.1;4.4;35.6;104.5;322.3;1121.6
0;046;1;171;12;92.3;0.4;2.7;3.9;10.6;30.4
0;046;2;743;79;3146;1.8;4.4;13.9;37.9;157
0;046;3;267;111;12532.7;1.8;7;26.1;111.3;488.2
0;046;4;48;42;12063.8;4.3;13.5;95.6;287.5;1131.8
0;047;1;1412;50;815.1;0.4;2.5;10.8;25;51.2
0;047;2;4441;387;16402.8;0.7;3.5;12.5;37.2;162.4
0;047;3;1274;521;38132.7;1.2;6.4;19.2;57;320.9
0;047;4;99;76;18557.8;1.8;31.6;115.4;341.2;922
0;048;1;1298;138;3115;0.6;3.4;6.3;26.1;85.7
0;048;2;1321;182;13438.9;0.7;4.4;15.1;45.8;207.2
0;048;3;2161;302;20732.8;0.9;4.4;10.8;41.9;314.7
0;048;4;105;64;18079.1;3.4;31.4;121.4;349.6;1082.4
0;049;1;101;95;19300.4;16.1;75;170.5;288.4;479.5
0;049;2;288;108;28627.9;2.6;24;137.6;266.2;613
0;049;3;129;96;27778.7;6.7;41.2;122.5;315.4;812.7
0;049;4;119;110;83400.8;10.7;68.2;248.1;545.8;3506.9
0;050;1;171;58;6651.7;1.1;7;48.6;114.1;744.7
0;050;2;281;107;13548.5;1.3;13.1;57.1;139.7;506.9
0;050;3;143;100;15388.4;5.3;38.5;93.6;212.7;535
0;050;4;65;54;26105.9;1.8;39.3;201.4;450.3;1896.1
0;051;1;968;477;26414.6;10.7;24.2;43;65;143
0;051;2;315;167;11986.6;2.7;21.6;45.6;88.2;214.2
0;051;3;41;31;3897.2;3.3;32.5;60.2;224.9;322.3
0;051;4;11;11;2098.4;26.8;49.8;125.6;385.8;445.8
0;052;1;764;30;630.2;1;3.4;7.5;30;101.4
0;052;2;757;132;5738.2;0.8;2.8;15.7;54;162.8
0;052;3;724;337;30268.5;1.8;8.8;33.4;86;419.8
0;052;4;213;155;45705.1;9.3;40;110.3;371.2;1207.5
0;053;1;6621;400;6891.6;1.1;3.3;7.5;19.1;58
0;053;2;4817;648;34214;0.9;4.4;15.1;39.7;204.9
0;053;3;2611;769;63663.4;1.1;7.5;28.6;79.6;369.2
0;053;4;543;456;172316.5;5.7;57.9;156.3;445.6;1439.8
0;054;1;3436;148;3087.6;0.6;2.9;7.2;26.6;85.7
0;054;2;1738;129;5107.3;0.8;3.5;10.2;34.6;164.3
0;054;3;189;42;1255.2;0.3;2.7;5.7;27.5;147.2
0;054;4;7;4;1023;4;22.6;185.1;489;648.9
0;055;1;710;138;4662.7;1.3;4.4;20.5;42.6;171.3
0;055;2;817;227;9639.8;2;7.6;20.8;53.7;132.9
0;055;3;553;254;25079.7;2.5;13.5;38.7;98;503.2
0;055;4;315;260;87224.1;5;41.7;118.6;455.2;1312.2
0;056;1;852;212;4594.4;2.4;5.4;12.3;28.4;75
0;056;2;525;175;6734;2.7;7.5;21.7;46.7;133.9
0;056;3;158;89;12463.3;5;20.6;55.9;92.9;496.6
0;056;4;50;46;21593.2;3.2;57.5;166.7;612.2;1573.2
0;057;1;7387;214;2703.8;1.1;2.7;6.4;15.8;38.2
0;057;2;1098;108;3176.4;1.3;4.7;11;27.7;98.4
0;057;3;167;67;4697.2;2;8.5;24.3;59;266
0;057;4;19;16;4515.9;3.5;42.7;91.3;504.4;1423
0;058;1;8780;158;5389.5;1.1;4.1;8;25;181.6
0;058;2;5065;431;31961.5;0.8;4.1;14.8;55.2;352.8
0;058;3;1170;482;48077.5;1.1;6.7;23.1;79.2;431.9
0;058;4;206;164;69674.5;3.4;35.4;103.9;379.9;1560.7
0;070;1;321;216;3454.5;0.9;3.4;7.2;16.8;52.8
0;070;2;185;136;4518.8;2.7;4.8;14.4;43.4;125.7
0;070;3;26;23;1128;4.7;12.3;24.2;59.9;181.3
0;070;4;3;3;659;86.4;86.4;214.4;358.2;358.2
0;071;1;2880;1720;7546.8;1.2;2.5;2.8;4.9;8.2
0;071;2;2619;1825;15591.6;2;2.5;2.8;4.9;24.3
0;071;3;115;85;9648.1;2;2.8;4.8;16.1;180.4
0;071;4;7;6;216.7;2.8;4.1;5;5.4;194.4
0;072;1;1201;478;3763.8;2;3.4;4.8;7.8;26.1
0;072;2;392;221;2747.2;2;3.6;4.8;5.4;50.1
0;072;3;30;21;812;2.8;4.1;5.4;41;84.5
0;072;4;3;2;24.1;2.8;2.8;12.1;21.3;21.3
0;073;1;3206;1342;5845.3;0.8;2.5;3.5;4.4;8.7
0;073;2;1355;681;5038.6;1.1;2.8;4.1;4.8;10.2
0;073;3;119;67;612;0.8;3.4;4.2;6.8;35.8
0;073;4;5;5;2405.7;1.1;13.8;86.2;368.8;1935.6
0;080;1;251;230;11116;4.1;12.2;26.3;52;137.7
0;080;2;102;88;5587.5;3.5;12.6;27.6;57.5;327.2
0;080;3;17;16;2186.4;2.2;18.1;76.4;144.8;738.8
0;080;4;2;2;1501.2;338.1;338.1;750.6;1163;1163
0;081;1;291;15;169.1;0.1;2.2;4.2;20;51.2
0;081;2;350;19;265;0.6;3;6.8;11.6;127.7
0;081;3;90;11;762.4;1.6;7.8;10.2;59.9;474.1
0;081;4;5;1;147.8;147.8;147.8;147.8;147.8;147.8
0;082;1;781;241;6651.3;2.5;4.5;10.8;27.1;57.7
0;082;2;1075;289;14456.2;1.6;6.1;17;39.2;128.3
0;082;3;384;174;16560;1;5.6;30;82.9;409.5
0;082;4;25;20;24619.6;15.6;55.8;94.4;477.1;10277.2
0;090;1;80;43;389.3;2.2;3.5;7.2;12.5;16.4
0;090;2;49;40;2639.1;1.3;6.6;34.4;108.4;239.7
0;090;3;41;41;5306.4;13.5;44.9;90.4;144.4;457.6
0;090;4;138;136;78437.7;16.4;52.9;110.6;238.2;1693.1
0;091;1;310;271;4726.2;2.7;6.4;11.4;20.5;54.8
0;091;2;177;152;8823.6;3.4;8.2;18.3;39.6;128
0;091;3;23;21;2922.7;4.4;19.8;30.2;45.2;378.5
0;091;4;82;80;23662.3;4.4;44.9;95.3;412.3;1148
0;092;1;3382;3230;51652;3.4;7.2;12.3;16.6;48
0;092;2;404;374;13321.1;3.4;10.1;16;41.8;114.5
0;092;3;58;57;4649.2;2.7;15;47.5;81.6;195.3
0;092;4;10;10;5467.2;17.6;51.3;102.9;655.3;2313.8
0;093;1;5812;3974;44097.2;1.2;4.1;7.5;13.1;26.8
0;093;2;952;737;24331.3;1.7;4.6;9.1;15.2;71.7
0;093;3;62;43;11553.2;2;8.5;24.3;281.8;1403.4
0;093;4;15;15;56266.9;1.2;137.7;917.1;1567;39725.7
0;094;1;1341;882;20598.3;1.7;4.4;10.1;24.5;86
0;094;2;399;277;10721.2;2.5;5;12.5;40.8;127.7
0;094;3;53;34;5002.1;4.1;10;38.3;185;714.4
0;094;4;14;14;15795.7;18.7;136.6;412.1;1273.8;8108.6
0;095;1;639;450;4277.7;1.7;4.4;7.6;11.9;24
0;095;2;126;92;824;1.7;3.6;7.5;10.6;25.6
0;095;3;7;7;1031.9;8.8;10.9;23.9;46.2;895.9
0;096;1;820;368;3734.7;1.9;4.1;4.9;11.8;36.6
0;096;2;234;134;2196;2;4.1;5.5;13.6;46.3
0;096;3;6;6;463.7;2.5;4.1;11.6;84.2;349.6
0;096;4;3;3;1344.1;40.8;40.8;94.2;1209;1209
0;097;1;6686;1412;24399.2;1.1;3.6;8.4;20.3;64
0;097;2;952;391;14225.2;2;6.8;15.8;40;141.2
0;097;3;64;38;1332.2;2.2;4.9;13.7;38.3;144.2
0;097;4;6;5;3907.2;201.7;302.8;683.6;821.8;1897.3
0;098;1;10803;6679;60575.1;1.2;4.1;5.3;10.2;24.6
0;098;2;1637;1043;23271.4;1.7;4.1;7.2;13.1;60.7
0;098;3;126;87;4320.2;1.6;4.1;13.4;50.5;177.9
0;098;4;30;27;21488;14.4;68.9;133.7;764.8;1768.2
0;110;1;381;74;1966.6;1.7;2.7;4.1;16.8;72.5
0;110;2;643;190;8376.1;2;3.4;5.1;27.5;173.2
0;110;3;497;304;30713.1;2.3;4.1;16.6;88.3;482.1
0;110;4;116;101;68653.7;6.6;51.4;263.2;675.1;2828.8
0;111;1;2402;79;1778.2;0.6;2.5;6.8;17.5;86
0;111;2;2025;165;6452.9;0.8;3.4;7.5;26.7;124.7
0;111;3;360;122;6166.4;0.9;5.4;14.1;47.3;201.8
0;111;4;13;8;1700.3;1.7;44.2;155.5;372.1;554.9
0;112;1;496;205;2681.4;1.1;2.7;5.9;17.5;50
0;112;2;388;153;3680.8;1.9;4.7;11.5;27.4;48.8
0;112;3;178;78;6624.6;2.5;5.1;20.9;53.1;496.6
0;112;4;22;17;6921.4;0.2;17.4;396.1;571.2;1196.9
0;113;1;7283;4589;117339.3;2.6;7.1;15.2;29.3;70.9
0;113;2;4978;3254;124192.8;2.6;8;18;39.7;127.8
0;113;3;670;494;54798.7;2.7;12;31.2;83.3;499.2
0;113;4;77;64;22828.7;5.3;21.4;70.9;258;1720.3
0;114;1;2576;1437;34278.4;2.2;4.1;10.4;29.1;92.5
0;114;2;1192;694;41251.8;2;4.4;14.3;50.6;240.1
0;114;3;395;280;53434.1;2.5;8;45.1;208.6;819
