vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;4;1527;56.68;141.2;296.51;622.23;877.17
0;001;1;2;1;3;2.76;2.76;2.76;2.76;2.76
0;001;1;3;1;1;1.38;1.38;1.38;1.38;1.38
0;001;1;4;3;193;45.54;45.54;51.78;95.22;95.22
0;001;1;5;3;156;9.74;9.74;37.63;108.44;108.44
0;001;1;6;2;64;11.4;11.4;32.14;52.88;52.88
0;001;1;7;4;145;4.48;14.59;34.56;58.09;71.77
0;001;1;8;4;171;4.13;17.03;41.59;68.33;83.42
0;001;1;9;3;560;141.01;141.01;142.6;276.5;276.5
0;001;2;1;16;4490;36.32;92.58;268.53;316.1;715.71
0;001;2;2;4;54;1.73;2.24;10.87;24.67;30.36
0;001;2;3;2;18;1.38;1.38;8.97;16.56;16.56
0;001;2;4;10;545;24.84;37.26;47.61;78.66;90.06
0;001;2;5;14;311;2.76;6.14;13.04;20.7;125.92
0;001;2;6;13;276;3.46;11.4;15.2;29.04;69.47
0;001;2;7;16;393;1.67;7.69;23.74;28.56;76.44
0;001;2;8;16;407;0.55;9.06;26.57;31.94;88.96
0;001;2;9;15;1273;22.92;24.84;66.61;131.35;227.01
0;001;3;1;36;12058;95.79;232.39;316.11;400.83;672.47
0;001;3;2;6;22;2.42;2.76;3.63;4.15;5.44
0;001;3;3;2;17;8.28;8.28;8.28;8.28;8.28
0;001;3;4;32;2278;33.12;53.12;61.41;75.73;111.78
0;001;3;5;36;1763;3.38;6.97;22.4;48.28;258.87
0;001;3;6;18;500;3.46;11.22;13.3;40.67;81.93
0;001;3;7;35;1129;6.99;25.74;33.04;39.79;51.7
0;001;3;8;36;1191;3.99;19.14;33.92;42.75;74.64
0;001;3;9;30;3416;15.36;30.37;135.32;164.26;212.24
0;001;4;1;152;105749;169.79;330.09;487.62;846.78;1871.78
0;001;4;2;50;894;2.76;4.15;8.28;17.08;71.14
0;001;4;3;8;40;1.36;1.38;2.07;7.76;16.44
0;001;4;4;147;19183;33.12;62.8;95.22;137.32;367.2
0;001;4;5;151;25356;16.78;40.98;96.54;197.24;619.16
0;001;4;6;110;5013;3.46;14.86;29.59;57.74;136.89
0;001;4;7;147;10151;17.34;35.56;49.6;83.37;173.16
0;001;4;8;152;10416;14.51;29.82;49.7;84.08;200.9
0;001;4;9;147;20394;6.56;48.81;150.64;191.86;288.5
0;002;2;1;4;1862;290.8;320.69;354.58;610.3;862.02
0;002;2;2;2;16;4.15;4.15;7.95;11.75;11.75
0;002;2;4;4;442;52.1;71.43;92.99;149.68;204.14
0;002;2;5;4;193;19.13;19.23;32.79;77.06;107.86
0;002;2;6;4;99;20.39;20.57;22.68;28.82;33.05
0;002;2;7;4;191;33.27;35.51;40.74;60.09;76.46
0;002;2;8;4;81;10.74;14.09;18.6;26.18;32.62
0;002;2;9;4;469;14.5;17.25;103.84;217.22;246.76
0;002;3;1;27;9279;221.41;288.99;334.55;386.69;578.28
0;002;3;2;14;208;2.76;4.15;6.57;23.12;52.47
0;002;3;4;27;1998;33.12;49.68;66.24;85.98;157.32
0;002;3;5;27;1394;8.28;14.69;35.96;81.7;163.43
0;002;3;6;26;613;11.4;11.4;20.57;30.07;58.62
0;002;3;7;24;836;22.29;30.25;33.6;38.89;53.48
0;002;3;8;27;463;11.43;12.95;16.49;20.87;25.91
0;002;3;9;27;3508;15.87;121.14;136.87;159.79;212.8
0;002;4;1;107;82224;230.19;347.78;474.99;731.01;2285.98
0;002;4;2;56;646;1.73;4.15;8.12;14.5;36.8
0;002;4;4;103;17677;51.08;81.42;120.06;172.16;514.74
0;002;4;5;107;19467;15.8;56.19;138.61;211.57;500.59
0;002;4;6;106;2994;10.72;17.64;23.51;37;57.37
0;002;4;7;106;8603;27.44;40.47;55.52;79.66;252.88
0;002;4;8;107;4370;9.78;14.54;21.63;39.7;155.62
0;002;4;9;107;14077;18.98;60.4;139.42;172.54;253.64
0;003;1;0;4;0;0;0;0;0;0
0;003;1;1;57;7116;7.03;75.88;119.93;174.07;263.16
0;003;1;2;28;195;1.73;4.15;6.57;8.29;14.16
0;003;1;4;22;738;4.84;7.26;16.75;57.96;95.22
0;003;1;5;52;2751;4.07;18.84;34.25;62.56;146.71
0;003;1;6;46;1333;3.8;13.48;23.51;25.95;87.12
0;003;1;7;56;1392;1.67;16.12;26.2;32.26;44.21
0;003;1;8;53;715;1.24;4.55;15.29;19.02;30.77
0;003;1;9;50;1586;2.07;8.28;28.29;36.1;65.98
0;003;2;1;90;15489;10.93;105.33;170.7;236.72;323.52
