vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;30514;15248.45;15248.45;15256.75;15265.05;15265.05
0;001;1;2;2;3371;1526.56;1526.56;1685.61;1844.67;1844.67
0;001;1;3;2;1433;435.75;435.75;716.57;997.39;997.39
0;001;1;6;2;1271;303.18;303.18;635.52;967.87;967.87
0;001;1;7;2;281;69.56;69.56;140.46;211.36;211.36
0;001;1;9;2;778;389;389;389;389;389
0;001;1;12;2;1715;612.51;612.51;857.28;1102.05;1102.05
0;001;2;1;46;705238;15248.45;15248.45;15248.45;15394.14;16505.59
0;001;2;2;46;75298;1416.38;1419.75;1419.75;1844.67;2038.19
0;001;2;3;45;31078;145.32;426.97;631.33;775.89;2149.44
0;001;2;4;14;2080;69.55;80.24;127.2;160.48;320.96
0;001;2;6;45;22830;210.15;308.29;389.63;578.62;1507.13
0;001;2;7;45;7630;73.91;119.84;146.8;230.34;291.15
0;001;2;9;41;15992;253.23;305.27;357.63;467.06;553.87
0;001;2;12;46;35048;192.05;427.7;769.69;995.58;1240.04
0;001;2;13;3;294;97.84;97.84;97.84;97.84;97.84
0;001;3;1;104;1655958;8095.44;15248.45;15248.45;15635.71;23684.4
0;001;3;2;105;176782;1416.38;1419.75;1466.67;1844.67;2803.17
0;001;3;3;104;102412;212.93;529.51;804.8;1083.48;2188.59
0;001;3;4;40;22896;64.49;122.45;180.4;331.82;2760.87
0;001;3;6;106;69504;140.79;326.31;498.26;867.05;1808.67
0;001;3;7;104;21541;57.12;102.03;165.4;250.9;533.53
0;001;3;9;96;41587;253.55;314.02;393.76;491.15;916.57
0;001;3;10;2;1140;565.75;565.75;569.89;574.03;574.03
0;001;3;12;106;83582;108.88;430.06;739.27;1037.82;1523.42
0;001;3;13;11;1294;65.23;65.23;97.84;127.75;260.92
0;001;4;1;103;1729645;8052.31;15248.45;15513.93;16589.44;31640.25
0;001;4;2;103;218993;1416.38;1419.75;1667.32;2165.31;4106.45
0;001;4;3;101;424497;483.4;1270.19;2152.05;4815.34;14570.7
0;001;4;4;84;166831;104.32;185;536.14;2175.33;10191.52
0;001;4;6;103;176931;408.41;771.51;1286.4;2135.05;4495.63
0;001;4;7;102;76242;74.24;238.47;418.69;660.92;3214.93
0;001;4;9;102;55923;253.55;357.63;432.7;669.49;1152.39
0;001;4;10;4;2052;78.61;220.3;362;805.7;1249.41
0;001;4;12;103;204190;407.18;829.93;1317.55;2597.27;6017.39
0;001;4;13;22;4127;65.23;97.84;150.4;298.08;417.22
0;002;2;1;7;92346;12636.03;12636.03;12720.07;12922.65;15788.87
0;002;2;2;8;8970;146.87;998.38;1209.91;1419.75;1566.62
0;002;2;3;8;12539;1041.46;1282.76;1381.02;1785.63;2598.44
0;002;2;4;8;3063;173.85;173.85;351.95;446.84;944.09
0;002;2;6;8;7853;447.27;562.27;1083.76;1336.15;1441.73
0;002;2;7;7;1607;123.55;126.24;172.59;364.64;480.29
0;002;2;9;8;3815;222.26;369.16;534.7;584;616.53
0;002;2;12;8;9216;469.81;771.06;1096.58;1532.53;1946.12
